,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04120.9,5.25303072817839e-07,0.0310758416284755,0.706,0.64,0.000163369255646348,9,hsa04120
hsa00250.8,1.29246162581041e-06,0.00523901823475417,0.399,0.296,0.000401955565627037,9,hsa00250
hsa05032.9,1.85134051710551e-06,0.000924193760581398,0.69,0.615,0.000575766900819813,9,hsa05032
hsa04530.8,2.4942053201086e-06,0.0199225098836831,0.696,0.653,0.000775697854553776,9,hsa04530
hsa04611.8,2.999834456481e-06,0.00354080114140465,0.536,0.437,0.00093294851596559,9,hsa04611
hsa05205.6,5.41256029514478e-06,0.00956453800072445,0.66,0.591,0.00168330625179003,9,hsa05205
hsa04390.5,5.45044902126015e-06,0.009070098702801,0.636,0.587,0.00169508964561191,9,hsa04390
hsa00565.5,6.64111097715788e-06,0.000481989073457935,0.519,0.419,0.0020653855138961,9,hsa00565
hsa04110.6,1.82290335525049e-05,0.00888511952127091,0.649,0.615,0.00566922943482902,9,hsa04110
hsa04929.7,3.94517556783831e-05,0.00209330984190399,0.507,0.444,0.0122694960159771,9,hsa04929
hsa05131.9,4.45433156231239e-05,0.0166320743215714,0.568,0.516,0.0138529711587915,9,hsa05131
hsa04720.8,7.93716703326771e-05,0.00201713560453816,0.365,0.294,0.0246845894734626,9,hsa04720
hsa04913.3,8.66961592538552e-05,0.000893751655425327,0.309,0.222,0.026962505527949,9,hsa04913
hsa04976.9,0.000108915040995608,0.00238553999351498,0.881,0.768,0.033872577749634,9,hsa04976
hsa05321.7,0.000163359790365851,0.00325873351831386,0.47,0.346,0.0508048948037795,9,hsa05321
hsa04145.7,0.000243880790682721,0.00376991537729691,0.778,0.736,0.0758469259023261,9,hsa04145
hsa03030.3,0.000301535689898519,0.000635031878707982,0.267,0.185,0.0937775995584394,9,hsa03030
hsa00640.8,0.000433197495216861,0.00248002277204645,0.271,0.211,0.134724421012444,9,hsa00640
hsa04211.8,0.000452089600788969,0.00367774649997299,0.335,0.266,0.140599865845369,9,hsa04211
hsa04136.7,0.000966437591149348,0.00392892440859207,0.272,0.191,0.300562090847447,9,hsa04136
hsa00592.6,0.00113202859094645,0.000138922422221656,0.204,0.119,0.352060891784346,9,hsa00592
hsa04912.6,0.00164083830482258,0.00189884016217416,0.406,0.334,0.510300712799822,9,hsa04912
hsa04725.7,0.0016408745218532,0.00123650833395636,0.344,0.272,0.510311976296346,9,hsa04725
hsa00512.4,0.00224619582727665,0.00265485378406331,0.396,0.295,0.698566902283038,9,hsa00512
hsa00330.7,0.00283806931424394,0.00303623152900958,0.384,0.314,0.882639556729866,9,hsa00330
hsa00515.5,0.00316689246019385,0.000245206743840089,0.223,0.202,0.984903555120288,9,hsa00515
hsa05215.8,0.00415165192741559,0.0041393292253432,0.515,0.465,1,9,hsa05215
hsa04924.6,0.00471792512121813,0.000589192352003817,0.411,0.335,1,9,hsa04924
hsa00310.7,0.0049222886258486,0.0100018642468276,0.727,0.702,1,9,hsa00310
hsa00430.5,0.00546179895743102,0.000134309900990572,0.298,0.273,1,9,hsa00430
hsa04640.6,0,0.0139517661354091,0.789,0.301,0,4,hsa04640
hsa04530.9,1.44538327688795e-192,0.0746188182985155,0.882,0.635,4.49514199112153e-190,4,hsa04530
hsa04144.8,5.0344132408742e-182,0.0957606731514736,0.899,0.706,1.56570251791188e-179,4,hsa04144
hsa04120.10,5.05233799359387e-156,0.0753879714135261,0.868,0.623,1.57127711600769e-153,4,hsa04120
hsa05143.10,1.6966265004771e-155,0.0030042512604418,0.66,0.333,5.27650841648378e-153,4,hsa05143
hsa04971.9,4.65288283324061e-140,0.0593172587467475,0.864,0.719,1.44704656113783e-137,4,hsa04971
hsa05032.10,6.03984475759167e-129,0.00509224402846094,0.815,0.601,1.87839171961101e-126,4,hsa05032
hsa04145.8,4.91246183798265e-119,0.0601371448583337,0.85,0.729,1.5277756316126e-116,4,hsa04145
hsa05412.8,1.15909740755286e-92,0.0305307202980883,0.759,0.547,3.6047929374894e-90,4,hsa05412
hsa04960.9,1.08109112675041e-91,0.0506973789645669,0.904,0.704,3.36219340419378e-89,4,hsa04960
hsa04928.9,2.83590021939626e-84,0.0128079228079302,0.834,0.651,8.81964968232236e-82,4,hsa04928
hsa05414.9,2.73841453541472e-82,0.0226498142210339,0.723,0.509,8.51646920513977e-80,4,hsa05414
hsa00310.8,2.80426352541901e-81,0.043233139368982,0.842,0.691,8.72125956405311e-79,4,hsa00310
hsa04810.9,1.01113733655797e-79,0.045027293535515,0.735,0.532,3.14463711669527e-77,4,hsa04810
hsa00910.8,5.51942171326827e-76,0.0336558404834215,0.46,0.133,1.71654015282643e-73,4,hsa00910
hsa04961.9,1.67621914578266e-63,0.0236699747905603,0.865,0.67,5.21304154338407e-61,4,hsa04961
hsa04514.10,3.0748994610761e-56,0.00567059315716185,0.619,0.407,9.56293732394667e-54,4,hsa04514
hsa04911.9,1.13467044714498e-51,0.0127585015195049,0.885,0.747,3.5288250906209e-49,4,hsa04911
hsa05135.7,1.5283351015933e-48,0.0312706179587289,0.613,0.454,4.75312216595516e-46,4,hsa05135
hsa05410.9,7.96067516743426e-48,0.0187102788718553,0.622,0.456,2.47576997707205e-45,4,hsa05410
hsa04216.6,8.35700303602955e-46,0.0123045260291023,0.663,0.516,2.59902794420519e-43,4,hsa04216
hsa04931.8,2.88615105647707e-45,0.0178487469274741,0.514,0.329,8.9759297856437e-43,4,hsa04931
hsa04918.10,1.88940285970994e-43,0.0200124257000642,0.811,0.744,5.87604289369792e-41,4,hsa04918
hsa04022.8,3.00994180682261e-43,0.0140821255324599,0.821,0.743,9.36091901921833e-41,4,hsa04022
hsa05415.6,2.66779464809634e-42,0.0513738900463583,0.683,0.565,8.29684135557961e-40,4,hsa05415
hsa03060.3,3.41093046242342e-42,0.00999644495018319,0.614,0.448,1.06079937381368e-39,4,hsa03060
hsa04071.8,1.34431358488094e-41,0.0091532530279799,0.626,0.484,4.18081524897971e-39,4,hsa04071
hsa05145.5,1.1500288750061e-37,0.00857383612900611,0.581,0.416,3.57658980126897e-35,4,hsa05145
hsa04916.7,2.27450006774577e-35,0.00352325268561935,0.65,0.484,7.07369521068935e-33,4,hsa04916
hsa04260.7,3.96542041917545e-35,0.0153297008231424,0.789,0.651,1.23324575036356e-32,4,hsa04260
hsa04024.9,3.38074485150356e-34,0.00746170182578417,0.819,0.714,1.05141164881761e-31,4,hsa04024
hsa04977.8,2.58841752816251e-33,0.00218456608149076,0.338,0.256,8.0499785125854e-31,4,hsa04977
hsa04520.8,6.63679783589507e-33,0.0321267225376104,0.657,0.536,2.06404412696337e-30,4,hsa04520
hsa00230.8,1.0240694080152e-31,0.00372005180555356,0.662,0.519,3.18485585892727e-29,4,hsa00230
hsa04972.9,3.62949709509233e-31,0.0123521846274655,0.807,0.75,1.12877359657371e-28,4,hsa04972
hsa04310.6,4.11158916697803e-28,0.00714278573736724,0.586,0.462,1.27870423093017e-25,4,hsa04310
hsa04973.10,3.08939388678289e-26,0.00597146941227706,0.825,0.669,9.60801498789478e-24,4,hsa04973
hsa05230.8,2.6976860264036e-23,0.00518073284619253,0.527,0.39,8.38980354211519e-21,4,hsa05230
hsa04917.7,7.50458839399647e-23,0.00523515199160019,0.396,0.276,2.3339269905329e-20,4,hsa04917
hsa04919.10,1.05446655492421e-22,0.046388008895713,0.8,0.739,3.27939098581428e-20,4,hsa04919
hsa05323.8,1.13033240994097e-21,0.005034874095021,0.58,0.396,3.51533379491642e-19,4,hsa05323
hsa04929.8,1.47272635372203e-20,0.00364624832150431,0.565,0.437,4.58017896007552e-18,4,hsa04929
hsa05217.8,1.87517173459678e-19,0.00163596015988108,0.486,0.348,5.83178409459599e-17,4,hsa05217
hsa04964.10,1.62613090928363e-18,0.0145399259415524,0.826,0.711,5.05726712787208e-16,4,hsa04964
hsa04550.7,7.8547041901935e-17,0.00602419938160439,0.502,0.411,2.44281300315018e-14,4,hsa04550
hsa04714.7,8.31225465795394e-17,0.0390765188603871,0.637,0.565,2.58511119862367e-14,4,hsa04714
hsa04925.9,1.57484878365172e-16,0.00846763488283526,0.754,0.721,4.89777971715684e-14,4,hsa04925
hsa05142.7,2.89549392332669e-16,0.00378519554421462,0.352,0.217,9.00498610154602e-14,4,hsa05142
hsa04978.8,5.3626635871251e-16,0.00544341076137773,0.864,0.76,1.66778837559591e-13,4,hsa04978
hsa00240.5,3.5155422656013e-15,0.00580362418103099,0.416,0.336,1.09333364460201e-12,4,hsa00240
hsa04390.6,4.71167497671677e-15,0.0195583536266801,0.632,0.585,1.46533091775892e-12,4,hsa04390
hsa00770.9,5.8114507388184e-15,0.0179374860929248,0.308,0.271,1.80736117977252e-12,4,hsa00770
hsa05100.7,8.87245715992042e-15,0.0200645911833348,0.654,0.59,2.75933417673525e-12,4,hsa05100
hsa04970.9,4.19083092711798e-14,0.00723466191171089,0.819,0.793,1.30334841833369e-11,4,hsa04970
hsa04540.9,7.32340459632337e-14,0.00220879870928098,0.494,0.377,2.27757882945657e-11,4,hsa04540
hsa00410.9,1.31220091122575e-13,0.014216372472012,0.228,0.156,4.08094483391207e-11,4,hsa00410
hsa05144.7,1.52787680808086e-13,0.000332972280563188,0.393,0.135,4.75169687313148e-11,4,hsa05144
hsa05224.8,3.90856350567948e-13,0.0042692372046623,0.554,0.456,1.21556325026632e-10,4,hsa05224
hsa05215.9,2.64349885515775e-11,0.00433200496433167,0.549,0.46,8.22128143954061e-09,4,hsa05215
hsa05416.7,6.08864627318886e-11,0.00916627610013545,0.504,0.426,1.89356899096173e-08,4,hsa05416
hsa04015.7,6.15773291163798e-11,0.00997779932758018,0.537,0.457,1.91505493551941e-08,4,hsa04015
hsa04976.10,1.12590501601865e-10,0.00448092612597382,0.831,0.769,3.50156459981801e-08,4,hsa04976
hsa00450.3,2.03206288870166e-10,0.00326870719259992,0.527,0.425,6.31971558386217e-08,4,hsa00450
hsa05164.9,3.31884084774325e-10,0.00886290094204175,0.515,0.443,1.03215950364815e-07,4,hsa05164
hsa00051.9,3.99002967352073e-10,0.00284526910653003,0.117,0.134,1.24089922846495e-07,4,hsa00051
hsa00071.8,5.68728981977794e-10,0.00639564175944749,0.57,0.493,1.76874713395094e-07,4,hsa00071
hsa05210.6,1.36122145655078e-09,0.00342328610493414,0.422,0.338,4.23339872987293e-07,4,hsa05210
hsa04934.10,9.89663977965132e-09,0.00252489597146915,0.644,0.589,3.07785497147156e-06,4,hsa04934
hsa00120.9,1.35159641609144e-08,0.000816104633953593,0.232,0.165,4.20346485404437e-06,4,hsa00120
hsa04141.6,1.65015207789782e-08,0.0103636710597853,0.476,0.392,5.13197296226222e-06,4,hsa04141
hsa05340.9,4.70799957665639e-08,0.000603045934187048,0.336,0.248,1.46418786834014e-05,4,hsa05340
hsa01040.7,1.37107029918497e-07,0.000540654632706078,0.258,0.275,4.26402863046525e-05,4,hsa01040
hsa00983.5,8.27639756647066e-07,0.00459539418550216,0.514,0.497,0.000257395964317237,4,hsa00983
hsa04611.9,9.27765844322319e-07,0.00848932188463331,0.479,0.438,0.000288535177584241,4,hsa04611
hsa04975.7,1.53432128167212e-06,0.000167682768609542,0.376,0.306,0.000477173918600031,4,hsa04975
hsa04010.4,1.79196850360251e-06,0.00323441077537998,0.478,0.403,0.000557302204620381,4,hsa04010
hsa04210.7,3.77777033451414e-06,0.00929602569446628,0.563,0.539,0.0011748865740339,4,hsa04210
hsa00010.8,4.34763690760174e-06,0.00123263204999568,0.406,0.353,0.00135211507826414,4,hsa00010
hsa05213.6,6.64502006674702e-06,0.00374380964544037,0.51,0.449,0.00206660124075832,4,hsa05213
hsa05221.9,9.39552436277948e-06,0.00332828206395091,0.552,0.468,0.00292200807682442,4,hsa05221
hsa03008.7,2.01096915192949e-05,0.00437510680825592,0.568,0.519,0.0062541140625007,4,hsa03008
hsa04261.10,7.09415803182048e-05,0.000175969228294087,0.737,0.666,0.0220628314789617,4,hsa04261
hsa00020.3,0.000194174538754996,0.00496846671309242,0.475,0.383,0.0603882815528038,4,hsa00020
hsa05205.7,0.000235620052993057,0.0193727982070224,0.57,0.596,0.0732778364808409,4,hsa05205
hsa03320.6,0.000250936150584675,0.00202174947119532,0.455,0.398,0.0780411428318339,4,hsa03320
hsa05130.8,0.000321398023533585,0.00572489204710467,0.562,0.517,0.0999547853189448,4,hsa05130
hsa04670.8,0.000375057836448838,0.00668544326070196,0.498,0.482,0.116642987135589,4,hsa04670
hsa03020.6,0.000647679803678843,0.000633957097243599,0.484,0.411,0.20142841894412,4,hsa03020
hsa05160.9,0.00103173449931853,0.00347009304948826,0.352,0.306,0.320869429288062,4,hsa05160
hsa00510.5,0.0013382097512919,0.000178309750451952,0.331,0.319,0.416183232651781,4,hsa00510
hsa03013.5,0.00237448584176195,0.00855868819264115,0.537,0.488,0.738465096787967,4,hsa03013
hsa00600.7,0.00316653225482641,0.00157892655061633,0.476,0.413,0.984791531251012,4,hsa00600
hsa03018.5,0.00389460225618144,0.00683015294143862,0.444,0.386,1,4,hsa03018
hsa00531.6,0.0045019516465385,0.000850751167276117,0.365,0.314,1,4,hsa00531
hsa04270.7,0.00596626065168402,0.00339077537958334,0.552,0.519,1,4,hsa04270
hsa04914.5,0.00855555141003919,0.00304436303758228,0.452,0.409,1,4,hsa04914
hsa05212.8,0.00902794460268259,0.00126999161335448,0.416,0.355,1,4,hsa05212
hsa04920.9,2.96623795795501e-119,0.0215275154994993,0.361,0.139,9.22500004924009e-117,10,hsa04920
hsa05231.8,3.29599387529612e-115,0.0200807586072803,0.472,0.17,1.02505409521709e-112,10,hsa05231
hsa04910.7,1.32711297650281e-112,0.0276754041960261,0.531,0.225,4.12732135692375e-110,10,hsa04910
hsa04371.10,1.21222779946999e-92,0.0183371484037415,0.557,0.245,3.77002845635165e-90,10,hsa04371
hsa04621.8,1.72676052769846e-90,0.0217862935750638,0.514,0.22,5.3702252411422e-88,10,hsa04621
hsa04068.9,5.99724763587846e-90,0.0237612542489619,0.617,0.311,1.8651440147582e-87,10,hsa04068
hsa04742.9,1.52312201436981e-81,0.00314754231657119,0.299,0.124,4.73690946469012e-79,10,hsa04742
hsa04014.10,7.70229779347468e-81,0.0190609247865672,0.51,0.216,2.39541461377062e-78,10,hsa04014
hsa05017.8,1.21324582453085e-78,0.0264973937810308,0.205,0.097,3.77319451429094e-76,10,hsa05017
hsa00051.10,1.06308088798467e-75,0.00676018652085561,0.11,0.134,3.30618156163232e-73,10,hsa00051
hsa04625.10,3.85446327106563e-72,0.0172752320201294,0.303,0.128,1.19873807730141e-69,10,hsa04625
hsa04020.9,2.03473981199959e-63,0.0104691222769979,0.422,0.211,6.32804081531872e-61,10,hsa04020
hsa04660.10,1.18447833860411e-60,0.0127185955921187,0.494,0.25,3.68372763305878e-58,10,hsa04660
hsa04072.8,1.21942192840153e-57,0.00978331828872716,0.612,0.327,3.79240219732875e-55,10,hsa04072
hsa04664.9,9.60541041223286e-54,0.00744262638901834,0.497,0.286,2.98728263820442e-51,10,hsa04664
hsa04922.11,1.14697261782197e-53,0.0146854170647056,0.352,0.225,3.56708484142634e-51,10,hsa04922
hsa04152.10,4.1353501770437e-52,0.0141083695737277,0.307,0.208,1.28609390506059e-49,10,hsa04152
hsa05218.7,1.52946374132964e-51,0.0103467783531386,0.459,0.278,4.7566322355352e-49,10,hsa05218
hsa04930.6,1.47611944017976e-48,0.00804096755896981,0.357,0.232,4.59073145895906e-46,10,hsa04930
hsa04211.10,1.09481904941028e-47,0.0105396731066981,0.444,0.262,3.40488724366596e-45,10,hsa04211
hsa05169.10,1.09022716998194e-46,0.0175551076599846,0.369,0.183,3.39060649864382e-44,10,hsa05169
hsa04620.9,8.24047873717802e-46,0.00824103778392065,0.303,0.168,2.56278888726236e-43,10,hsa04620
hsa04213.8,7.57704571241392e-43,0.00863512696987661,0.456,0.252,2.35646121656073e-40,10,hsa04213
hsa00052.6,5.69480037534742e-41,0.00456254651330686,0.132,0.146,1.77108291673305e-38,10,hsa00052
hsa04215.9,1.43394741077623e-37,0.0101779706470529,0.125,0.105,4.45957644751408e-35,10,hsa04215
hsa00350.8,4.2095482220847e-36,0.00205750785262775,0.06,0.104,1.30916949706834e-33,10,hsa00350
hsa00410.10,8.80168260654001e-35,0.015771800522964,0.139,0.163,2.73732329063394e-32,10,hsa00410
hsa04146.8,1.16662037961242e-34,0.00900518972912119,0.299,0.247,3.62818938059462e-32,10,hsa04146
hsa04923.8,7.94246776147093e-34,0.00661822718505832,0.481,0.299,2.47010747381746e-31,10,hsa04923
hsa05167.9,3.72212035074949e-33,0.0158056816885218,0.277,0.126,1.15757942908309e-30,10,hsa05167
hsa04913.5,7.26717031155526e-33,0.00104047269406229,0.396,0.22,2.26008996689368e-30,10,hsa04913
hsa05214.9,7.37546763649173e-33,0.0095210272425292,0.421,0.265,2.29377043494893e-30,10,hsa05214
hsa00564.8,6.65018143590617e-32,0.00577367735811303,0.541,0.358,2.06820642656682e-29,10,hsa00564
hsa05120.10,9.87659214156595e-32,0.0110944618091829,0.414,0.269,3.07162015602701e-29,10,hsa05120
hsa04926.9,1.38102806139451e-31,0.0124384919812586,0.501,0.33,4.29499727093692e-29,10,hsa04926
hsa00140.8,6.47045891362204e-31,0.00433845392757156,0.067,0.188,2.01231272213646e-28,10,hsa00140
hsa05166.9,9.15414264509961e-31,0.0157756698033328,0.412,0.262,2.84693836262598e-28,10,hsa05166
hsa00592.7,7.64800674554188e-30,0.00186935278249795,0.108,0.124,2.37853009786352e-27,10,hsa00592
hsa04932.7,6.2153147020156e-29,0.0164242830754192,0.382,0.279,1.93296287232685e-26,10,hsa04932
hsa05160.10,7.08886854388373e-29,0.0153911595238939,0.443,0.304,2.20463811714784e-26,10,hsa05160
hsa00561.8,1.24466811587325e-28,0.00455954533982941,0.454,0.313,3.87091784036581e-26,10,hsa00561
hsa04630.6,9.61550774997458e-28,0.00608511091676065,0.378,0.219,2.99042291024209e-25,10,hsa04630
hsa04540.10,1.61000932419036e-27,0.00349838989734226,0.574,0.379,5.00712899823203e-25,10,hsa04540
hsa04710.6,7.43130439791024e-27,0.00857602155809676,0.229,0.202,2.31113566775008e-24,10,hsa04710
hsa04931.9,1.10297752770027e-26,0.00947944482085731,0.437,0.34,3.43026011114784e-24,10,hsa04931
hsa05162.8,2.11308787771411e-26,0.0137870904274296,0.269,0.178,6.57170329969088e-24,10,hsa05162
hsa05211.10,6.52146287033953e-26,0.0109556401192772,0.532,0.368,2.02817495267559e-23,10,hsa05211
hsa05142.8,8.10248657021966e-26,0.0077225936841554,0.395,0.221,2.51987332333831e-23,10,hsa05142
hsa04070.9,1.3660052849946e-25,0.00899852744177039,0.263,0.166,4.24827643633321e-23,10,hsa04070
hsa00640.10,1.68378758954245e-25,0.0130144335570818,0.163,0.216,5.23657940347701e-23,10,hsa00640
hsa05222.10,4.64023686989805e-25,0.0155088614235652,0.539,0.406,1.44311366653829e-22,10,hsa05222
hsa05170.7,7.39404266849818e-25,0.0100458094946626,0.401,0.266,2.29954726990294e-22,10,hsa05170
hsa00061.10,1.43307973076399e-24,0.00966346335068597,0.133,0.145,4.456877962676e-22,10,hsa00061
hsa00910.9,2.28927808688472e-24,0.00563973920716829,0.136,0.16,7.11965485021148e-22,10,hsa00910
hsa00590.6,4.77104967842389e-24,0.00145605091590601,0.114,0.138,1.48379644998983e-21,10,hsa00590
hsa05235.7,1.5529640054561e-23,0.00922684657237111,0.361,0.255,4.82971805696846e-21,10,hsa05235
hsa04728.7,3.07504074036025e-23,0.0106510553861486,0.263,0.198,9.56337670252039e-21,10,hsa04728
hsa04062.6,6.79888414411347e-23,0.00594520780774757,0.391,0.232,2.11445296881929e-20,10,hsa04062
hsa05163.10,7.99408059593741e-23,0.0131469653133856,0.566,0.432,2.48615906533654e-20,10,hsa05163
hsa04614.9,3.79069334559937e-22,0.00215890881012984,0.075,0.131,1.1789056304814e-19,10,hsa04614
hsa04512.9,6.53083427881289e-22,0.00778202895317511,0.407,0.331,2.03108946071081e-19,10,hsa04512
hsa00562.11,2.49490713257168e-21,0.00551069583944708,0.286,0.208,7.75916118229793e-19,10,hsa00562
hsa04650.10,6.59677084552382e-21,0.00479218880320099,0.386,0.256,2.05159573295791e-18,10,hsa04650
hsa05220.8,1.26898844736924e-20,0.0092918235145794,0.48,0.36,3.94655407131833e-18,10,hsa05220
hsa05020.7,1.38493083745289e-19,0.0169478446501869,0.388,0.314,4.30713490447848e-17,10,hsa05020
hsa04217.10,1.84220630503172e-19,0.00845408016760833,0.39,0.295,5.72926160864865e-17,10,hsa04217
hsa04666.9,3.84038036820775e-19,0.0062341557648133,0.512,0.377,1.19435829451261e-16,10,hsa04666
hsa05223.10,6.48416261879017e-19,0.00996143131794859,0.288,0.236,2.01657457444374e-16,10,hsa05223
hsa05208.4,1.20949324248965e-18,0.016143084345745,0.41,0.331,3.7615239841428e-16,10,hsa05208
hsa04380.11,1.74462367536341e-18,0.00674412629974852,0.246,0.142,5.42577963038022e-16,10,hsa04380
hsa04933.9,2.00905847121635e-18,0.00815741635805468,0.417,0.295,6.24817184548283e-16,10,hsa04933
hsa04966.10,4.1181041431911e-18,0.0018670183840481,0.217,0.286,1.28073038853243e-15,10,hsa04966
hsa00040.11,1.33715323244845e-17,0.00537579618918848,0.133,0.199,4.15854655291467e-15,10,hsa00040
hsa05212.9,1.72771726210699e-17,0.010531449992171,0.448,0.357,5.37320068515275e-15,10,hsa05212
hsa05171.9,3.79984630102511e-17,0.0118398410988572,0.366,0.272,1.18175219961881e-14,10,hsa05171
hsa00240.6,8.18923411374659e-17,0.00226058026744783,0.388,0.341,2.54685180937519e-14,10,hsa00240
hsa04975.8,9.69017929840831e-17,0.000199112781096945,0.437,0.307,3.01364576180498e-14,10,hsa04975
hsa04012.8,3.48689967341453e-16,0.00523606420568835,0.616,0.478,1.08442579843192e-13,10,hsa04012
hsa05161.9,4.18666166876473e-16,0.00878680133741356,0.318,0.24,1.30205177898583e-13,10,hsa05161
hsa00563.6,5.40558647513874e-16,0.00184152380683684,0.051,0.112,1.68113739376815e-13,10,hsa00563
hsa04935.6,6.40402871491914e-16,0.00544042842260827,0.438,0.301,1.99165293033985e-13,10,hsa04935
hsa05012.8,7.89866473017495e-16,0.0127153790690451,0.45,0.36,2.45648473108441e-13,10,hsa05012
hsa04370.6,1.83938443805319e-15,0.00471500150735003,0.522,0.38,5.72048560234542e-13,10,hsa04370
hsa04912.8,5.48347549916841e-15,0.00581414273273711,0.421,0.334,1.70536088024138e-12,10,hsa04912
hsa04917.8,7.66587712813847e-15,0.00471658993337964,0.404,0.281,2.38408778685106e-12,10,hsa04917
hsa04730.9,4.88453930526781e-14,0.00263913723230081,0.339,0.277,1.51909172393829e-11,10,hsa04730
hsa04071.9,6.45870152296867e-14,0.00341932391697456,0.616,0.49,2.00865617364326e-11,10,hsa04071
hsa04924.8,9.43476986571303e-14,0.00282830823250438,0.379,0.337,2.93421342823675e-11,10,hsa04924
hsa00565.6,1.53604267114714e-13,0.000784770498390683,0.558,0.418,4.77709270726761e-11,10,hsa00565
hsa04623.7,1.79361966288182e-13,0.00327722536984958,0.264,0.172,5.57815715156244e-11,10,hsa04623
hsa00030.10,5.44428375769012e-13,0.0015290957742982,0.132,0.248,1.69317224864163e-10,10,hsa00030
hsa00280.7,6.68500175553351e-13,0.00596166593627414,0.201,0.297,2.07903554597092e-10,10,hsa00280
hsa04510.10,1.45797121240151e-12,0.0110273060652234,0.548,0.441,4.5342904705687e-10,10,hsa04510
hsa03460.9,1.62273450277246e-12,0.00478601426243617,0.162,0.194,5.04670430362235e-10,10,hsa03460
hsa00360.10,2.35105570404486e-12,0.00156668541919452,0.084,0.186,7.31178323957952e-10,10,hsa00360
hsa04622.5,2.91984227077416e-12,0.00494931792405337,0.32,0.26,9.08070946210764e-10,10,hsa04622
hsa05145.6,8.23238303902014e-12,0.00906832618702827,0.498,0.426,2.56027112513526e-09,10,hsa05145
hsa00900.8,1.41919797141644e-11,0.00360964347776507,0.166,0.212,4.41370569110512e-09,10,hsa00900
hsa04722.8,9.79909441887866e-11,0.00696618614490304,0.527,0.435,3.04751836427126e-08,10,hsa04722
hsa00330.9,7.08323448670055e-10,0.00238848228897806,0.244,0.32,2.20288592536387e-07,10,hsa00330
hsa04611.10,9.55732749140677e-10,0.00499497205395514,0.579,0.436,2.97232884982751e-07,10,hsa04611
hsa05203.7,1.12250260637928e-09,0.00991345677475645,0.303,0.268,3.49098310583957e-07,10,hsa05203
hsa00513.6,2.31976925818677e-09,0.00254744672604727,0.318,0.301,7.21448239296085e-07,10,hsa00513
hsa03050.5,4.22827189633173e-09,0.00328958477432006,0.324,0.299,1.31499255975917e-06,10,hsa03050
hsa04659.8,6.01325526316221e-09,0.00787070575256063,0.267,0.181,1.87012238684345e-06,10,hsa04659
hsa05230.9,6.46275489749035e-09,0.00146105993602974,0.447,0.399,2.0099167731195e-06,10,hsa05230
hsa04140.9,1.06302879643334e-08,0.00586523316747602,0.525,0.449,3.30601955690768e-06,10,hsa04140
hsa03440.7,1.43236474849687e-08,0.00414468799333617,0.239,0.262,4.45465436782527e-06,10,hsa03440
hsa03015.7,1.89138478951413e-08,0.0127276576348337,0.315,0.306,5.88220669538896e-06,10,hsa03015
hsa05210.7,2.6435892627445e-08,0.00398324234502964,0.417,0.342,8.22156260713539e-06,10,hsa05210
hsa04720.10,3.43750555027825e-08,0.00420670713671632,0.323,0.296,1.06906422613654e-05,10,hsa04720
hsa05417.10,5.17475900056109e-08,0.00587994089276948,0.37,0.302,1.6093500491745e-05,10,hsa05417
hsa04914.6,7.1792781122148e-08,0.00283792500021712,0.508,0.409,2.2327554928988e-05,10,hsa04914
hsa04640.7,1.56730921193101e-07,0.00209814763738273,0.433,0.336,4.87433164910544e-05,10,hsa04640
hsa04723.8,1.91791396752351e-07,0.0023837910034131,0.354,0.329,5.96471243899812e-05,10,hsa04723
hsa04940.7,3.0665901411979e-07,8.63845679677138e-05,0.102,0.138,9.53709533912546e-05,10,hsa04940
hsa00500.10,5.14504775498009e-07,0.00020613651385517,0.157,0.274,0.000160010985179881,10,hsa00500
hsa00520.6,9.4157292424187e-07,0.00143672294600616,0.256,0.319,0.000292829179439222,10,hsa00520
hsa05152.11,1.60889910806869e-06,0.00505273910822193,0.327,0.291,0.000500367622609361,10,hsa05152
hsa04668.7,1.64704323929731e-06,0.00152659127454924,0.488,0.382,0.000512230447421462,10,hsa04668
hsa04136.9,2.94362980333097e-06,0.00284012944881692,0.133,0.198,0.000915468868835933,10,hsa04136
hsa04725.9,3.1367327391163e-06,0.00146643988685242,0.318,0.274,0.000975523881865169,10,hsa04725
hsa00830.9,4.55503193100693e-06,0.000801193824038581,0.201,0.252,0.00141661493054315,10,hsa00830
hsa04015.8,4.80904162988009e-06,0.00468509765745939,0.553,0.46,0.00149561194689271,10,hsa04015
hsa00600.8,6.318106629633e-06,0.000679700820044739,0.481,0.415,0.00196493116181586,10,hsa00600
hsa04927.10,1.30514130083312e-05,0.000893462450312745,0.552,0.462,0.004058989445591,10,hsa04927
hsa00510.6,2.10000941847965e-05,0.00192164816877253,0.329,0.319,0.00653102929147172,10,hsa00510
hsa03022.2,2.59476939654759e-05,0.00100907246319988,0.316,0.32,0.00806973282326301,10,hsa03022
hsa03320.7,2.82820373093613e-05,0.00221694190046347,0.365,0.404,0.00879571360321136,10,hsa03320
hsa00515.6,4.22727669236446e-05,0.000506290648747483,0.141,0.205,0.0131468305132535,10,hsa00515
hsa03010.3,5.85527996580619e-05,0.00420228159647321,0.335,0.341,0.0182099206936573,10,hsa03010
hsa03018.6,7.90095082859054e-05,0.00192187610129667,0.384,0.391,0.0245719570769166,10,hsa03018
