"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.38830880419507e-23,0.69860294198182,0.272,0.15,3.69129525563342e-18,"11","ARAP2"
1.22020465847488e-22,0.384541024634896,0.907,0.82,4.79760067619153e-18,"11","DDX17"
1.38632462487661e-22,0.779892823029793,0.369,0.243,5.45075116008985e-18,"11","IGFBP7"
2.22613774407918e-22,1.17433263523557,0.322,0.199,8.75272838217054e-18,"11","NR4A1"
2.59040095298098e-22,0.519027183698003,0.634,0.526,1.01849384669306e-17,"11","HNRNPU"
2.75386471841382e-22,0.798512680026,0.389,0.264,1.08276452998595e-17,"11","CNKSR3"
1.0811452869353e-21,0.64558807832644,0.324,0.198,4.25084703917222e-17,"11","INTS3"
5.00540833960561e-21,1.28794554368025,0.268,0.157,1.96802645096613e-16,"11","TSC22D3"
6.72294468797433e-21,0.677600490222409,0.309,0.186,2.64332739241775e-16,"11","P3H2"
9.62064655682461e-21,0.657053796694858,0.257,0.146,3.7826458132123e-16,"11","BCL2"
2.04742189647598e-20,0.645526276904202,0.51,0.388,8.05005341256427e-16,"11","ARHGEF28"
2.31083992828311e-20,0.703290754920836,0.468,0.347,9.08576043002352e-16,"11","ENSG00000244879"
2.58174317833127e-20,0.730347258508433,0.326,0.208,1.01508978285629e-15,"11","TBL1XR1"
1.15005380897596e-19,0.765155109825111,0.304,0.193,4.52178156613169e-15,"11","SLC35F5"
1.16585442623808e-19,0.542687777848545,0.544,0.434,4.58390643308287e-15,"11","GOLGA8A"
1.76036091420953e-19,0.633968599104726,0.376,0.253,6.92138704248903e-15,"11","AHNAK"
7.57522455949323e-19,0.762750625702727,0.386,0.271,2.97842679230155e-14,"11","CHD1"
1.14395994741075e-18,0.342894248831836,0.788,0.696,4.4978217212296e-14,"11","LUC7L3"
2.158805124565e-18,0.690613287176919,0.277,0.172,8.48798998876465e-14,"11","NOTCH2"
3.45447792592542e-18,0.583625061038695,0.274,0.166,1.35823163091536e-13,"11","ENSG00000284644"
4.44325161519718e-18,0.660103584245032,0.268,0.162,1.74699767006323e-13,"11","OGFRL1"
4.45525113331841e-18,0.775392441255948,0.393,0.281,1.75171564059813e-13,"11","PER1"
2.73866723824432e-17,0.7242964217116,0.421,0.314,1.0767891847329e-12,"11","OXR1"
3.90231889258514e-17,0.605598367720395,0.34,0.233,1.53431374218663e-12,"11","CPSF6"
4.79854393742428e-17,0.570076691305417,0.295,0.184,1.88669150531648e-12,"11","INTU"
9.11336254419912e-17,0.619191410899192,0.295,0.191,3.58319188512821e-12,"11","HMGN1"
1.66511410301792e-16,0.523478176787978,0.351,0.239,6.54689563024584e-12,"11","NR2F2-AS1"
3.17876812653409e-16,0.795798952923137,0.332,0.229,1.24982805199067e-11,"11","PDXK"
4.3375210296311e-16,0.930778341442277,0.362,0.258,1.70542651843036e-11,"11","UBC"
2.32519561727325e-15,0.689178328239842,0.356,0.257,9.14220412799497e-11,"11","EPB41L5"
3.9277010468883e-15,0.375452332009906,0.547,0.439,1.54429349761554e-10,"11","ARGLU1"
6.97785062363524e-15,0.401240647951215,0.489,0.367,2.7435513082009e-10,"11","ANKRD36B"
7.42413875229333e-15,0.511638286460082,0.259,0.162,2.91902287462669e-10,"11","NBPF9"
8.97755111225198e-15,0.619252629699125,0.277,0.182,3.52979354631524e-10,"11","ZBTB44"
3.15141176342118e-14,0.323757772508194,0.763,0.689,1.23907207714194e-09,"11","HNRNPA2B1"
6.25164552393757e-14,0.536836877386047,0.263,0.167,2.45802198710177e-09,"11","LTBP3"
7.1666783366804e-14,0.543396110710987,0.385,0.292,2.817794588416e-09,"11","CAST"
1.16824470247635e-13,0.542073456806774,0.44,0.348,4.59330452119652e-09,"11","AOPEP"
1.36778369641712e-13,0.745270121478018,0.306,0.217,5.37785193757283e-09,"11","UTY"
1.66893018996962e-13,0.562995249842843,0.302,0.209,6.56189972092256e-09,"11","RBMS1"
2.76732794678309e-13,0.524279829389163,0.345,0.245,1.08805800211618e-08,"11","CAPN2"
6.41988233128548e-13,0.512239710424395,0.272,0.181,2.52416933501483e-08,"11","TRIO"
8.51072819635117e-13,0.444340955182747,0.644,0.59,3.34624811224135e-08,"11","FTX"
2.76143516874387e-12,0.470528061391228,0.411,0.321,1.08574107964671e-07,"11","LENG8"
2.95563613896814e-12,0.472953748634889,0.344,0.254,1.16209701711949e-07,"11","MED13L"
4.8061237766259e-12,0.534208775920822,0.286,0.195,1.88967174649377e-07,"11","CPM"
6.67427476865683e-12,0.427833076697621,0.356,0.26,2.62419135354049e-07,"11","PARP14"
9.75628506053853e-12,0.409657239685548,0.414,0.312,3.83597616010254e-07,"11","SPTAN1"
1.08958906310337e-11,0.498227392958644,0.499,0.41,4.28404627830981e-07,"11","FARP1"
1.10290513216303e-11,0.464745052287585,0.272,0.185,4.33640239863861e-07,"11","PARD3"
1.41196422190607e-11,0.64745759868481,0.354,0.276,5.55156092769028e-07,"11","YBX3"
1.53297012169374e-11,0.474678429723997,0.272,0.186,6.02733192447547e-07,"11","ATP2B1"
1.73711103013663e-11,0.487271279243798,0.291,0.203,6.8299731482912e-07,"11","PRMT2"
2.11031580861039e-11,0.540627511289594,0.346,0.257,8.29733969629433e-07,"11","C11orf54"
4.85254923926749e-11,0.532416446054147,0.302,0.219,1.90792530989519e-06,"11","GPCPD1"
1.2512877613692e-10,0.382107994268705,0.542,0.459,4.91981322015141e-06,"11","KIF12"
1.3374321816669e-10,0.405668397758586,0.516,0.442,5.25851585187792e-06,"11","FUS"
1.65634566256248e-10,0.534919286915496,0.268,0.188,6.51241987606317e-06,"11","HSPA12A"
2.99311860361165e-10,0.526608885457072,0.269,0.193,1.17683437256803e-05,"11","HIPK2"
4.43597018599411e-10,0.316120491519892,0.551,0.476,1.74413475772916e-05,"11","HNRNPA3"
5.0882723921182e-10,0.49764854756712,0.389,0.303,2.00060693913303e-05,"11","PLEKHA1"
7.56542672254239e-10,0.479313389044205,0.275,0.2,2.97457447876922e-05,"11","ACTR3"
7.68757133767603e-10,0.430997122105311,0.282,0.201,3.02259929854746e-05,"11","NBPF12"
1.45673372306786e-09,0.489044581923588,0.25,0.176,5.72758565235822e-05,"11","NAP1L1"
1.66893919944666e-09,0.542700043846577,0.319,0.247,6.56193514438438e-05,"11","SMAD2"
3.27812259020521e-09,0.400088357439059,0.396,0.317,0.000128889224001688,"11","PTPN13"
3.34483220290649e-09,0.567976845941498,0.254,0.182,0.000131512112553877,"11","H3-3B"
6.46377855213347e-09,0.300467944374895,0.616,0.549,0.000254142845112784,"11","MACF1"
7.22133381153038e-09,0.438072803001686,0.371,0.297,0.000283928402801752,"11","HMGB1"
1.31921036923052e-08,0.436332946690192,0.284,0.215,0.000518687132974056,"11","RPL10"
1.75390756244647e-08,0.510445938486942,0.305,0.239,0.000689601375402705,"11","ENSG00000170919"
2.10596460523256e-08,0.449334002172229,0.353,0.276,0.000828023163485337,"11","ITGAV"
2.29731582162293e-08,0.43545781025849,0.263,0.195,0.000903258634745702,"11","NBPF19"
3.08501009081606e-08,0.295255069301441,0.663,0.611,0.00121296426750706,"11","RBM39"
4.26106382658032e-08,0.369814803800651,0.295,0.224,0.00167536507533485,"11","IQGAP1"
4.52206037367956e-08,0.369039726253082,0.391,0.322,0.00177798369772333,"11","NUMB"
5.12099155591621e-08,0.283616129332729,0.562,0.501,0.00201347145995514,"11","SRSF11"
7.0145226563569e-08,0.296293354863758,0.543,0.476,0.00275797001802641,"11","CCNL1"
8.40990569105783e-08,0.608851509080757,0.305,0.245,0.00330660671961012,"11","SIK2"
8.97470970081014e-08,0.473392357861324,0.256,0.19,0.00352867636016453,"11","MINDY2"
1.17207718087469e-07,0.418053968517521,0.296,0.23,0.00460837305976309,"11","PAXBP1"
1.25589588873777e-07,0.481323502469078,0.39,0.333,0.00493793145533918,"11","LPP"
