,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa00051.5,5.87608056765865e-20,1.40255146869485e-07,0.207,0.144,1.82746105654184e-17,14,hsa00051
hsa00860.6,1.73247244779624e-18,6.14709008809644e-08,0.209,0.154,5.38798931264631e-16,14,hsa00860
hsa00040.5,1.28811478594274e-17,9.5898241675075e-08,0.314,0.216,4.00603698428193e-15,14,hsa00040
hsa04976.5,3.32287751523113e-17,1.11708288908445e-07,0.1,0.103,1.03341490723688e-14,14,hsa04976
hsa04261.6,5.04553679035507e-16,8.35131352647942e-08,0.469,0.346,1.56916194180043e-13,14,hsa04261
hsa00360.6,5.66219503713362e-16,5.47103310521012e-08,0.217,0.18,1.76094265654856e-13,14,hsa00360
hsa00910.5,1.00904332592067e-15,5.52696832249996e-08,0.683,0.414,3.13812474361327e-13,14,hsa00910
hsa04658.6,1.4080914992052e-15,9.44269971326092e-08,0.272,0.17,4.37916456252818e-13,14,hsa04658
hsa05235.6,4.814600061558e-15,1.0720148539004e-07,0.436,0.28,1.49734061914454e-12,14,hsa05235
hsa00140.6,7.83312745024551e-14,4.45606596497243e-08,0.39,0.323,2.43610263702635e-11,14,hsa00140
hsa00053.4,2.03676123687732e-13,6.76111986672418e-08,0.141,0.195,6.33432744668846e-11,14,hsa00053
hsa04614.4,1.87101503585331e-12,3.36413132975232e-08,0.145,0.092,5.81885676150381e-10,14,hsa04614
hsa04630.5,3.39292980016858e-12,7.63646437532325e-08,0.676,0.547,1.05520116785243e-09,14,hsa04630
hsa04972.6,6.83155438513654e-12,7.52223197796971e-08,0.283,0.191,2.12461341377747e-09,14,hsa04972
hsa00982.6,1.95652506382811e-11,4.11871938539811e-08,0.124,0.166,6.08479294850543e-09,14,hsa00982
hsa00340.6,1.99606003534857e-11,2.0600015487575e-08,0.276,0.25,6.20774670993404e-09,14,hsa00340
hsa04961.6,3.26355499114446e-11,1.45220900599534e-07,0.19,0.189,1.01496560224593e-08,14,hsa04961
hsa00590.5,2.13216267640916e-10,3.39235412581809e-08,0.186,0.144,6.63102592363249e-08,14,hsa00590
hsa00480.4,1.42487277582448e-09,7.34280886316907e-08,0.14,0.128,4.43135433281413e-07,14,hsa00480
hsa04371.4,1.88969543881111e-08,6.33269443489374e-08,0.49,0.38,5.87695281470255e-06,14,hsa04371
hsa04973.6,2.3270531868674e-08,7.76252760027742e-08,0.109,0.135,7.23713541115761e-06,14,hsa04973
hsa04211.5,4.46670492490059e-08,5.49908325246882e-08,0.526,0.421,1.38914523164408e-05,14,hsa04211
hsa00250.4,4.88862553795149e-08,7.3345192995614e-08,0.321,0.213,1.52036254230291e-05,14,hsa00250
hsa04659.5,1.22081923974062e-07,7.2113171825537e-08,0.436,0.333,3.79674783559333e-05,14,hsa04659
hsa04724.5,4.84383489604925e-07,3.28884294863706e-08,0.369,0.245,0.000150643265267132,14,hsa04724
hsa04728.5,4.89177693821011e-07,7.35240326600901e-08,0.424,0.327,0.000152134262778334,14,hsa04728
hsa00565.6,8.50185521732729e-07,1.28400747588916e-07,0.414,0.296,0.000264407697258879,14,hsa00565
hsa00430.5,1.41665224930836e-06,4.20594016680202e-08,0.107,0.113,0.000440578849534899,14,hsa00430
hsa04927.5,3.9371089854462e-06,3.20093441163721e-08,0.252,0.159,0.00122444089447377,14,hsa04927
hsa04742.6,9.48003831591467e-06,5.23991481501756e-09,0.455,0.337,0.00294829191624946,14,hsa04742
hsa05030.5,2.00196699998799e-05,1.38412157852004e-08,0.378,0.266,0.00622611736996265,14,hsa05030
hsa05203.5,2.10070172916971e-05,1.16790297836133e-07,0.491,0.391,0.00653318237771779,14,hsa05203
hsa04621.5,3.3307420819491e-05,5.21366975499553e-08,0.466,0.389,0.0103586078748617,14,hsa04621
hsa00020.5,6.75481445455462e-05,1.36278835156039e-08,0.616,0.509,0.0210074729536649,14,hsa00020
hsa04620.6,8.69090677719746e-05,4.35331404082982e-08,0.29,0.222,0.0270287200770841,14,hsa04620
hsa04668.6,8.93691667396667e-05,8.58785242525494e-08,0.197,0.168,0.0277938108560363,14,hsa04668
hsa04612.4,9.04205057850632e-05,8.27002505836684e-08,0.372,0.268,0.0281207772991547,14,hsa04612
hsa00500.4,9.76782791401717e-05,4.9207148092342e-08,0.297,0.212,0.0303779448125934,14,hsa00500
hsa04015.5,0.000145649742733859,9.95891746290706e-08,0.376,0.308,0.0452970699902302,14,hsa04015
hsa05145.5,0.000172259188671022,6.97536841113678e-08,0.366,0.286,0.0535726076766878,14,hsa05145
hsa04920.4,0.000255148370222325,1.91497663777342e-08,0.538,0.437,0.0793511431391432,14,hsa04920
hsa04060.6,0.000358383048169134,1.05660070802242e-08,0.224,0.185,0.111457127980601,14,hsa04060
hsa00410.4,0.000576776533869309,4.2554153428284e-09,0.229,0.25,0.179377502033355,14,hsa00410
hsa04061.5,0.000664831656077193,8.21503387756206e-09,0.3,0.156,0.206762645040007,14,hsa04061
hsa04215.2,0.000804986544091543,1.0639230742258e-08,0.412,0.323,0.25035081521247,14,hsa04215
hsa04512.5,0.00108817527248113,4.00907373275382e-09,0.088,0.169,0.338422509741631,14,hsa04512
hsa00230.5,0.00182433972605809,5.55431243886823e-08,0.288,0.228,0.567369654804066,14,hsa00230
hsa04260.6,0.00196228232799808,4.17011448852816e-08,0.212,0.182,0.610269804007402,14,hsa04260
hsa04623.4,0.00315723114884051,6.80380557265654e-10,0.469,0.298,0.981898887289398,14,hsa04623
hsa04917.5,0.00492289705978564,2.19580487830368e-08,0.347,0.303,1,14,hsa04917
hsa00760.1,0.00825853048164099,5.56320484849581e-09,0.398,0.34,1,14,hsa00760
hsa04024.4,0.0096809169287035,4.89990777772796e-08,0.229,0.175,1,14,hsa04024
hsa04918.7,6.83284583936981e-89,3.55260135591452e-07,0.456,0.189,2.12501505604401e-86,11,hsa04918
hsa00562.7,1.03882501061566e-82,3.48172584405271e-07,0.463,0.232,3.23074578301471e-80,11,hsa00562
hsa04070.7,1.06346304505836e-77,3.74051301882153e-07,0.483,0.254,3.30737007013149e-75,11,hsa04070
hsa04260.7,1.31839550146994e-49,1.2162148741435e-07,0.379,0.175,4.10021000957151e-47,11,hsa04260
hsa00340.7,9.40205456593726e-40,4.7425271348639e-08,0.392,0.246,2.92403897000649e-37,11,hsa00340
hsa05150.6,6.27689250878905e-39,1.75659553419327e-08,0.456,0.093,1.9521135702334e-36,11,hsa05150
hsa04924.4,3.75822392095967e-38,9.77152836365315e-08,0.583,0.394,1.16880763941846e-35,11,hsa04924
hsa04213.5,1.08399043214092e-34,1.22437255525513e-07,0.468,0.256,3.37121024395825e-32,11,hsa04213
hsa05032.6,3.3964958739493e-34,4.51244411014158e-08,0.475,0.274,1.05631021679823e-31,11,hsa05032
hsa04972.7,6.80363660412157e-31,1.03857199274936e-07,0.264,0.191,2.11593098388181e-28,11,hsa04972
hsa04742.7,3.66099544492657e-25,2.96157270406359e-08,0.461,0.336,1.13856958337216e-22,11,hsa04742
hsa04261.7,1.45190213869658e-23,7.23207916499595e-08,0.527,0.343,4.51541565134637e-21,11,hsa04261
hsa04710.4,4.80738092066412e-20,1.92028098964323e-07,0.504,0.341,1.49509546632654e-17,11,hsa04710
hsa04723.5,7.45875161853688e-20,9.64023726655094e-08,0.2,0.136,2.31967175336497e-17,11,hsa04723
hsa04970.6,2.24689592614799e-17,6.67534012622356e-08,0.268,0.219,6.98784633032024e-15,11,hsa04970
hsa00514.6,1.33584901565371e-16,3.18134246187119e-08,0.364,0.215,4.15449043868304e-14,11,hsa00514
hsa00601.6,2.06894799115171e-15,1.94957090992602e-08,0.134,0.118,6.43442825248183e-13,11,hsa00601
hsa04340.7,2.55230310546551e-15,1.38559458407288e-07,0.6,0.467,7.93766265799773e-13,11,hsa04340
hsa04973.7,2.71937590196491e-14,7.07729642754534e-08,0.133,0.134,8.45725905511088e-12,11,hsa04973
hsa00640.6,5.53399098696459e-14,9.41101443962805e-08,0.193,0.195,1.72107119694599e-11,11,hsa00640
hsa04140.7,9.4405796189866e-14,1.71891596263228e-07,0.58,0.462,2.93602026150483e-11,11,hsa04140
hsa00230.6,1.12007059103956e-13,5.73190443554072e-08,0.351,0.225,3.48341953813304e-11,11,hsa00230
hsa04014.7,2.60052919463369e-13,1.28159328810039e-07,0.407,0.295,8.08764579531077e-11,11,hsa04014
hsa04066.6,2.90702837790864e-13,1.38833705585832e-07,0.449,0.33,9.04085825529587e-11,11,hsa04066
hsa04933.4,6.41609602257878e-13,1.84150915963284e-07,0.383,0.208,1.995405863022e-10,11,hsa04933
hsa04964.6,9.72859329993512e-13,2.22970083444966e-07,0.114,0.194,3.02559251627982e-10,11,hsa04964
hsa00480.5,3.82567033045669e-12,6.48998716587185e-08,0.138,0.128,1.18978347277203e-09,11,hsa00480
hsa04062.6,5.76659703122636e-12,6.39065550965369e-08,0.452,0.334,1.7934116767114e-09,11,hsa04062
hsa00310.1,6.56281781311204e-12,3.02727673701249e-07,0.542,0.448,2.04103633987785e-09,11,hsa00310
hsa00512.5,8.22884092743915e-12,1.66137125260457e-08,0.298,0.196,2.55916952843358e-09,11,hsa00512
hsa00280.5,1.82180445270944e-11,1.07576524777462e-07,0.228,0.191,5.66581184792635e-09,11,hsa00280
hsa04962.3,1.22239894804293e-10,6.63964550357617e-08,0.445,0.308,3.80166072841351e-08,11,hsa04962
hsa00190.6,1.90035823843328e-10,1.93288697632708e-07,0.25,0.207,5.9101141215275e-08,11,hsa00190
hsa00030.5,2.4150675659314e-10,5.06593992326355e-08,0.13,0.134,7.51086013004667e-08,11,hsa00030
hsa04961.7,1.39669118406471e-09,1.24655328963647e-07,0.171,0.19,4.34370958244125e-07,11,hsa04961
hsa00590.6,4.93851090066454e-09,2.42219006251472e-08,0.182,0.143,1.53587689010667e-06,11,hsa00590
hsa04630.6,5.24765522061959e-09,9.37812048682555e-08,0.632,0.548,1.63202077361269e-06,11,hsa04630
hsa04120.4,7.39468221297243e-09,3.24827698340379e-07,0.551,0.478,2.29974616823443e-06,11,hsa04120
hsa05110.6,1.29877493765604e-08,8.09862641552352e-08,0.172,0.116,4.03919005611028e-06,11,hsa05110
hsa05131.5,1.44025736479764e-08,2.23364341638897e-07,0.453,0.337,4.47920040452067e-06,11,hsa05131
hsa00532,1.50385902831993e-08,1.10173292595797e-08,0.112,0.074,4.67700157807497e-06,11,hsa00532
hsa00040.6,2.77514637534742e-08,1.45924908794489e-08,0.13,0.221,8.63070522733049e-06,11,hsa00040
hsa04672,2.99478589757622e-08,1.11635156157463e-08,0.164,0.07,9.31378414146204e-06,11,hsa04672
hsa05415.3,3.31493600130626e-08,1.59619532148711e-07,0.199,0.153,1.03094509640625e-05,11,hsa05415
hsa02010.7,4.17521488568732e-08,8.92577114271868e-08,0.114,0.106,1.29849182944876e-05,11,hsa02010
hsa04979.7,4.68990913803638e-08,1.09372812675955e-07,0.512,0.375,1.45856174192932e-05,11,hsa04979
hsa00053.5,1.72049587027428e-07,1.57525964239897e-08,0.154,0.196,5.350742156553e-05,11,hsa00053
hsa04971.6,1.75385264723955e-07,9.0398354733427e-08,0.133,0.175,5.45448173291501e-05,11,hsa04971
hsa04935.6,2.10321950096254e-07,8.26894722697353e-08,0.459,0.352,6.54101264799351e-05,11,hsa04935
hsa00051.6,2.20497911249143e-07,7.22859316492339e-08,0.113,0.146,6.85748503984835e-05,11,hsa00051
hsa04020.7,3.12165458011848e-07,3.60298253591033e-08,0.705,0.601,9.70834574416849e-05,11,hsa04020
hsa04730.7,4.26012968335015e-07,2.30549812158303e-08,0.342,0.264,0.00013249003315219,11,hsa04730
hsa04929.5,1.54929940188502e-06,1.90463291637659e-08,0.288,0.243,0.000481832113986243,11,hsa04929
hsa05169.5,1.9766988616818e-06,9.94161068770105e-08,0.409,0.306,0.00061475334598304,11,hsa05169
hsa00430.6,8.0740230417265e-06,1.33187349055385e-08,0.09,0.114,0.00251102116597694,11,hsa00430
hsa00860.7,1.24194966413877e-05,8.83154556700417e-09,0.114,0.157,0.00386246345547156,11,hsa00860
hsa05017.5,6.99784409219288e-05,1.05682302648674e-07,0.387,0.322,0.0217632951267198,11,hsa05017
hsa04141.3,7.1655001929258e-05,1.25824709477584e-07,0.55,0.47,0.0222847055999993,11,hsa04141
hsa04911.3,7.34005547444302e-05,1.73399630286432e-08,0.292,0.272,0.0228275725255178,11,hsa04911
hsa05216.6,7.59295691170008e-05,4.78046830152076e-08,0.449,0.365,0.0236140959953872,11,hsa05216
hsa00900.5,0.000121203628611837,5.70078554819492e-08,0.193,0.158,0.0376943284982813,11,hsa00900
hsa04621.6,0.000137766538487974,4.59107188886199e-08,0.449,0.389,0.04284539346976,11,hsa04621
hsa04720.5,0.000146250336624678,4.6454084315833e-08,0.392,0.34,0.0454838546902748,11,hsa04720
hsa00790.6,0.000306478600651414,1.04764998785634e-08,0.085,0.1,0.0953148448025897,11,hsa00790
hsa00510.5,0.000449686290591399,1.76185687967366e-08,0.357,0.303,0.139852436373925,11,hsa00510
hsa04024.5,0.000650095620152418,6.01678102425192e-08,0.281,0.172,0.202179737867402,11,hsa04024
hsa00052.3,0.00132240864812653,5.27919339838656e-09,0.105,0.118,0.411269089567352,11,hsa00052
hsa05340.7,0.00290198593062801,5.68870625454999e-09,0.113,0.204,0.902517624425311,11,hsa05340
hsa00561.5,0.0030118219104156,2.08734894151526e-08,0.34,0.296,0.936676614139251,11,hsa00561
hsa04216.5,0.00324867752828207,2.69429543800195e-08,0.29,0.27,1,11,hsa04216
hsa04974.6,0.00436628263955621,2.82068617958493e-08,0.169,0.191,1,11,hsa04974
hsa05223.5,0.00852620237301315,5.25061206832478e-08,0.408,0.347,1,11,hsa05223
hsa05322.6,0.00859685621674959,5.12617914009567e-08,0.511,0.431,1,11,hsa05322
hsa00260.4,0.00904579065439454,4.50420944043756e-09,0.137,0.162,1,11,hsa00260
hsa03020,0.00934002241996717,5.34099024858706e-09,0.303,0.283,1,11,hsa03020
hsa04922.6,0.00948822239819804,5.04454945742236e-08,0.278,0.284,1,11,hsa04922
hsa00140.8,0,7.41293443084736e-08,0.721,0.266,0,0,hsa00140
hsa04970.7,6.75275895745085e-278,1.38632230066816e-07,0.474,0.184,2.10010803576722e-275,0,hsa04970
hsa04973.8,5.57446238624363e-181,1.54656855988699e-07,0.326,0.106,1.73365780212177e-178,0,hsa04973
hsa04614.5,2.60425247730927e-157,4.17396584429588e-08,0.115,0.09,8.09922520443183e-155,0,hsa04614
hsa04911.4,5.79021129754029e-157,8.44856251919541e-08,0.458,0.246,1.80075571353503e-154,0,hsa04911
hsa05340.8,6.1018096000768e-137,1.44902502282234e-08,0.389,0.174,1.89766278562389e-134,0,hsa05340
hsa04972.8,6.12179211134017e-127,1.15109094130627e-07,0.368,0.168,1.90387734662679e-124,0,hsa04972
hsa04976.6,4.14970913312295e-114,1.38474896757729e-07,0.211,0.087,1.29055954040124e-111,0,hsa04976
hsa04974.7,1.15667174679062e-80,8.40432547435738e-08,0.263,0.18,3.59724913251883e-78,0,hsa04974
hsa00590.7,3.7204077324065e-79,3.63893417872567e-08,0.181,0.139,1.15704680477842e-76,0,hsa00590
hsa04918.8,2.85206303821833e-78,1.60279097208004e-07,0.315,0.181,8.86991604885902e-76,0,hsa04918
hsa00360.7,3.09649394240038e-77,7.95275344280463e-08,0.238,0.173,9.63009616086518e-75,0,hsa00360
hsa04742.8,1.03798644855041e-64,3.2288576080986e-08,0.593,0.303,3.22813785499178e-62,0,hsa04742
hsa05215.7,1.83795360594386e-58,2.61293896208198e-07,0.49,0.353,5.71603571448541e-56,0,hsa05215
hsa04540.6,1.25536055407246e-56,4.23556152286796e-08,0.338,0.19,3.90417132316536e-54,0,hsa04540
hsa00533.6,2.34124032337898e-48,1.1880641736092e-08,0.202,0.147,7.28125740570863e-46,0,hsa00533
hsa04260.8,3.56957315321278e-48,8.45479583443664e-08,0.324,0.162,1.11013725064918e-45,0,hsa04260
hsa04640.8,4.33867296138429e-46,9.13908461097883e-09,0.252,0.164,1.34932729099051e-43,0,hsa04640
hsa04934.5,1.79801557486429e-45,8.58348184922987e-08,0.55,0.426,5.59182843782794e-43,0,hsa04934
hsa00860.8,4.79924699110656e-44,6.21096839431943e-08,0.191,0.15,1.49256581423414e-41,0,hsa00860
hsa00601.7,2.83144971065464e-42,2.24031355185022e-08,0.129,0.117,8.80580860013592e-40,0,hsa00601
hsa03060.5,1.09824139928248e-41,2.00498027264361e-07,0.35,0.224,3.41553075176853e-39,0,hsa03060
hsa04061.6,3.47450710667261e-39,1.00207573592332e-08,0.156,0.16,1.08057171017518e-36,0,hsa04061
hsa04713.7,2.09439104349007e-36,4.28596481836264e-08,0.679,0.554,6.51355614525412e-34,0,hsa04713
hsa04923.6,1.55233326950451e-35,2.45906014768098e-08,0.292,0.159,4.82775646815903e-33,0,hsa04923
hsa04960.1,2.07562563177075e-35,2.2553435968805e-07,0.298,0.055,6.45519571480703e-33,0,hsa04960
hsa00040.7,1.46885104933988e-34,8.63961691904034e-08,0.24,0.215,4.56812676344702e-32,0,hsa00040
hsa04961.8,6.04570679546502e-29,8.40956722320706e-08,0.248,0.181,1.88021481338962e-26,0,hsa04961
hsa05160.7,4.96397838669673e-27,1.08520928703499e-07,0.386,0.281,1.54379727826268e-24,0,hsa05160
hsa05163.6,1.71242960207002e-25,1.39485373510658e-07,0.256,0.163,5.32565606243777e-23,0,hsa05163
hsa04217.4,2.3035818975527e-24,5.76227368956838e-08,0.395,0.312,7.1641397013889e-22,0,hsa04217
hsa04630.7,6.0165895885986e-23,5.92225731304844e-08,0.623,0.54,1.87115936205416e-20,0,hsa04630
hsa00340.8,2.13351111786107e-22,1.87459281794528e-08,0.251,0.251,6.63521957654794e-20,0,hsa00340
hsa04730.8,4.16610376899594e-19,2.32867043179406e-08,0.352,0.254,1.29565827215774e-16,0,hsa04730
hsa00053.6,2.13300232755187e-18,6.66480992308622e-08,0.151,0.201,6.63363723868632e-16,0,hsa00053
hsa05202.6,5.38326716957462e-18,1.60668890703811e-07,0.589,0.516,1.67419608973771e-15,0,hsa05202
hsa04270.6,1.14499569860974e-17,2.89167390022621e-08,0.41,0.326,3.56093662267631e-15,0,hsa04270
hsa00982.8,2.34139465461256e-16,3.85896954070654e-08,0.176,0.164,7.28173737584506e-14,0,hsa00982
hsa05134.5,1.74215750030042e-14,8.31593720131801e-08,0.262,0.176,5.41810982593431e-12,0,hsa05134
hsa00030.6,2.19156020065915e-14,1.34515748410748e-07,0.23,0.12,6.81575222404995e-12,0,hsa00030
hsa04925.6,4.87113570289437e-14,2.77832097301256e-08,0.349,0.262,1.51492320360015e-11,0,hsa04925
hsa00430.7,6.34561418276197e-14,6.1335269115196e-08,0.123,0.111,1.97348601083897e-11,0,hsa00430
hsa04216.6,1.75875309507705e-12,2.5815822150406e-08,0.318,0.264,5.46972212568964e-10,0,hsa04216
hsa04261.8,2.739548588197e-12,3.94136616151918e-08,0.415,0.339,8.51999610929268e-10,0,hsa04261
hsa00350.6,4.33902659786766e-12,2.0710796118803e-09,0.255,0.216,1.34943727193684e-09,0,hsa00350
hsa04971.7,4.81722646046981e-12,5.24031604545561e-08,0.297,0.155,1.49815742920611e-09,0,hsa04971
hsa05144.7,6.45389737325661e-12,1.7682397475083e-08,0.154,0.148,2.00716208308281e-09,0,hsa05144
hsa00071.6,7.72986167788019e-12,1.03826992967861e-08,0.578,0.501,2.40398698182074e-09,0,hsa00071
hsa03010.5,1.90826050013192e-11,1.18774447473384e-07,0.61,0.561,5.93469015541028e-09,0,hsa03010
hsa04672.1,5.44187376817727e-11,5.09147499546523e-09,0.111,0.067,1.69242274190313e-08,0,hsa04672
hsa04933.5,6.05929517236568e-11,5.6733127555953e-08,0.28,0.205,1.88444079860573e-08,0,hsa04933
hsa00052.4,3.86032938930548e-10,1.79430043494696e-08,0.136,0.115,1.200562440074e-07,0,hsa00052
hsa04623.5,2.56002487492621e-08,1.14727580053633e-08,0.335,0.298,7.96167736102051e-06,0,hsa04623
hsa04350.4,8.20535805213416e-08,3.30197711028682e-08,0.442,0.445,2.55186635421372e-05,0,hsa04350
hsa04924.5,1.63896475164819e-07,1.77623820468825e-08,0.427,0.397,5.09718037762588e-05,0,hsa04924
hsa05219.7,3.71717965863284e-07,5.48819362639518e-08,0.448,0.392,0.000115604287383481,0,hsa05219
hsa05235.8,6.20995076876138e-07,5.22854948960106e-08,0.364,0.272,0.000193129468908479,0,hsa05235
hsa05212.5,1.14649936287238e-06,1.35521928205364e-07,0.412,0.303,0.000356561301853309,0,hsa05212
hsa02010.8,8.63841858096093e-06,1.31166733044881e-08,0.081,0.11,0.00268654817867885,0,hsa02010
hsa00280.6,1.09900892385956e-05,1.10591012151724e-08,0.182,0.194,0.00341791775320322,0,hsa00280
hsa04215.3,1.84131403187413e-05,5.41933471167138e-08,0.366,0.319,0.00572648663912853,0,hsa04215
hsa00630.6,1.92704992577344e-05,7.16268279589044e-09,0.138,0.179,0.00599312526915539,0,hsa00630
hsa05221.5,3.31288939113343e-05,6.11815677726031e-08,0.33,0.235,0.010303086006425,0,hsa05221
hsa05146.6,9.21084098800263e-05,3.46593735877544e-08,0.367,0.31,0.0286457154726882,0,hsa05146
hsa05030.7,0.000119929327352451,4.66633332070145e-09,0.291,0.266,0.0372980208066123,0,hsa05030
hsa04964.7,0.000224441313149683,6.06304716485907e-08,0.208,0.189,0.0698012483895515,0,hsa04964
hsa04060.8,0.000573589097404467,2.68278453577886e-09,0.176,0.188,0.178386209292789,0,hsa04060
hsa04914.7,0.000814640064759738,2.98588700396092e-08,0.299,0.24,0.253353060140279,0,hsa04914
hsa00910.7,0.00100156266980662,1.672354300492e-08,0.441,0.417,0.31148599030986,0,hsa00910
hsa05207.6,0.00214167579148055,4.04998434420359e-08,0.204,0.185,0.66606117115045,0,hsa05207
hsa00190.7,0.0029110071721222,8.85576084168322e-08,0.261,0.201,0.905323230530005,0,hsa00190
hsa05017.6,0.00410401964811461,4.99740606049666e-08,0.374,0.317,1,0,hsa05017
hsa05213.6,0.00452380257923701,9.26646338630938e-08,0.404,0.332,1,0,hsa05213
hsa04668.8,0.00546671646461065,4.37100180211254e-08,0.233,0.159,1,0,hsa04668
hsa04621.7,0.00622819222886869,2.33214883170112e-08,0.412,0.388,1,0,hsa04621
hsa05162.6,0.00741413924289318,1.60881256247424e-09,0.513,0.509,1,0,hsa05162
hsa04130.5,0.00748373428600748,1.12732078388001e-08,0.255,0.19,1,0,hsa04130
hsa04340.9,6.33983079488861e-122,4.56178434177386e-07,0.723,0.459,1.97168737721036e-119,9,hsa04340
hsa04140.9,2.0263749511084e-96,4.81317923628701e-07,0.714,0.453,6.30202609794713e-94,9,hsa04140
hsa00650.8,2.486325441293e-78,2.60179625904169e-07,0.652,0.296,7.73247212242124e-76,9,hsa00650
hsa04260.9,7.22675916037635e-72,1.31113565497202e-07,0.381,0.172,2.24752209887705e-69,9,hsa04260
hsa04979.9,2.08745898548525e-69,2.13000499168985e-07,0.648,0.366,6.49199744485914e-67,9,hsa04979
hsa04918.9,3.47352631982189e-66,2.49006179742419e-07,0.431,0.187,1.08026668546461e-63,9,hsa04918
hsa04070.9,3.75854371845594e-37,2.17093330731464e-07,0.414,0.254,1.1689070964398e-34,9,hsa04070
hsa04261.9,4.99823902023016e-34,7.43169761368254e-08,0.534,0.34,1.55445233529158e-31,9,hsa04261
hsa00260.6,8.41285518733543e-31,6.01662887231924e-07,0.378,0.15,2.61639796326132e-28,9,hsa00260
hsa04213.7,2.25415829019199e-28,1.00134756913268e-07,0.455,0.254,7.0104322824971e-26,9,hsa04213
hsa05146.7,5.37315705003931e-27,1.16560860806394e-07,0.469,0.31,1.67105184256223e-24,9,hsa05146
hsa00562.9,2.26322308637386e-23,1.32226277117222e-07,0.35,0.235,7.03862379862269e-21,9,hsa00562
hsa04020.8,2.4001587234185e-21,1.08447143220014e-07,0.719,0.599,7.46449362983154e-19,9,hsa04020
hsa00270.7,1.91034608979477e-19,1.06284919281734e-07,0.424,0.302,5.94117633926175e-17,9,hsa00270
hsa00330.7,1.64767189494072e-18,4.21798380100201e-07,0.43,0.308,5.12425959326564e-16,9,hsa00330
hsa04014.9,5.68679555922177e-18,1.09835939670896e-07,0.441,0.292,1.76859341891797e-15,9,hsa04014
hsa00061,7.62344692371957e-17,7.95529096744028e-08,0.128,0.083,2.37089199327679e-14,9,hsa00061
hsa04550.7,3.86649937888433e-16,1.62655800514674e-07,0.58,0.461,1.20248130683303e-13,9,hsa04550
hsa05322.7,1.9076563211416e-14,6.11806500979047e-08,0.558,0.428,5.93281115875038e-12,9,hsa05322
hsa04727.9,2.20902672815735e-14,6.53753467492503e-08,0.454,0.369,6.87007312456935e-12,9,hsa04727
hsa00561.7,5.09272397929299e-14,7.54034174052676e-08,0.428,0.291,1.58383715756012e-11,9,hsa00561
hsa00450.6,1.24848410716944e-11,3.12502979895371e-08,0.2,0.12,3.88278557329697e-09,9,hsa00450
hsa05216.8,5.89797680756438e-11,5.07030287205483e-08,0.473,0.362,1.83427078715252e-08,9,hsa05216
hsa04721.9,8.78863896992385e-11,6.70889206942195e-08,0.518,0.436,2.73326671964632e-08,9,hsa04721
hsa04720.7,6.51712640158472e-10,5.43342707079325e-08,0.423,0.338,2.02682631089285e-07,9,hsa04720
hsa04141.4,1.23641799229398e-09,2.14552393586556e-07,0.55,0.469,3.84525995603428e-07,9,hsa04141
hsa05017.7,2.81170707617215e-08,1.33312542104161e-07,0.402,0.321,8.7444090068954e-06,9,hsa05017
hsa04621.8,5.55129755460323e-08,7.0859744164024e-08,0.476,0.387,1.7264535394816e-05,9,hsa04621
hsa04630.8,1.10405404388844e-07,7.4446495739495e-08,0.617,0.547,3.43360807649304e-05,9,hsa04630
hsa05219.8,1.1168311284567e-07,1.16984189808765e-07,0.501,0.394,3.47334480950035e-05,9,hsa05219
hsa04066.7,3.91576710450696e-07,1.11687723272837e-07,0.416,0.33,0.000121780356950166,9,hsa04066
hsa04977.9,6.51566074340007e-07,1.57470871925381e-08,0.434,0.338,0.000202637049119742,9,hsa04977
hsa04929.7,1.71776110577474e-06,1.28577741072377e-08,0.309,0.241,0.000534223703895943,9,hsa04929
hsa00640.8,8.9954774464792e-06,4.99307842576655e-08,0.228,0.193,0.00279759348585503,9,hsa00640
hsa00730.6,1.12900223556288e-05,1.1183054516119e-08,0.211,0.149,0.00351119695260054,9,hsa00730
hsa00220.4,1.5789355964105e-05,2.05238547159331e-08,0.234,0.194,0.00491048970483667,9,hsa00220
hsa04072.5,1.88847872516516e-05,4.27964422541887e-08,0.342,0.244,0.00587316883526365,9,hsa04072
hsa05214.8,3.28361877717519e-05,3.11860219481134e-08,0.334,0.239,0.0102120543970148,9,hsa05214
hsa03430.4,5.3532476553268e-05,1.19406435063691e-08,0.483,0.401,0.0166486002080663,9,hsa03430
hsa04972.9,6.17674246342086e-05,2.40325413830471e-08,0.191,0.193,0.0192096690612389,9,hsa04972
hsa04136.6,6.69780898470712e-05,1.680469678805e-08,0.336,0.266,0.0208301859424391,9,hsa04136
hsa00430.8,0.000186169663632846,1.42168558255356e-08,0.122,0.112,0.0578987653898152,9,hsa00430
hsa04142.1,0.000206476783068533,6.20101540075989e-08,0.481,0.445,0.0642142795343137,9,hsa04142
hsa04371.7,0.000286244778076776,2.71451411261108e-08,0.44,0.379,0.0890221259818772,9,hsa04371
hsa04974.8,0.000411545345828755,3.0323802503772e-08,0.22,0.189,0.127990602552743,9,hsa04974
hsa00565.9,0.00128171808614091,6.41051394808883e-09,0.275,0.3,0.398614324789822,9,hsa00565
hsa04723.6,0.00136633315319134,3.32197822885812e-08,0.176,0.137,0.424929610642506,9,hsa04723
