,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa00380.5,8.00114601327379e-09,3.09702768062266e-05,0.216,0.149,2.48835641012815e-06,11,hsa00380
hsa00601.5,2.01213687615047e-08,1.35314166190742e-05,0.175,0.179,6.25774568482796e-06,11,hsa00601
hsa00770.7,3.34270881144674e-08,4.89722832315297e-05,0.169,0.129,1.03958244035994e-05,11,hsa00770
hsa00330.5,5.8430439879006e-08,4.18504431654951e-05,0.296,0.288,1.81718668023708e-05,11,hsa00330
hsa00760.6,8.88332508728599e-08,2.19101530029664e-05,0.334,0.298,2.76271410214594e-05,11,hsa00760
hsa04625.4,9.68305372211931e-08,3.53739111277725e-05,0.426,0.279,3.0114297075791e-05,11,hsa04625
hsa02010.4,1.67655467669197e-07,1.40860393135091e-05,0.381,0.337,5.21408504451201e-05,11,hsa02010
hsa04137.5,2.24945493908314e-07,3.12840630234671e-05,0.355,0.244,6.99580486054857e-05,11,hsa04137
hsa05205.6,2.27435385389647e-07,5.84602739300604e-05,0.346,0.247,7.07324048561803e-05,11,hsa05205
hsa00520.7,1.33682553752271e-06,1.72995463503576e-05,0.241,0.197,0.000415752742169562,11,hsa00520
hsa00240.5,1.95930821445126e-06,1.61637499757626e-05,0.512,0.458,0.000609344854694343,11,hsa00240
hsa00061.5,2.33931362847999e-06,2.213258780362e-05,0.193,0.181,0.000727526538457276,11,hsa00061
hsa04144.7,7.19166173509715e-06,0.000102812732709986,0.522,0.461,0.00223660679961521,11,hsa04144
hsa05321.6,1.34235282349857e-05,5.81971612199783e-06,0.373,0.237,0.00417471728108056,11,hsa05321
hsa04621.6,1.41365717547024e-05,1.44780899997561e-05,0.514,0.441,0.00439647381571245,11,hsa04621
hsa00071.6,1.79538913039159e-05,5.02146394557632e-05,0.216,0.222,0.00558366019551784,11,hsa00071
hsa04713.6,1.90838300752001e-05,3.64917917845353e-05,0.625,0.55,0.00593507115338723,11,hsa04713
hsa05152.7,1.9310540285383e-05,1.98210794236903e-05,0.557,0.471,0.00600557802875413,11,hsa05152
hsa05133.5,1.95693323371906e-05,9.2139333981706e-06,0.456,0.32,0.00608606235686627,11,hsa05133
hsa04744.7,0.000148716412618941,2.6485557596704e-06,0.165,0.128,0.0462508043244905,11,hsa04744
hsa05169.5,0.00017695377684674,3.06310061267989e-05,0.435,0.328,0.0550326245993361,11,hsa05169
hsa04613.4,0.000200537816912745,2.14441686257828e-05,0.323,0.21,0.0623672610598637,11,hsa04613
hsa03020.4,0.000220985473363244,8.63904511442532e-06,0.224,0.188,0.0687264822159687,11,hsa03020
hsa05216.6,0.000403515396468131,1.73736502977456e-05,0.489,0.403,0.125493288301589,11,hsa05216
hsa00120.4,0.000520246675158498,2.44487356079977e-06,0.144,0.136,0.161796715974293,11,hsa00120
hsa05110.7,0.000943113044654156,1.93065371073304e-05,0.274,0.209,0.293308156887442,11,hsa05110
hsa00920.3,0.00101898800486693,1.12879885612003e-05,0.087,0.104,0.316905269513615,11,hsa00920
hsa04727.6,0.00160376676311986,5.9634895384253e-06,0.228,0.217,0.498771463330278,11,hsa04727
hsa04061.4,0.00349008088807038,2.94947473818774e-06,0.505,0.426,1,11,hsa04061
hsa04310.5,0.00395951396369337,6.19073997981228e-06,0.428,0.345,1,11,hsa04310
hsa03440.4,0.00462181735428429,6.06841046865233e-06,0.369,0.268,1,11,hsa03440
hsa05170.5,0.00542311624869368,4.26260416345152e-05,0.351,0.277,1,11,hsa05170
hsa00531.3,0.00685098094424014,2.98973151385977e-06,0.179,0.158,1,11,hsa00531
hsa05418.6,0.00785139503309081,4.1550334947502e-05,0.246,0.193,1,11,hsa05418
hsa05150.7,2.05799657716642e-231,1.01578226750739e-05,0.393,0.117,6.40036935498756e-229,0,hsa05150
hsa00670.8,5.38181929219698e-171,7.0951030621686e-05,0.559,0.355,1.67374579987326e-168,0,hsa00670
hsa04742.7,1.1735089193698e-143,2.51327852166064e-05,0.541,0.186,3.64961273924008e-141,0,hsa04742
hsa04727.7,5.28670895673887e-137,2.60994914895938e-05,0.379,0.193,1.64416648554579e-134,0,hsa04727
hsa04918.7,7.84965104020479e-100,4.82044285960948e-05,0.452,0.252,2.44124147350369e-97,0,hsa04918
hsa05032.4,7.06697138363983e-79,1.19234724456128e-05,0.673,0.477,2.19782810031199e-76,0,hsa05032
hsa00340.8,2.954528312713e-77,4.88899209402668e-05,0.178,0.137,9.18858305253744e-75,0,hsa00340
hsa00450.6,8.09572593460971e-76,2.4375748456417e-05,0.584,0.411,2.51777076566362e-73,0,hsa00450
hsa00240.6,6.72134061071104e-72,3.1930665667082e-05,0.593,0.44,2.09033692993113e-69,0,hsa00240
hsa00410.7,1.06381464809695e-63,4.6315445752727e-05,0.362,0.272,3.3084635555815e-61,0,hsa00410
hsa04540.6,5.10418290523576e-61,4.5833677727967e-05,0.41,0.261,1.58740088352832e-58,0,hsa04540
hsa05340.8,3.62367568017971e-58,3.86869603390221e-06,0.361,0.2,1.12696313653589e-55,0,hsa05340
hsa04970.7,5.13198114351352e-54,5.50209824977164e-05,0.335,0.191,1.5960461356327e-51,0,hsa04970
hsa05219.7,2.90386792486507e-49,2.48369014721124e-05,0.54,0.394,9.03102924633037e-47,0,hsa05219
hsa00230.7,8.03816070145881e-47,1.32532739788964e-05,0.593,0.432,2.49986797815369e-44,0,hsa00230
hsa04371.5,5.5138114159675e-46,3.61094136099721e-05,0.587,0.457,1.71479535036589e-43,0,hsa04371
hsa04614.8,4.60742063503156e-45,2.74571845732651e-05,0.283,0.279,1.43290781749482e-42,0,hsa04614
hsa05144.7,6.73093312879551e-42,8.35441630356944e-06,0.313,0.259,2.0933202030554e-39,0,hsa05144
hsa04744.8,2.33345148934228e-40,5.8102284746401e-06,0.185,0.122,7.25703413185449e-38,0,hsa04744
hsa04070.5,3.40288364105326e-39,3.89379778919533e-05,0.288,0.228,1.05829681236756e-36,0,hsa04070
hsa04211.8,7.45586684007614e-39,2.90212961490075e-05,0.458,0.351,2.31877458726368e-36,0,hsa04211
hsa00590.7,3.41355689920208e-38,7.70019625302612e-06,0.336,0.279,1.06161619565185e-35,0,hsa00590
hsa04213.5,1.96770783708088e-34,2.67270770775873e-05,0.368,0.264,6.11957137332153e-32,0,hsa04213
hsa00920.4,8.48696362245341e-33,1.52830464858517e-05,0.155,0.096,2.63944568658301e-30,0,hsa00920
hsa04066.7,9.10941354848625e-32,4.46439967857645e-05,0.432,0.316,2.83302761357922e-29,0,hsa04066
hsa04623.4,6.13751469107953e-30,1.83423745223494e-05,0.383,0.292,1.90876706892573e-27,0,hsa04623
hsa03060.6,2.59489814895435e-29,5.79481939542564e-05,0.383,0.27,8.07013324324803e-27,0,hsa03060
hsa04713.7,1.14819558405515e-28,3.42295846561485e-05,0.644,0.539,3.57088826641152e-26,0,hsa04713
hsa04940.3,2.08103343407132e-28,1.33467458241958e-05,0.144,0.086,6.47201397996179e-26,0,hsa04940
hsa04730.7,1.44854705081233e-27,4.35818923258952e-05,0.382,0.255,4.50498132802634e-25,0,hsa04730
hsa04923.8,2.0439636347877e-26,4.07425581660968e-05,0.413,0.292,6.35672690418975e-24,0,hsa04923
hsa04640.7,5.21319181494509e-23,7.24949166427092e-06,0.219,0.177,1.62130265444792e-20,0,hsa04640
hsa04514.6,7.86443557739365e-23,7.14539417421948e-06,0.416,0.32,2.44583946456943e-20,0,hsa04514
hsa05145.5,1.27097457567901e-22,3.09933328704263e-05,0.657,0.56,3.95273093036173e-20,0,hsa05145
hsa00983.7,7.56731206858275e-22,1.9926268298607e-05,0.421,0.358,2.35343405332924e-19,0,hsa00983
hsa04530.7,1.15420297568257e-21,5.35284690964486e-05,0.461,0.354,3.58957125437279e-19,0,hsa04530
hsa00600.4,5.02470390585124e-21,1.0835849933395e-05,0.503,0.42,1.56268291471974e-18,0,hsa00600
hsa04714.6,1.28538113481235e-17,4.36652953612367e-05,0.572,0.504,3.9975353292664e-15,0,hsa04714
hsa04721.8,2.42097961918382e-17,2.9132484751583e-05,0.353,0.314,7.52924661566168e-15,0,hsa04721
hsa04020.6,4.5844490928937e-17,2.4600030024635e-05,0.265,0.211,1.42576366788994e-14,0,hsa04020
hsa04960.7,5.15935666975047e-17,5.20928637975961e-05,0.31,0.141,1.6045599242924e-14,0,hsa04960
hsa04630.5,1.14876061618213e-15,2.71276576133437e-05,0.478,0.393,3.57264551632644e-13,0,hsa04630
hsa00531.4,1.65744767742146e-14,3.0516844941515e-06,0.236,0.148,5.15466227678075e-12,0,hsa00531
hsa04975.5,5.04084935995722e-14,7.0890938411351e-06,0.205,0.157,1.5677041509467e-11,0,hsa04975
hsa05146.5,3.86632354433968e-13,2.38837046320755e-05,0.721,0.65,1.20242662228964e-10,0,hsa05146
hsa00790.2,8.67836279371113e-13,6.97308975909596e-06,0.115,0.086,2.69897082884416e-10,0,hsa00790
hsa00860.7,4.17455106299259e-12,7.57323856608359e-06,0.342,0.326,1.2982853805907e-09,0,hsa00860
hsa00730.6,7.83892349307214e-11,5.28867385079597e-06,0.245,0.203,2.43790520634543e-08,0,hsa00730
hsa00760.7,1.33692604882311e-10,6.77956165597478e-06,0.367,0.289,4.15784001183988e-08,0,hsa00760
hsa00380.6,1.38686937557883e-10,2.57567926682144e-05,0.145,0.152,4.31316375805015e-08,0,hsa00380
hsa00100.5,4.23699867346809e-10,6.484650905243e-06,0.376,0.293,1.31770658744857e-07,0,hsa00100
hsa04724.3,3.60476972484442e-09,1.09689439906711e-05,0.387,0.28,1.12108338442661e-06,0,hsa04724
hsa03020.5,4.04902659810884e-09,2.17598505485834e-05,0.236,0.183,1.25924727201185e-06,0,hsa03020
hsa00310.7,6.46713390546915e-09,6.80932328585755e-05,0.36,0.331,2.0112786446009e-06,0,hsa00310
hsa04144.8,7.02188296589596e-09,5.29818267238838e-05,0.508,0.457,2.18380560239364e-06,0,hsa04144
hsa00770.8,1.43635495141404e-08,3.12316679882398e-05,0.123,0.132,4.46706389889767e-06,0,hsa00770
hsa04911.8,1.20679012745542e-07,1.57627561488858e-05,0.192,0.185,3.75311729638636e-05,0,hsa04911
hsa04915.6,6.38442236611808e-07,1.01209758750331e-05,0.336,0.291,0.000198555535586272,0,hsa04915
hsa00512.4,7.87832200854444e-07,2.38270278102933e-06,0.311,0.256,0.000245015814465732,0,hsa00512
hsa00071.7,1.33729323798504e-06,4.98618626923144e-05,0.231,0.221,0.000415898197013347,0,hsa00071
hsa00601.6,7.01401375811473e-06,1.21807069949963e-05,0.149,0.183,0.00218135827877368,0,hsa00601
hsa05202.6,9.73973998532151e-06,2.23422642159457e-05,0.601,0.559,0.00302905913543499,0,hsa05202
hsa05030.7,1.42436067474501e-05,6.64577161809858e-06,0.414,0.379,0.00442976169845697,0,hsa05030
hsa00010.5,4.30339244698851e-05,1.96915368843297e-05,0.297,0.27,0.0133835505101343,0,hsa00010
hsa00534.1,8.25336286158761e-05,1.93854724268742e-06,0.161,0.153,0.0256679584995375,0,hsa00534
hsa04550.4,8.2768563604377e-05,2.82802885894418e-05,0.522,0.477,0.0257410232809612,0,hsa04550
hsa05134.4,0.000115452910370424,1.25867011060267e-05,0.374,0.315,0.0359058551252019,0,hsa05134
hsa05231.7,0.00011551729579416,3.02558813967609e-05,0.298,0.238,0.0359258789919839,0,hsa05231
hsa04913.7,0.00013967186988847,2.98033559020932e-06,0.212,0.201,0.0434379515353142,0,hsa04913
hsa05203.4,0.000182623328818943,2.5286385079618e-05,0.576,0.533,0.0567958552626914,0,hsa05203
hsa03440.5,0.000299038664652127,4.61156376047234e-06,0.339,0.262,0.0930010247068116,0,hsa03440
hsa04930.5,0.00204600525026949,1.05944792669287e-05,0.151,0.158,0.636307632833813,0,hsa04930
hsa04973.8,0.00250653971310554,2.72259455644813e-05,0.16,0.151,0.779533850775822,0,hsa04973
hsa04666.3,0.00448141233447949,1.05611152020092e-05,0.392,0.325,1,0,hsa04666
hsa04015.5,0.00529714984464941,4.45655564118609e-05,0.184,0.167,1,0,hsa04015
hsa04270.7,0.00848797389162416,1.40237203994845e-05,0.385,0.353,1,0,hsa04270
hsa00140.6,2.40896352497771e-135,5.60198821808076e-05,0.791,0.586,7.49187656268066e-133,9,hsa00140
hsa04260.8,7.76278600943863e-135,9.71252120464284e-05,0.511,0.183,2.41422644893541e-132,9,hsa04260
hsa04140.9,3.53096609694099e-127,0.0002979605184454,0.778,0.467,1.09813045614865e-124,9,hsa04140
hsa05414.7,7.22777740980075e-120,7.7275243161099e-05,0.699,0.366,2.24783877444803e-117,9,hsa05414
hsa04976.8,2.5533849308237e-98,4.17828390275658e-05,0.478,0.189,7.9410271348617e-96,9,hsa04976
hsa05410.8,2.04800915626541e-94,7.61629658787329e-05,0.735,0.473,6.36930847598542e-92,9,hsa05410
hsa05204.6,1.34175584149471e-79,2.77350476117199e-05,0.645,0.341,4.17286066704855e-77,9,hsa05204
hsa04061.6,3.49834601676343e-76,1.50652784480795e-05,0.69,0.415,1.08798561121343e-73,9,hsa04061
hsa04360.6,8.24860580694371e-72,0.000226544366937585,0.705,0.5,2.56531640595949e-69,9,hsa04360
hsa04978.8,1.5323713781203e-63,0.000111342975144867,0.41,0.217,4.76567498595414e-61,9,hsa04978
hsa04210.7,1.89218921761957e-56,9.05444730830039e-05,0.518,0.298,5.88470846679686e-54,9,hsa04210
hsa04217.6,1.02086503137956e-54,0.000114456525039174,0.766,0.632,3.17489024759043e-52,9,hsa04217
hsa00650.9,5.39208001872339e-53,8.03965214490363e-05,0.559,0.243,1.67693688582298e-50,9,hsa00650
hsa04961.4,1.14875298581867e-51,0.000108190643719406,0.171,0.089,3.57262178589606e-49,9,hsa04961
hsa00500.6,1.43036604278515e-51,5.64148487042266e-05,0.457,0.258,4.44843839306181e-49,9,hsa00500
hsa00260.8,1.16412601991527e-50,5.67479202981235e-05,0.479,0.224,3.62043192193651e-48,9,hsa00260
hsa00360.9,8.35921929004607e-49,2.38255983897907e-06,0.533,0.266,2.59971719920433e-46,9,hsa00360
hsa04918.8,1.75424171533424e-47,5.4000100015025e-05,0.461,0.268,5.45569173468949e-45,9,hsa04918
hsa04390.8,2.63377766133402e-45,0.00026601666989996,0.588,0.422,8.19104852674879e-43,9,hsa04390
hsa04972.8,1.5399135322941e-43,3.06006463961577e-05,0.305,0.192,4.78913108543465e-41,9,hsa04972
hsa05417.5,1.23232779953585e-37,9.27484943717269e-05,0.59,0.428,3.8325394565565e-35,9,hsa05417
hsa00982.6,2.37084029799874e-37,9.38412007168374e-06,0.57,0.326,7.37331332677607e-35,9,hsa00982
hsa05132.5,2.02542309526771e-36,0.000135249661168223,0.66,0.525,6.29906582628258e-34,9,hsa05132
hsa04650.7,5.48643543942191e-36,2.70297480714475e-05,0.47,0.261,1.70628142166022e-33,9,hsa04650
hsa04530.8,1.34149049000185e-35,0.000212080549563824,0.531,0.359,4.17203542390575e-33,9,hsa04530
hsa04261.7,2.68027936611134e-34,4.58193456629238e-05,0.462,0.281,8.33566882860628e-32,9,hsa04261
hsa04062.6,2.98600073461795e-33,0.000156989237165125,0.599,0.462,9.28646228466184e-31,9,hsa04062
hsa00980.5,2.08173430863054e-30,5.97462943455654e-06,0.561,0.33,6.47419369984097e-28,9,hsa00980
hsa04068.7,9.37625297926076e-29,5.83002553018505e-05,0.534,0.36,2.9160146765501e-26,9,hsa04068
hsa05130.7,7.3556543490486e-26,7.45220109711447e-05,0.423,0.274,2.28760850255412e-23,9,hsa05130
hsa00591.7,3.96690363462037e-25,6.29602192484076e-06,0.412,0.259,1.23370703036693e-22,9,hsa00591
hsa04973.9,7.91635502878098e-25,6.52760663829158e-05,0.236,0.148,2.46198641395089e-22,9,hsa04973
hsa00592.7,4.5858220458805e-24,9.8875240378227e-06,0.496,0.347,1.42619065626884e-21,9,hsa00592
hsa00760.8,9.80689510874966e-24,3.17217653336773e-05,0.442,0.292,3.04994437882115e-21,9,hsa00760
hsa04392.5,2.56342782335182e-23,4.16551023382452e-05,0.393,0.241,7.97226053062417e-21,9,hsa04392
hsa00590.8,3.33202925045428e-23,1.06558963093917e-05,0.429,0.279,1.03626109689128e-20,9,hsa00590
hsa04060.6,2.94515740200265e-22,8.48869568310129e-06,0.595,0.465,9.15943952022823e-20,9,hsa04060
hsa04912.8,1.18899583601885e-21,4.50162613607069e-05,0.428,0.263,3.69777705001861e-19,9,hsa04912
hsa04971.9,9.01278788907124e-21,7.01411909644879e-05,0.22,0.142,2.80297703350116e-18,9,hsa04971
hsa05202.7,2.00363170059245e-20,0.000120160297105658,0.634,0.561,6.23129458884253e-18,9,hsa05202
hsa05120.7,3.19754301836992e-19,3.34941060255592e-05,0.449,0.315,9.94435878713045e-17,9,hsa05120
hsa05133.7,3.19761310177592e-18,1.80713195717386e-05,0.477,0.317,9.9445767465231e-16,9,hsa05133
hsa04510.6,5.81080930543325e-18,0.000159000732604334,0.74,0.699,1.80716169398974e-15,9,hsa04510
hsa04964.8,8.34748510783392e-18,3.34247985089575e-05,0.348,0.282,2.59606786853635e-15,9,hsa04964
hsa05412.8,5.41316996340614e-17,2.87507932062527e-05,0.472,0.32,1.68349585861931e-14,9,hsa05412
hsa05216.7,9.2079955474095e-17,4.65660873356306e-05,0.521,0.401,2.86368661524435e-14,9,hsa05216
hsa04925.9,8.40839476436281e-16,2.87315997936741e-05,0.255,0.174,2.61501077171683e-13,9,hsa04925
hsa04012.7,1.19227102323173e-15,8.43549040314263e-05,0.395,0.27,3.70796288225069e-13,9,hsa04012
hsa04520.6,1.48255879861417e-15,0.000242547419474861,0.489,0.36,4.61075786369007e-13,9,hsa04520
hsa04512.6,6.57888150377251e-15,7.09390762543219e-05,0.784,0.748,2.04603214767325e-12,9,hsa04512
hsa04921.7,3.51453489842357e-14,3.45208072472677e-05,0.432,0.325,1.09302035340973e-11,9,hsa04921
hsa04960.8,7.99413238326234e-13,6.04343211320902e-05,0.156,0.163,2.48617517119459e-10,9,hsa04960
hsa05323.4,2.55611843659732e-12,1.39776398834081e-05,0.51,0.411,7.94952833781767e-10,9,hsa05323
hsa00240.7,5.57999182739716e-12,3.65679178595889e-05,0.551,0.455,1.73537745832052e-09,9,hsa00240
hsa05164.8,5.99335299032478e-12,3.21976360613892e-05,0.47,0.343,1.86393277999101e-09,9,hsa05164
hsa05171.6,3.01583549234709e-11,6.01919010184027e-05,0.544,0.447,9.37924838119944e-09,9,hsa05171
hsa00350.8,4.37221488894649e-11,1.40487485022835e-06,0.37,0.257,1.35975883046236e-08,9,hsa00350
hsa04350.4,4.41057935282453e-11,2.78195182156388e-05,0.459,0.366,1.37169017872843e-08,9,hsa04350
hsa04144.9,4.85130575240433e-11,0.000173603618497677,0.527,0.46,1.50875608899775e-08,9,hsa04144
hsa04380.4,4.85815222804336e-11,3.28859850234249e-05,0.442,0.319,1.51088534292148e-08,9,hsa04380
hsa05170.7,1.54537345593736e-10,5.59929428019676e-05,0.393,0.274,4.80611144796518e-08,9,hsa05170
hsa00052.4,5.1048071567533e-10,4.60773929601538e-06,0.25,0.139,1.58759502575028e-07,9,hsa00052
hsa00230.8,1.44855668121508e-09,2.20175956394968e-05,0.521,0.449,4.50501127857891e-07,9,hsa00230
hsa04970.8,2.08500318723171e-09,1.59365339083726e-05,0.209,0.21,6.48435991229063e-07,9,hsa04970
hsa04913.8,3.2688976254164e-09,8.20797246398472e-06,0.283,0.199,1.0166271615045e-06,9,hsa04913
hsa04145.7,3.59977080676512e-09,2.30938574819837e-05,0.425,0.34,1.11952872090395e-06,9,hsa04145
hsa00533.6,8.44283851328523e-09,2.69861685831669e-06,0.277,0.191,2.62572277763171e-06,9,hsa00533
hsa05110.9,1.13888704841032e-08,2.11452641936171e-05,0.272,0.208,3.54193872055611e-06,9,hsa05110
hsa04625.6,1.19089557335276e-08,3.50708988455547e-05,0.399,0.278,3.7036852331271e-06,9,hsa04625
hsa05217.6,1.84898909591213e-08,2.23965214055958e-05,0.416,0.324,5.75035608828674e-06,9,hsa05217
hsa04919.9,2.43420986825937e-08,4.72699792860072e-05,0.281,0.199,7.57039269028664e-06,9,hsa04919
hsa04015.6,2.84749976533982e-08,5.01146927524565e-05,0.287,0.163,8.85572427020684e-06,9,hsa04015
hsa00330.6,3.11768604601929e-08,3.00616840690717e-05,0.374,0.284,9.69600360311999e-06,9,hsa00330
hsa04137.7,3.41978835074999e-08,1.67616172236818e-05,0.368,0.242,1.06355417708325e-05,9,hsa04137
hsa05210.9,4.16196221752157e-08,4.85142430822548e-05,0.334,0.222,1.29437024964921e-05,9,hsa05210
hsa04270.8,8.46772133485276e-08,3.22543410518344e-05,0.445,0.353,2.63346133513921e-05,9,hsa04270
hsa04979.6,9.51222162884085e-08,8.78401164422653e-06,0.651,0.521,2.95830092656951e-05,9,hsa04979
hsa05208.8,1.43659336427421e-07,4.51527324676003e-05,0.367,0.295,4.46780536289279e-05,9,hsa05208
hsa04916.7,1.21460702939724e-06,2.53286638109364e-05,0.512,0.465,0.000377742786142543,9,hsa04916
hsa05211.5,1.22421923709615e-06,5.54492179002311e-05,0.392,0.297,0.000380732182736904,9,hsa05211
hsa05152.9,1.52824322164537e-06,4.20328402099775e-05,0.52,0.472,0.000475283641931709,9,hsa05152
hsa04934.5,1.70292546530216e-06,2.54529327112592e-05,0.497,0.442,0.000529609819708972,9,hsa04934
hsa05223.7,8.10748533624227e-06,4.40465732667387e-05,0.345,0.267,0.00252142793957135,9,hsa05223
hsa05160.8,1.40343237714813e-05,0.000124605236762772,0.586,0.529,0.00436467469293069,9,hsa05160
hsa04724.4,1.63645851921446e-05,7.84892406664143e-06,0.366,0.29,0.00508938599475696,9,hsa04724
hsa04742.8,1.85409192943842e-05,5.4415480240022e-06,0.167,0.235,0.00576622590055349,9,hsa04742
hsa05415.6,2.66632449511953e-05,9.01014866701988e-05,0.479,0.441,0.00829226917982175,9,hsa05415
hsa05169.7,2.82612616795941e-05,3.35601409660267e-05,0.419,0.327,0.00878925238235378,9,hsa05169
hsa05033.3,8.69107130994302e-05,4.62011208434392e-06,0.13,0.077,0.0270292317739228,9,hsa05033
hsa04064.8,0.000220222101872457,2.02041557121687e-05,0.439,0.344,0.0684890736823342,9,hsa04064
hsa05205.8,0.000275758328555558,3.696621073522e-05,0.333,0.246,0.0857608401807784,9,hsa05205
hsa04310.7,0.000431112492484961,1.36499135788761e-05,0.408,0.345,0.134075985162823,9,hsa04310
hsa04974.6,0.000444097082636307,2.16080911928087e-05,0.705,0.669,0.138114192699892,9,hsa04974
hsa00920.5,0.000464229589735231,1.37032668376912e-05,0.143,0.102,0.144375402407657,9,hsa00920
hsa05207.6,0.000639725682766631,5.18837196323106e-05,0.481,0.418,0.198954687340422,9,hsa05207
hsa00511.3,0.0010493703908994,8.95597792931208e-06,0.299,0.23,0.326354191569712,9,hsa00511
hsa04659.6,0.00149006589846908,1.84675146557881e-05,0.482,0.422,0.463410494423882,9,hsa04659
hsa04911.9,0.00191299884132095,9.90087567879602e-06,0.228,0.184,0.594942639650816,9,hsa04911
hsa04927.5,0.00210451278639714,9.3828386237943e-06,0.429,0.378,0.654503476569511,9,hsa04927
hsa00900.5,0.0045297489865949,1.28782489190348e-05,0.133,0.114,1,9,hsa00900
hsa05231.8,0.00457689846217209,2.60965694223642e-05,0.328,0.242,1,9,hsa05231
hsa03018.4,0.00461271423381626,3.03427885492206e-05,0.409,0.364,1,9,hsa03018
hsa04932.7,0.00463821067502891,6.61005386571843e-05,0.531,0.491,1,9,hsa04932
hsa05218.8,0.00468592217742086,2.40128975884738e-05,0.283,0.191,1,9,hsa05218
hsa04720.6,0.00676987279335758,1.8955264339562e-05,0.408,0.384,1,9,hsa04720
hsa04924.7,6.28964499022744e-194,8.5504431686713e-05,0.73,0.421,1.95607959196073e-191,4,hsa04924
hsa04966.10,8.59712082950032e-190,0.000173879033221745,0.75,0.494,2.6737045779746e-187,4,hsa04966
hsa04742.9,1.00495036319652e-138,3.97827947138015e-05,0.565,0.204,3.12539562954117e-136,4,hsa04742
hsa04614.9,8.78023772432979e-115,3.82113673820004e-05,0.486,0.262,2.73065393226656e-112,4,hsa04614
hsa00340.10,8.6770889358319e-75,4.71759231832808e-05,0.209,0.136,2.69857465904372e-72,4,hsa00340
hsa04713.8,1.29054935894187e-73,0.000131372834074326,0.705,0.54,4.01360850630922e-71,4,hsa04713
hsa00670.10,8.95760702540276e-65,3.55899890685333e-05,0.54,0.368,2.78581578490026e-62,4,hsa00670
hsa04640.8,8.59372218920131e-57,2.29384514616221e-05,0.365,0.167,2.67264760084161e-54,4,hsa04640
hsa04721.10,4.28097165818289e-53,6.1430895594083e-05,0.484,0.306,1.33138218569488e-50,4,hsa04721
hsa04714.8,7.95112124086481e-49,0.000211993594818129,0.627,0.503,2.47279870590895e-46,4,hsa04714
hsa05032.5,2.03876886376974e-46,1.80601670483802e-05,0.658,0.489,6.34057116632388e-44,4,hsa05032
hsa05203.5,8.41431963089829e-44,0.000181672764985545,0.652,0.529,2.61685340520937e-41,4,hsa05203
hsa04923.10,1.32181414789358e-41,6.84384880357924e-05,0.498,0.292,4.11084199994903e-39,4,hsa04923
hsa03010.8,5.43474469003933e-38,0.000213052335842347,0.731,0.63,1.69020559860223e-35,4,hsa03010
hsa00590.9,9.68721269752601e-31,1.18506059756083e-05,0.393,0.277,3.01272314893059e-28,4,hsa00590
hsa05202.8,1.61370972675175e-28,7.84566285960523e-05,0.663,0.556,5.01863725019795e-26,4,hsa05202
hsa05133.8,1.80851295223696e-27,1.50545767288549e-05,0.449,0.314,5.62447528145694e-25,4,hsa05133
hsa00062.6,2.91676756438479e-27,4.07179499046841e-05,0.459,0.312,9.07114712523669e-25,4,hsa00062
hsa00100.7,1.29442942024676e-26,9.63733995838089e-06,0.438,0.292,4.02567549696744e-24,4,hsa00100
hsa05219.8,3.00263759745409e-24,2.31612911073474e-05,0.52,0.404,9.33820292808223e-22,4,hsa05219
hsa01040.5,2.61524093770154e-23,3.54110636179532e-05,0.388,0.266,8.1333993162518e-21,4,hsa01040
hsa04979.7,1.24636539583878e-22,4.92747771936051e-05,0.578,0.524,3.8761963810586e-20,4,hsa04979
hsa00730.8,1.65254737104254e-21,1.20616974340219e-05,0.309,0.2,5.13942232394229e-19,4,hsa00730
hsa04020.7,8.54310691661481e-19,2.47527797925528e-05,0.321,0.21,2.65690625106721e-16,4,hsa04020
hsa04512.7,9.01738763781886e-19,5.16516777171376e-05,0.771,0.748,2.80440755536166e-16,4,hsa04512
hsa04929.4,4.26510567183897e-17,1.367011218521e-06,0.211,0.216,1.32644786394192e-14,4,hsa04929
hsa00565.8,1.37994647630559e-16,1.75569878336243e-05,0.461,0.313,4.29163354131039e-14,4,hsa00565
hsa05222.4,2.9447761183279e-16,5.04299809082626e-05,0.573,0.483,9.15825372799977e-14,4,hsa05222
hsa05146.6,8.91583151859505e-16,4.88427039779192e-05,0.704,0.655,2.77282360228306e-13,4,hsa05146
hsa00190.1,1.09864152042883e-15,8.19444969595829e-05,0.546,0.468,3.41677512853366e-13,4,hsa00190
hsa04744.9,3.47144258918678e-15,4.15959182141968e-06,0.178,0.126,1.07961864523709e-12,4,hsa04744
hsa04540.7,4.76215836015035e-15,5.94554769566229e-05,0.419,0.269,1.48103125000676e-12,4,hsa04540
hsa04611.5,5.60578816097903e-15,4.11855694293455e-05,0.373,0.271,1.74340011806448e-12,4,hsa04611
hsa04658.9,4.46298750377659e-13,1.78768368321922e-05,0.369,0.262,1.38798911367452e-10,4,hsa04658
hsa05235.7,8.04911505402029e-13,4.213387092139e-05,0.459,0.359,2.50327478180031e-10,4,hsa05235
hsa04142.5,3.02014082497056e-12,2.58400570540832e-05,0.565,0.504,9.39263796565845e-10,4,hsa04142
