,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa05418,0,0.00512731443902439,0.894,0.469,0,3,hsa05418
hsa00270,0,0.00228104055886088,0.789,0.283,0,3,hsa00270
hsa05204,0,0.00163528831786621,0.848,0.296,0,3,hsa05204
hsa00860,0,0.00141424462545392,0.843,0.223,0,3,hsa00860
hsa00140,0,0.00111894421466421,0.879,0.496,0,3,hsa00140
hsa00480,0,0.000934905695255679,0.828,0.376,0,3,hsa00480
hsa04979,0,0.00077403047773005,0.894,0.42,0,3,hsa04979
hsa00040,5.48388637336257e-258,0.00181363955296531,0.851,0.447,1.70548866211576e-255,3,hsa00040
hsa00250,3.29555410879902e-255,0.00231792170448889,0.764,0.295,1.0249173278365e-252,3,hsa00250
hsa00980,6.94238848256666e-208,0.00141584449038241,0.749,0.298,2.15908281807823e-205,3,hsa00980
hsa00220,1.16128123910105e-202,0.0032167514600387,0.682,0.145,3.61158465360425e-200,3,hsa00220
hsa00592,1.26546961128259e-192,0.000365915026673508,0.592,0.185,3.93561049108887e-190,3,hsa00592
hsa04014,6.14027964897051e-183,0.00261042649312473,0.772,0.507,1.90962697082983e-180,3,hsa04014
hsa00640,6.51625536936403e-183,0.00258338379761692,0.812,0.514,2.02655541987221e-180,3,hsa00640
hsa01040,6.15581691231235e-156,0.000532971968789891,0.702,0.367,1.91445905972914e-153,3,hsa01040
hsa04340,3.70667641693149e-148,0.0012733964589303,0.868,0.57,1.15277636566569e-145,3,hsa04340
hsa00260,6.68656283360798e-148,0.00155637599678984,0.723,0.373,2.07952104125208e-145,3,hsa00260
hsa00051,1.16238465377881e-143,0.000446209024812349,0.613,0.154,3.6150162732521e-141,3,hsa00051
hsa04150,2.64635130691418e-142,0.00136628559352727,0.803,0.514,8.23015256450309e-140,3,hsa04150
hsa04913,3.48176984907159e-129,0.000305395569123655,0.769,0.463,1.08283042306126e-126,3,hsa04913
hsa04140,7.18562320576214e-128,0.00294110664661477,0.795,0.59,2.23472881699202e-125,3,hsa04140
hsa04721,9.47081284777456e-113,0.000808247679175226,0.677,0.353,2.94542279565789e-110,3,hsa04721
hsa00030,2.41139896371144e-112,0.000226229137376123,0.79,0.339,7.49945077714257e-110,3,hsa00030
hsa04621,4.98352256929725e-110,0.00112712694628048,0.882,0.691,1.54987551905145e-107,3,hsa04621
hsa04218,1.22258326421174e-96,0.00531450900464874,0.589,0.336,3.8022339516985e-94,3,hsa04218
hsa04512,2.9115294569937e-91,0.000369335784648235,0.693,0.444,9.05485661125042e-89,3,hsa04512
hsa04750,8.53033478181053e-87,0.00229287093624628,0.624,0.325,2.65293411714307e-84,3,hsa04750
hsa04217,1.36284291355479e-84,0.00125167233490077,0.809,0.665,4.23844146115541e-82,3,hsa04217
hsa04136,2.67602022583834e-78,0.000771491073337574,0.756,0.531,8.32242290235725e-76,3,hsa04136
hsa04664,9.83635281802103e-78,0.000818435033217882,0.678,0.456,3.05910572640454e-75,3,hsa04664
hsa00982,8.31101654269402e-76,0.000898855347999438,0.644,0.298,2.58472614477784e-73,3,hsa00982
hsa04066,5.39806602802366e-75,0.000760584718528119,0.679,0.461,1.67879853471536e-72,3,hsa04066
hsa04130,1.04838952487636e-73,0.000395308733474121,0.762,0.519,3.26049142236547e-71,3,hsa04130
hsa04923,3.72022232976837e-71,0.000624237076763141,0.809,0.623,1.15698914455796e-68,3,hsa04923
hsa00062,9.88838693274776e-71,0.000347560658506785,0.643,0.368,3.07528833608455e-68,3,hsa00062
hsa04727,1.31287665506893e-70,0.000294114879568933,0.866,0.649,4.08304639726436e-68,3,hsa04727
hsa04380,5.3348632767771e-67,0.000652740125139851,0.534,0.314,1.65914247907768e-64,3,hsa04380
hsa04933,3.23988281897048e-66,0.000848588992478369,0.703,0.5,1.00760355669982e-63,3,hsa04933
hsa05130,1.98853876712087e-64,0.001213677787385,0.578,0.377,6.1843555657459e-62,3,hsa05130
hsa04213,2.78179413315115e-64,0.000904541526384436,0.641,0.405,8.65137975410009e-62,3,hsa04213
hsa05152,1.78299045210336e-62,0.00106623860743644,0.729,0.558,5.54510030604145e-60,3,hsa05152
hsa04142,1.46043110586783e-59,0.000539448712444012,0.61,0.396,4.54194073924895e-57,3,hsa04142
hsa04725,3.84215876407554e-59,0.000357601793970955,0.721,0.53,1.19491137562749e-56,3,hsa04725
hsa04728,1.02540844665945e-58,0.00102806900364135,0.708,0.527,3.18902026911089e-56,3,hsa04728
hsa00120,6.78820539264956e-58,0.000113338720288769,0.542,0.276,2.11113187711401e-55,3,hsa00120
hsa04914,5.86961045967926e-57,0.00112401523188329,0.799,0.647,1.82544885296025e-54,3,hsa04914
hsa04625,3.54724915333923e-55,0.000930791426369138,0.704,0.539,1.1031944866885e-52,3,hsa04625
hsa03430,6.14305631744198e-55,7.58462432720836e-05,0.657,0.422,1.91049051472445e-52,3,hsa03430
hsa04211,1.65177096649203e-54,0.000884416129086791,0.594,0.391,5.1370077057902e-52,3,hsa04211
hsa04930,2.60908421235855e-54,0.000872619835194193,0.767,0.598,8.11425190043509e-52,3,hsa04930
hsa04978,4.68728617045817e-52,0.00128862204999623,0.819,0.77,1.45774599901249e-49,3,hsa04978
hsa05231,1.84605652574043e-51,0.00110231500041615,0.642,0.458,5.74123579505274e-49,3,hsa05231
hsa04620,3.64313486578456e-48,0.000602149980879223,0.766,0.598,1.133014943259e-45,3,hsa04620
hsa04622,2.03167814186781e-47,0.000620749520753146,0.747,0.582,6.31851902120888e-45,3,hsa04622
hsa00514,4.27017830221024e-47,0.000307466918962025,0.611,0.381,1.32802545198738e-44,3,hsa00514
hsa04510,4.44581900437933e-47,0.000961312801082887,0.632,0.487,1.38264971036197e-44,3,hsa04510
hsa04210,5.04154210090595e-47,0.000933968815589342,0.555,0.364,1.56791959338175e-44,3,hsa04210
hsa05163,8.37667038284783e-47,0.00710882772911101,0.631,0.466,2.60514448906568e-44,3,hsa05163
hsa04068,1.11932561165949e-45,0.00123671770670402,0.815,0.713,3.48110265226102e-43,3,hsa04068
hsa00830,5.14908425729823e-45,0.00024223049808242,0.618,0.252,1.60136520401975e-42,3,hsa00830
hsa04935,5.56869154692117e-45,0.000778474277728666,0.71,0.558,1.73186307109248e-42,3,hsa04935
hsa04657,9.17961324099009e-45,0.000471923683717929,0.752,0.586,2.85485971794792e-42,3,hsa04657
hsa05144,3.39627781443939e-44,8.3721459798837e-05,0.425,0.211,1.05624240029065e-41,3,hsa05144
hsa05142,7.52766475379671e-44,0.000522479476463999,0.595,0.397,2.34110373843078e-41,3,hsa05142
hsa04015,9.04480531600924e-44,0.000695012575434725,0.699,0.587,2.81293445327887e-41,3,hsa04015
hsa05017,3.06086996083425e-43,0.00119605233320556,0.797,0.696,9.51930557819453e-41,3,hsa05017
hsa05133,1.45376271957979e-42,0.000462981413140299,0.675,0.523,4.52120205789316e-40,3,hsa05133
hsa04912,1.91477960182574e-42,0.000790470729502464,0.708,0.563,5.95496456167804e-40,3,hsa04912
hsa04659,3.94356645077509e-39,0.00107231059415832,0.593,0.427,1.22644916619105e-36,3,hsa04659
hsa05415,3.44174447955644e-38,0.000815163115734846,0.76,0.623,1.07038253314205e-35,3,hsa05415
hsa05167,4.69408655863563e-36,0.000970019547268918,0.68,0.545,1.45986091973568e-33,3,hsa05167
hsa04072,1.03126546514107e-35,0.00038469640990021,0.504,0.303,3.20723559658873e-33,3,hsa04072
hsa04910,5.87468120887843e-33,0.000860405412801072,0.656,0.519,1.82702585596119e-30,3,hsa04910
hsa05145,1.43391112108027e-31,0.000644417431242214,0.721,0.595,4.45946358655964e-29,3,hsa05145
hsa00430,4.28345389991373e-31,0.000268559684820015,0.348,0.096,1.33215416287317e-28,3,hsa00430
hsa05162,1.24577470288055e-30,0.000627302797023518,0.673,0.528,3.8743593259585e-28,3,hsa05162
hsa04145,2.68383613364143e-29,0.000450971036714707,0.549,0.389,8.34673037562484e-27,3,hsa04145
hsa04215,2.22446193592846e-28,0.000625420636271995,0.622,0.442,6.91807662073751e-26,3,hsa04215
hsa04520,4.19810616463904e-28,0.000797131876965646,0.516,0.37,1.30561101720274e-25,3,hsa04520
hsa05120,1.24032707994624e-26,0.000582800121221178,0.658,0.509,3.85741721863282e-24,3,hsa05120
hsa05100,2.80879269275877e-25,0.000934100480541224,0.447,0.29,8.73534527447976e-23,3,hsa05100
hsa04926,6.22113182717487e-25,0.000410712709789502,0.64,0.531,1.93477199825138e-22,3,hsa04926
hsa05169,3.30631040696387e-24,0.000560950211346983,0.747,0.642,1.02826253656576e-21,3,hsa05169
hsa04726,5.22383286069272e-24,0.000195240571785869,0.668,0.524,1.62461201967543e-21,3,hsa04726
hsa05205,6.17590144722228e-24,0.000580352061017596,0.66,0.57,1.92070535008613e-21,3,hsa05205
hsa05212,6.69946941517823e-24,0.000761068590124602,0.686,0.554,2.08353498812043e-21,3,hsa05212
hsa04137,2.24697749245802e-23,0.000869309207647568,0.638,0.529,6.98810000154444e-21,3,hsa04137
hsa05207,2.39961555090987e-21,0.000473271791172661,0.458,0.3,7.4628043633297e-19,3,hsa05207
hsa04917,3.64395739219115e-21,0.000643432029462409,0.605,0.473,1.13327074897145e-18,3,hsa04917
hsa00531,5.88910719669091e-21,0.00015886010160028,0.427,0.255,1.83151233817087e-18,3,hsa00531
hsa05170,7.43491785549475e-21,0.000567511971301315,0.539,0.42,2.31225945305887e-18,3,hsa05170
hsa04662,1.19187067578734e-20,0.000505147464092254,0.349,0.2,3.70671780169861e-18,3,hsa04662
hsa04724,1.86916530075516e-20,0.00017812772112483,0.527,0.372,5.81310408534855e-18,3,hsa04724
hsa04071,2.27703810236208e-20,0.000629826718289364,0.532,0.372,7.08158849834607e-18,3,hsa04071
hsa04146,2.83015227848957e-20,0.00117528996684082,0.519,0.338,8.80177358610255e-18,3,hsa04146
hsa00562,1.42507454109871e-19,0.000797254211602434,0.59,0.507,4.43198182281699e-17,3,hsa00562
hsa05171,2.10087840881188e-19,0.00059549903602447,0.717,0.604,6.53373185140495e-17,3,hsa05171
hsa00533,4.95671239968478e-19,0.000175564342839905,0.379,0.174,1.54153755630197e-16,3,hsa00533
hsa05161,7.40152931443171e-18,0.000515325212710138,0.71,0.619,2.30187561678826e-15,3,hsa05161
hsa04660,8.51616682657759e-18,0.000445214632193457,0.494,0.355,2.64852788306563e-15,3,hsa04660
hsa04024,2.29703410456023e-17,0.000371346992381194,0.788,0.724,7.14377606518233e-15,3,hsa04024
hsa03420,2.57481400622269e-16,0.00051245369814518,0.591,0.453,8.00767155935257e-14,3,hsa03420
hsa05208,1.69310866878351e-15,0.00072228528208993,0.488,0.37,5.26556795991672e-13,3,hsa05208
hsa04976,2.6407910553255e-15,0.000352677540771529,0.712,0.654,8.2128601820623e-13,3,hsa04976
hsa04540,2.5948328332199e-14,8.3298149517235e-05,0.733,0.624,8.06993011131388e-12,3,hsa04540
hsa05132,3.72754397197356e-14,0.000762742676452467,0.442,0.314,1.15926617528378e-11,3,hsa05132
hsa04960,1.29029167072015e-13,0.000439011289445569,0.597,0.495,4.01280709593966e-11,3,hsa04960
hsa04668,1.48012198718215e-13,0.000356178589369025,0.566,0.45,4.60317938013648e-11,3,hsa04668
hsa05417,6.09658655286654e-13,0.000428467250374471,0.623,0.534,1.89603841794149e-10,3,hsa05417
hsa04971,6.3195913746087e-13,0.00026427579318438,0.812,0.731,1.96539291750331e-10,3,hsa04971
hsa04723,8.15357450649645e-12,0.000240761877264491,0.682,0.589,2.5357616715204e-09,3,hsa04723
hsa05215,8.09823150032728e-11,0.000606183623350676,0.547,0.452,2.51854999660178e-08,3,hsa05215
hsa04722,3.99930386395474e-10,0.000366579008004363,0.611,0.543,1.24378350168992e-07,3,hsa04722
hsa04310,4.2870026418527e-10,0.000320673783908318,0.534,0.433,1.33325782161619e-07,3,hsa04310
hsa00515,9.90787793312106e-10,9.50790325029157e-05,0.4,0.266,3.08135003720065e-07,3,hsa00515
hsa04928,4.39589972960251e-08,0.00486030762512137,0.521,0.49,1.36712481590638e-05,3,hsa04928
hsa04216,2.1206554299083e-07,0.000212528516549086,0.514,0.401,6.59523838701482e-05,3,hsa04216
hsa04929,2.72978955072509e-07,9.12704238710432e-05,0.512,0.401,8.48964550275502e-05,3,hsa04929
hsa05164,3.46163757294703e-07,0.000286965139309727,0.535,0.461,0.000107656928518653,3,hsa05164
hsa04932,6.79982737980013e-07,0.000327692300662234,0.488,0.38,0.000211474631511784,3,hsa04932
hsa04141,1.18657067425275e-06,0.000437038268342928,0.538,0.461,0.000369023479692607,3,hsa04141
hsa04940,4.84118465175128e-06,2.52155967006911e-05,0.383,0.313,0.00150560842669465,3,hsa04940
hsa04623,6.57970402820187e-06,0.000114799911776081,0.517,0.406,0.00204628795277078,3,hsa04623
hsa04666,2.91592738493972e-05,0.00020093738295471,0.414,0.346,0.00906853416716252,3,hsa04666
hsa00520,4.59112723779057e-05,0.00010866922091521,0.597,0.452,0.0142784057095287,3,hsa00520
hsa03050,8.22522565458447e-05,9.00195612517497e-05,0.522,0.413,0.0255804517857577,3,hsa03050
hsa05221,0.000197953816605864,0.000194314912606165,0.557,0.491,0.0615636369644236,3,hsa05221
hsa04916,0.000243108276439791,0.000130221420826476,0.332,0.229,0.0756066739727749,3,hsa04916
hsa04530,0.00104311283760086,0.000654040917921916,0.408,0.328,0.324408092493866,3,hsa04530
hsa05135,0.00190924693813533,0.000265615583045614,0.519,0.468,0.593775797760086,3,hsa05135
hsa05012,0.00299527588355387,0.000365230191128524,0.556,0.52,0.931530799785253,3,hsa05012
hsa04120,0.00433454959010508,0.000453542252542528,0.328,0.252,1,3,hsa04120
hsa04012,0.00440463023416122,0.00012251400859688,0.49,0.424,1,3,hsa04012
hsa05416,0.00714944759545122,6.91198789175565e-05,0.374,0.316,1,3,hsa05416
hsa04720,0.00939865977946556,0.000104142800260433,0.517,0.467,1,3,hsa04720
hsa04964.1,1.02411613968819e-206,0.00426542018557556,0.914,0.543,3.18500119443028e-204,7,hsa04964
hsa04976.1,5.82385184402583e-129,0.000691534652866957,0.912,0.642,1.81121792349203e-126,7,hsa04976
hsa04974.1,2.05802966812941e-113,0.000557144390690013,0.898,0.641,6.40047226788246e-111,7,hsa04974
hsa04260.1,1.5713767320976e-78,0.000852191043339341,0.874,0.661,4.88698163682353e-76,7,hsa04260
hsa05032.1,2.62197673274073e-71,0.0002971128942472,0.854,0.667,8.15434763882366e-69,7,hsa05032
hsa04024.1,2.34860442032502e-70,0.000993528252164683,0.864,0.72,7.3041597472108e-68,7,hsa04024
hsa05034.1,5.04267351456349e-67,0.000804534360233867,0.64,0.407,1.56827146302925e-64,7,hsa05034
hsa04961.1,2.69820084434046e-60,0.000868943275050604,0.824,0.553,8.39140462589884e-58,7,hsa04961
hsa04918.1,7.25943508218686e-58,0.00081071735843592,0.816,0.633,2.25768431056011e-55,7,hsa04918
hsa04978.1,4.34157303453108e-45,0.000356085242414904,0.925,0.764,1.35022921373916e-42,7,hsa04978
hsa04658.1,2.68657943063191e-43,0.000573955740967078,0.618,0.428,8.35526202926526e-41,7,hsa04658
hsa04971.1,1.63318917199998e-39,0.000623566863765255,0.839,0.73,5.07921832491995e-37,7,hsa04971
hsa00230.1,5.88212036032246e-39,0.00036804692445198,0.664,0.521,1.82933943206028e-36,7,hsa00230
hsa05205.1,4.65697006991632e-38,0.000984058066787209,0.688,0.569,1.44831769174397e-35,7,hsa05205
hsa05321.1,3.63502246167327e-35,0.000465488255775968,0.462,0.314,1.13049198558039e-32,7,hsa05321
hsa04931.1,1.1107372126461e-32,0.00103626942471708,0.739,0.605,3.45439273132937e-30,7,hsa04931
hsa04911.1,1.38773452263045e-31,0.000371195902598433,0.761,0.594,4.31585436538069e-29,7,hsa04911
hsa04659.1,2.07504710326882e-29,0.000754911199056804,0.6,0.429,6.45339649116603e-27,7,hsa04659
hsa05162.1,1.15102525882944e-27,0.000698534662178467,0.677,0.53,3.57968855495954e-25,7,hsa05162
hsa00650.1,1.44317328552523e-27,0.000302812217328876,0.38,0.241,4.48826891798346e-25,7,hsa00650
hsa00565.1,6.496075939143e-26,0.000156998100642909,0.512,0.299,2.02027961707347e-23,7,hsa00565
hsa04917.1,2.32068235699743e-22,0.00068096755413402,0.625,0.474,7.21732213026202e-20,7,hsa04917
hsa05166,8.89877472131537e-22,0.000830422247973673,0.673,0.571,2.76751893832908e-19,7,hsa05166
hsa05161.1,1.59043964060368e-21,0.000752183249825442,0.724,0.62,4.94626728227743e-19,7,hsa05161
hsa04010.1,4.65301758797933e-21,0.00080840356578787,0.666,0.566,1.44708846986157e-18,7,hsa04010
hsa04972.1,4.97589475681584e-21,0.000224210320022432,0.744,0.606,1.54750326936973e-18,7,hsa04972
hsa05203,6.53173414468469e-20,0.00100685829865332,0.699,0.589,2.03136931899694e-17,7,hsa05203
hsa05133.1,1.15380771207299e-19,0.000261338678978603,0.666,0.526,3.58834198454699e-17,7,hsa05133
hsa05152.1,1.41530595606798e-19,0.000511698067138304,0.68,0.563,4.40160152337142e-17,7,hsa05152
hsa00280.1,1.95436130914826e-19,0.000446703502506865,0.6,0.465,6.07806367145108e-17,7,hsa00280
hsa04973.1,1.17719933094673e-17,0.000262776310148902,0.754,0.587,3.66108991924433e-15,7,hsa04973
hsa04722.1,1.26144262035351e-17,0.000787633584715797,0.633,0.543,3.92308654929943e-15,7,hsa04722
hsa04966.1,4.0532108748611e-17,0.000457774776892673,0.519,0.355,1.2605485820818e-14,7,hsa04966
hsa04657.1,3.78115440788211e-16,0.000335984165768272,0.688,0.593,1.17593902085133e-13,7,hsa04657
hsa05219.1,5.1422941168114e-16,0.000426068201498735,0.613,0.477,1.59925347032835e-13,7,hsa05219
hsa04950.1,5.34488924340447e-16,2.08944580235043e-05,0.182,0.168,1.66226055469879e-13,7,hsa04950
hsa04014.1,1.08084996683366e-14,0.000440624061345147,0.622,0.52,3.36144339685267e-12,7,hsa04014
hsa05169.1,1.96308110611173e-14,0.000433842906536889,0.732,0.644,6.10518224000748e-12,7,hsa05169
hsa00500.1,4.83548470990346e-14,0.000706865728854319,0.502,0.36,1.50383574477998e-11,7,hsa00500
hsa04960.1,5.23629837476477e-14,0.000790392543620462,0.607,0.496,1.62848879455184e-11,7,hsa04960
hsa04914.1,5.64208997437884e-14,0.000597610113600356,0.73,0.654,1.75468998203182e-11,7,hsa04914
hsa04928.1,2.39325428310931e-13,9.27316091049596e-05,0.407,0.498,7.44302082046996e-11,7,hsa04928
hsa00410.1,2.48448752425709e-13,0.000514392916761508,0.561,0.434,7.72675620043956e-11,7,hsa00410
hsa05167.1,1.29846515518182e-12,0.000518565994179545,0.649,0.549,4.03822663261547e-10,7,hsa05167
hsa00120.1,3.54677932408835e-11,1.32046963332046e-05,0.403,0.288,1.10304836979148e-08,7,hsa00120
hsa00770.1,4.37580682294711e-11,0.000720458087853146,0.369,0.228,1.36087592193655e-08,7,hsa00770
hsa05031.1,4.48862038522253e-11,0.000262629950653443,0.437,0.3,1.39596093980421e-08,7,hsa05031
hsa05416.1,6.41610674360322e-11,0.000201996032462433,0.441,0.312,1.9954091972606e-08,7,hsa05416
hsa04625.1,1.53979772108053e-10,0.000328765861322351,0.636,0.546,4.78877091256045e-08,7,hsa04625
hsa05030.1,1.74219892085945e-10,0.000335711409160383,0.448,0.29,5.41823864387288e-08,7,hsa05030
hsa04217.1,3.836122537606e-10,0.000252799445694047,0.728,0.672,1.19303410919547e-07,7,hsa04217
hsa00430.1,3.88896252611454e-10,3.01827921055835e-05,0.122,0.114,1.20946734562162e-07,7,hsa00430
hsa04930.1,1.83940247631811e-09,0.000313191830971876,0.697,0.605,5.72054170134934e-07,7,hsa04930
hsa05145.1,1.99937792828793e-09,0.000391272127191613,0.678,0.599,6.21806535697546e-07,7,hsa05145
hsa00340.1,1.11498135903565e-08,0.000163996298505775,0.321,0.259,3.46759202660086e-06,7,hsa00340
hsa04622.1,1.72310192171891e-08,0.00024504322647432,0.673,0.589,5.3588469765458e-06,7,hsa04622
hsa04020.1,7.56357348931631e-08,0.000227811048518503,0.579,0.538,2.35227135517737e-05,7,hsa04020
hsa05171.1,7.78391045733065e-08,0.000366114858558408,0.671,0.609,2.42079615222983e-05,7,hsa05171
hsa00520.1,7.94768055621716e-08,0.000783945325572554,0.563,0.456,2.47172865298354e-05,7,hsa00520
hsa04614.1,1.79082925772822e-07,0.000290291052016613,0.073,0.152,5.56947899153475e-05,7,hsa04614
hsa04923.1,3.16697729130671e-07,0.000212119655367704,0.7,0.632,9.84929937596387e-05,7,hsa04923
hsa04144.1,5.7274991918767e-07,0.00164381107161771,0.526,0.432,0.000178125224867365,7,hsa04144
hsa04022.1,6.42520707343871e-07,0.000179436695695915,0.75,0.697,0.000199823939983944,7,hsa04022
hsa00533.1,9.72023146977557e-07,3.96014487246679e-05,0.238,0.186,0.00030229919871002,7,hsa00533
hsa04550.1,1.17021406008838e-06,0.000198970192703106,0.585,0.5,0.000363936572687485,7,hsa04550
hsa04215.1,1.24110274146597e-06,0.000268494968565068,0.56,0.449,0.000385982952595918,7,hsa04215
hsa04620.1,1.86035881181082e-06,0.000141814552535965,0.684,0.606,0.000578571590473164,7,hsa04620
hsa05120.1,2.01814610390202e-06,0.000206724463440848,0.602,0.515,0.000627643438313528,7,hsa05120
hsa00100.1,2.75901836243216e-06,8.51282754281493e-05,0.313,0.215,0.000858054710716401,7,hsa00100
hsa04130.1,4.09086750305328e-06,0.00014782098957557,0.648,0.529,0.00127225979344957,7,hsa04130
hsa00603.1,7.07350592661306e-06,2.49048035184021e-05,0.131,0.098,0.00219986034317666,7,hsa00603
hsa04977.1,2.4832713551792e-05,6.9657330079344e-06,0.287,0.348,0.00772297391460731,7,hsa04977
hsa04150.1,4.01379048595419e-05,0.000278661955215549,0.581,0.533,0.0124828884113175,7,hsa04150
hsa05221.1,4.14087594477489e-05,0.000209574140935145,0.573,0.491,0.0128781241882499,7,hsa05221
hsa05220.1,6.01300225024349e-05,0.000219084676875528,0.625,0.561,0.0187004369982572,7,hsa05220
hsa05235.1,6.4521130859006e-05,0.000432004466877022,0.364,0.286,0.0200660716971509,7,hsa05235
hsa05202.1,0.000116463546700183,0.000490299714783601,0.564,0.51,0.0362201630237569,7,hsa05202
hsa00310.1,0.000123820730573888,0.000739285914349384,0.332,0.261,0.038508247208479,7,hsa00310
hsa04261.1,0.000414947821766054,6.1164534170773e-05,0.719,0.685,0.129048772569243,7,hsa04261
hsa04714.1,0.000781171882515656,0.000787340965429903,0.579,0.554,0.242944455462369,7,hsa04714
hsa00130.1,0.000896083571354857,4.16480704348031e-05,0.168,0.123,0.27868199069136,7,hsa00130
hsa00030.1,0.000913978468222542,0.000937722964273781,0.442,0.368,0.284247303617211,7,hsa00030
hsa00010.1,0.00093921312236816,0.000422269708217636,0.441,0.369,0.292095281056498,7,hsa00010
hsa00604.1,0.00120239806107985,1.62792989177741e-05,0.138,0.095,0.373945796995834,7,hsa00604
hsa04660.1,0.00172002375602504,0.000265955601736445,0.449,0.36,0.534927388123789,7,hsa04660
hsa05230.1,0.00246127352280613,3.80127429764227e-06,0.293,0.278,0.765456065592706,7,hsa05230
hsa04744.1,0.00267921364798029,7.13273063337909e-06,0.188,0.176,0.833235444521871,7,hsa04744
hsa03050.1,0.00563531596758062,6.64990511761251e-05,0.493,0.416,1,7,hsa03050
hsa04664.1,0.00664217643051832,0.000128541191700321,0.545,0.467,1,7,hsa04664
hsa05012.1,0.00694808511843249,9.32093281997436e-05,0.569,0.519,1,7,hsa05012
hsa05410.2,5.65480297843224e-189,0.00063916682521753,0.926,0.625,1.75864372629243e-186,6,hsa05410
hsa05414.1,1.56414748255572e-164,0.000604899951834672,0.957,0.735,4.8644986707483e-162,6,hsa05414
hsa05412.1,2.27017026458329e-153,0.00058070694967021,0.93,0.647,7.06022952285403e-151,6,hsa05412
hsa04974.2,2.09305555596264e-148,0.000895501515766176,0.87,0.641,6.5094027790438e-146,6,hsa04974
hsa04022.2,2.39238406953058e-131,0.00199726197082948,0.902,0.686,7.44031445624009e-129,6,hsa04022
hsa04261.2,5.0628893598079e-124,0.0012520871135979,0.895,0.672,1.57455859090026e-121,6,hsa04261
hsa04260.2,8.29736201572371e-115,0.00141054268279282,0.875,0.659,2.58047958689007e-112,6,hsa04260
hsa04970.2,8.38197151180603e-111,0.0013371281414823,0.839,0.646,2.60679314017167e-108,6,hsa04970
hsa04961.2,1.06956901335549e-110,0.00241257501300204,0.781,0.554,3.32635963153558e-108,6,hsa04961
hsa04020.2,1.25897606413975e-104,0.00050099903829182,0.819,0.521,3.91541555947464e-102,6,hsa04020
hsa05150.1,5.50220887625214e-82,2.74162266151667e-05,0.643,0.373,1.71118696051442e-79,6,hsa05150
hsa04978.2,2.25473930448676e-76,0.00102522366530509,0.9,0.765,7.01223923695381e-74,6,hsa04978
hsa04024.2,4.14624400935355e-73,0.000858967939698302,0.903,0.716,1.28948188690895e-70,6,hsa04024
hsa00140.2,5.48868119379691e-65,6.94564058694434e-05,0.814,0.504,1.70697985127084e-62,6,hsa00140
hsa04925.1,7.84742777626355e-63,0.000667020156558622,0.864,0.684,2.44055003841796e-60,6,hsa04925
hsa04742.1,7.10778840807951e-61,0.000185159446465899,0.761,0.528,2.21052219491273e-58,6,hsa04742
hsa04270.2,5.2427344579136e-54,0.00117638620813424,0.616,0.45,1.63049041641113e-51,6,hsa04270
hsa04713.2,5.47592342564248e-53,0.000549272416966129,0.541,0.365,1.70301218537481e-50,6,hsa04713
hsa02010.1,3.23907180215091e-52,0.000222138509512361,0.582,0.329,1.00735133046893e-49,6,hsa02010
hsa04972.2,6.45533181854434e-48,0.000638265730212028,0.757,0.604,2.00760819556729e-45,6,hsa04972
hsa04960.2,9.80498906082769e-45,0.00175374781110713,0.674,0.49,3.04935159791741e-42,6,hsa04960
hsa00230.2,1.88956111578796e-44,0.000219530346458395,0.738,0.515,5.87653507010055e-42,6,hsa00230
hsa04540.2,4.74570017872177e-44,0.000673631622972099,0.743,0.624,1.47591275558247e-41,6,hsa04540
hsa04714.2,5.37410620142199e-41,0.00187352051322592,0.666,0.548,1.67134702864224e-38,6,hsa04714
hsa04070.1,1.74816619297586e-40,0.000276662596882407,0.795,0.546,5.43679686015491e-38,6,hsa04070
hsa05212.1,1.803637520681e-40,0.00122753870945552,0.727,0.552,5.60931268931791e-38,6,hsa05212
hsa05220.2,3.20246302724882e-40,0.00085560180835471,0.714,0.554,9.95966001474384e-38,6,hsa05220
hsa04964.2,2.52830775963572e-39,0.0020160089377783,0.707,0.555,7.86303713246709e-37,6,hsa04964
hsa04730.1,5.11439464074511e-39,0.000521003789388302,0.669,0.544,1.59057673327173e-36,6,hsa04730
hsa04971.2,1.81914165806889e-36,0.000630524106644305,0.844,0.729,5.65753055659424e-34,6,hsa04971
hsa04611.2,1.43210855540046e-35,0.000646617898809458,0.639,0.508,4.45385760729543e-33,6,hsa04611
hsa05210,4.27365369619446e-35,0.000804260159283239,0.71,0.541,1.32910629951648e-32,6,hsa05210
hsa05216.1,2.84792600929433e-32,0.000499455065026461,0.62,0.446,8.85704988890535e-30,6,hsa05216
hsa05223.1,9.51807075812421e-31,0.000589647722111458,0.614,0.452,2.96012000577663e-28,6,hsa05223
hsa00340.2,2.83704160070702e-28,0.000288016573570074,0.34,0.258,8.82319937819883e-26,6,hsa00340
hsa00010.2,5.29902966348229e-28,0.000650234862890714,0.486,0.365,1.64799822534299e-25,6,hsa00010
hsa04918.2,6.96759919309156e-28,0.00065975715666566,0.721,0.638,2.16692334905148e-25,6,hsa04918
hsa04613.2,7.46624822937443e-28,0.000222203532209488,0.498,0.359,2.32200319933545e-25,6,hsa04613
hsa04973.2,9.75012119470222e-28,0.000579369742491138,0.721,0.588,3.03228769155239e-25,6,hsa04973
