"cluster","gene","avg_log2FC","pct.1","pct.2","p_val_adj","label"
"1","FAM20C",1.55773652513553,0.272,0.085,2.13890032459043e-154,""
"1","SLC4A4",1.51702584410305,0.334,0.123,6.33440474974516e-152,""
"1","RHOBTB1",1.63240248736965,0.296,0.101,1.39981007618507e-151,""
"1","UGT2B7",1.46149329291272,0.389,0.16,3.62855753561e-150,""
"1","SLC26A6",1.55375339346211,0.27,0.087,7.6178401039911e-149,""
"1","NQO2",1.62588577266944,0.399,0.182,3.23534841551961e-147,""
"1","ENSG00000281383",0.492209704581748,1,0.999,4.69359453840447e-145,""
"1","PCLO",1.53257586299896,0.471,0.246,2.89502250089782e-143,""
"1","FAAH",1.60548169942375,0.344,0.139,4.48684046394063e-142,""
"1","BHMT2",1.39892576807226,0.484,0.261,6.25832266643262e-142,""
"1","SLC7A8",1.7205451275464,0.318,0.126,1.1748683619602e-135,""
"1","PARP10",1.55189885980637,0.336,0.136,5.04625153143458e-134,""
"1","TNFRSF14",1.5640402954285,0.363,0.161,1.0847572308156e-129,""
"1","RASA4.1",1.57387927080412,0.268,0.094,1.81811844484342e-127,""
"1","SLC47A1",1.41216589405296,0.323,0.131,7.67935499744662e-125,""
"1","NOX4",1.39342949026933,0.291,0.11,6.75704739042006e-122,""
"1","RSAD1",1.53141293472018,0.294,0.116,4.42890861835105e-121,""
"1","PDZK1",1.3466051952728,0.341,0.146,4.65414434246431e-121,""
"1","D2HGDH",1.50854412219354,0.383,0.189,9.04991402945601e-117,""
"1","ASPA",1.47902516874943,0.317,0.135,2.40363656948881e-115,""
"1","ENPEP",1.38186408805484,0.305,0.124,2.80951645545287e-114,""
"1","SAT2",1.46929338856668,0.404,0.219,5.98988438058803e-113,""
"1","NSMF",1.44636432394719,0.296,0.125,1.64428117154054e-106,""
"1","FN3K",1.46083289087053,0.419,0.242,3.49518168665123e-103,""
"1","PLEKHA5",1.2826977401103,0.586,0.444,5.7923318653974e-103,""
"1","GADD45A",1.52150447891271,0.263,0.104,1.35075866278582e-101,""
"1","COL27A1",1.45044164632753,0.349,0.17,2.7635074123863e-100,""
"1","DMXL2",1.46110511908964,0.46,0.288,1.13666822225161e-99,""
"1","TTC38",1.35610695930538,0.264,0.108,5.6741168751787e-98,""
"1","FGFR3",1.39757322105081,0.298,0.131,6.66121289295841e-98,""
"1","CALM1",1.438465146192,0.343,0.171,2.47956161092346e-96,""
"1","PTPRD",1.43885756254862,0.275,0.117,3.79011980181151e-94,""
"1","BHMT",1.29885630589008,0.257,0.105,2.27090939638755e-91,""
"1","HPN",1.29218479335366,0.396,0.239,2.06799138535156e-81,""
"1","PAX2",1.21707212596738,0.518,0.379,8.54094475913655e-81,""
"1","CTSH",1.33243025425616,0.327,0.173,2.97621107037992e-78,""
"1","PDZD2",1.26438612971748,0.257,0.116,7.87606614040807e-75,""
"1","PPARA",1.26298385776535,0.391,0.249,8.74566432627608e-70,""
"1","HDAC6",1.3084501450503,0.316,0.172,9.63649686685612e-70,""
"1","SLC12A7",1.22649545526696,0.269,0.133,5.3089386120666e-67,""
"1","VPS13A",1.18609956828471,0.485,0.371,3.46636628806358e-64,""
"1","DST",0.874811884177284,0.572,0.445,1.12695420333125e-60,""
"1","CMYA5",1.31537177645512,0.436,0.306,5.5297132882801e-60,""
"1","KIF12",1.00256272084784,0.54,0.454,2.40697613360103e-53,""
"1","ENSG00000238105",1.22358647255283,0.266,0.147,5.85395077598752e-52,""
"1","ALDH3A2",1.10292405728479,0.271,0.149,2.08536573340641e-51,""
"1","CLUH",1.22319053810072,0.348,0.231,9.99049263006626e-48,""
"1","ENSG00000258472",1.21045918658313,0.295,0.184,2.13184457674295e-44,""
"1","TNS1",1.07834891543695,0.381,0.274,1.01764941389284e-43,""
"1","TLN2",1.14071584011125,0.275,0.165,9.90847625664218e-43,""
"1","ALDH1L1",1.1633197673969,0.294,0.185,7.2913208430799e-42,""
"1","NEAT1",0.442790495657547,0.959,0.94,2.35864299195831e-41,""
"1","C9",1.01510171090218,0.313,0.199,1.75080344883195e-40,""
"1","SEMA3B",1.01866385704069,0.299,0.189,1.48302541124918e-39,""
"1","PATJ",1.02131580474238,0.52,0.48,2.37393197299277e-38,""
"1","EPS8L2",0.920715819942405,0.468,0.387,3.97192084696216e-38,""
"1","CALD1",0.840260035324591,0.285,0.174,9.94360149296741e-38,""
"1","MCF2L",0.974016325710783,0.275,0.176,1.05148626576032e-32,""
"1","CDK10",1.03908350401507,0.34,0.247,1.80870251806498e-32,""
"1","SIGIRR",1.03858748475137,0.272,0.177,2.51111251630289e-31,""
"1","TTC21B",1.12296293524125,0.278,0.186,3.1544946459026e-31,""
"1","INSR",1.13695229508696,0.283,0.193,7.98590703388195e-31,""
"1","PDPR",1.12591921639113,0.25,0.16,1.57935449674647e-30,""
"1","NPIPB12",0.846240513547643,0.476,0.418,2.33388395346135e-27,""
"1","DMXL1",0.976238944196119,0.402,0.348,9.74052775408304e-25,""
"1","SUCLG1",1.14462513054585,0.277,0.202,4.64937198818616e-23,""
"1","ADAMTS9-AS1",0.974182012688619,0.323,0.246,5.00199471350564e-23,""
"1","TUBGCP2",0.993581685438001,0.305,0.231,2.89606262255939e-21,""
"1","ENSG00000265257",0.899854331757606,0.426,0.378,3.90247207255739e-21,""
"1","FAT1",0.9679422153481,0.317,0.246,7.77779722976694e-21,""
"1","MST1",0.976466961023189,0.301,0.234,1.80113519910565e-19,""
"1","GON4L",0.986264409644181,0.362,0.305,3.42949218046244e-19,""
"1","ENSG00000227232",0.983962800717818,0.329,0.264,1.19220548602986e-18,""
"1","SETD2",0.863679056432864,0.429,0.396,1.05694050684419e-17,""
"1","ANKRD26",0.899518137052604,0.399,0.351,1.22743138804555e-17,""
"1","SON",0.569890858026134,0.626,0.666,1.41564241873213e-17,""
"1","CHD9",0.679761508376382,0.57,0.603,5.61377474746413e-17,""
"1","RNF152",0.736712177609447,0.294,0.222,5.71804236766162e-16,""
"1","C11orf54",0.925349296131364,0.311,0.255,1.55706501754324e-14,""
"1","PTH2R",0.969787252184474,0.313,0.263,3.54191771761601e-14,""
"1","WDR72",0.636035987717796,0.406,0.374,7.11614594645468e-12,""
"1","SH3YL1",0.833746278261492,0.3,0.254,1.61545812617206e-11,""
"1","N4BP2L2",0.412043036317279,0.721,0.78,1.89587083523301e-11,""
"1","SNRNP70",0.664381322621919,0.49,0.493,4.84894471324953e-11,""
"1","PUM3",0.919396298739233,0.264,0.215,1.22088921480563e-10,""
"1","SPEN",0.906215587335438,0.298,0.253,5.15004135015172e-10,""
"1","TRPM3",0.596066553329587,0.312,0.256,8.58534416733973e-10,""
"1","PHF3",0.76765322420869,0.396,0.377,9.08637096123975e-10,""
"1","EPHX2",0.876655703091561,0.27,0.225,1.16993987050708e-09,""
"1","TRIP11",0.82379767472412,0.353,0.323,1.46359355673991e-09,""
"1","WASHC1",0.83276013133607,0.258,0.213,4.07953841910947e-08,""
"1","COL18A1",0.800770089057423,0.291,0.251,7.52521653142423e-08,""
"1","ENSG00000154874",0.932363727928356,0.261,0.222,2.29078222376979e-07,""
"1","ECHDC2",0.719992172710226,0.438,0.459,3.01131060391065e-07,""
"1","BPTF",0.629903545175131,0.463,0.472,6.38741064461586e-07,""
"1","ATP6V0A1",0.861626077718398,0.271,0.239,1.12681007688733e-06,""
"1","ATG4B",0.754196718082394,0.27,0.24,1.76619456215338e-05,""
"1","WASHC4",0.277342587063799,0.195,0.291,7.2961611525754e-05,""
"1","RB1CC1",0.842130837776073,0.299,0.278,0.000119593176908637,""
"1","PFKL",0.736044091819385,0.293,0.267,0.000179615518173666,""
"1","ATF7IP",0.288953864273547,0.174,0.261,0.000223489809416655,""
"1","PCF11",0.30041211622265,0.187,0.273,0.00189229024526058,""
"1","CWF19L2",0.789695588940704,0.255,0.229,0.00247836137816501,""
"1","BOD1L1",0.703990853466204,0.322,0.308,0.00282420137002346,""
"1","ENSG00000185596",0.746714096999811,0.296,0.28,0.00561149936744475,""
"1","PHIP",0.273774000947816,0.258,0.368,0.00722918468508985,""
"1","ECPAS",0.321927459218935,0.179,0.261,0.016300447765415,""
"1","SNHG25",0.709328654854425,0.252,0.23,0.0448806433998589,""
"1","PDXDC2P-NPIPB14P",0.260218591043377,0.192,0.272,0.0686899765594468,""
"1","ANK3",0.553073406986848,0.459,0.498,0.249509119151857,""
"1","ITPR2",0.581212774166004,0.406,0.431,0.36394044149304,""
"1","LLGL2",0.258519806090177,0.247,0.338,0.491765284985255,""
"1","DYNC2I1",0.702018740271023,0.322,0.324,1,""
"1","LRRK2",0.61037917348845,0.27,0.256,1,""
"1","ANKRD11",0.79177041011563,0.251,0.241,1,""
"1","KRIT1",0.303621680044062,0.209,0.284,1,""
"1","PPIP5K2",0.350008949730249,0.251,0.341,1,""
"1","TNRC6A",0.254064335987291,0.308,0.413,1,""
"1","ANKHD1",0.671903186454303,0.367,0.394,1,""
"1","NIPBL",0.287885666677435,0.29,0.391,1,""
"1","PRRC2C",0.579906160994105,0.438,0.484,1,""
"1","HSPD1",0.366912368068446,0.189,0.253,1,""
"1","CDC42BPA",0.356588164474823,0.206,0.277,1,""
"1","KMT2A",0.331150118407058,0.275,0.367,1,""
"1","PAX8",0.332664023221615,0.486,0.522,1,""
"1","SEC31A",0.273974833240955,0.309,0.416,1,""
"1","ZKSCAN1",0.610445246463821,0.276,0.278,1,""
"1","PPP6R2",0.296227870457848,0.211,0.277,1,""
"1","ENSG00000279457",0.594673317945677,0.28,0.28,1,""
"1","HNF1A-AS1",0.636032531220979,0.275,0.276,1,""
"1","AKAP13",0.585637401805963,0.278,0.278,1,""
"1","NDUFV1",0.354540903386639,0.208,0.277,1,""
"1","ACADVL",0.543223586239572,0.396,0.432,1,""
"1","BDP1",0.292130668953304,0.287,0.38,1,""
"1","LARP4",0.669767958467163,0.296,0.31,1,""
"1","ZMAT1",0.602200934417954,0.388,0.425,1,""
"1","KIAA2026",0.624018187826749,0.28,0.285,1,""
"1","ENOSF1",0.565283645716215,0.383,0.424,1,""
"1","DDX24",0.343118399676623,0.252,0.328,1,""
"1","SCAF11",0.371662901668462,0.327,0.435,1,""
"1","MYO6",0.266299934113585,0.368,0.486,1,""
"1","RBM6",0.316627519322647,0.34,0.449,1,""
"1","KANSL1L",0.337128897904523,0.234,0.303,1,""
"1","CGNL1",0.527781449628275,0.376,0.402,1,""
"1","CPLANE1",0.63184100657363,0.364,0.401,1,""
"1","SPG7",0.30701069678196,0.299,0.39,1,""
"1","ATRX",0.610115666531815,0.43,0.493,1,""
"1","TPR",0.400963988464157,0.212,0.272,1,""
"1","NSD1",0.383415546084613,0.282,0.367,1,""
"1","SNX29",0.456406151893916,0.269,0.35,1,""
"1","TAF1D",0.573542788679994,0.399,0.451,1,""
"2","SLC12A3",5.12300424190856,0.966,0.093,0,""
"2","TRPM7",2.90422357157521,0.887,0.346,0,""
"2","EGF",2.66487492043504,0.79,0.182,0,""
"2","TRPM6",2.57875530859994,0.55,0.051,0,""
"2","RNPC3",2.42024930063813,0.943,0.603,0,""
"2","TMEM52B",2.30150606742411,0.802,0.185,0,""
"2","KLHL3",2.24432977709617,0.653,0.123,0,""
"2","ABCA5",2.01269041585997,0.814,0.359,0,""
"2","SPP1",1.99599064997768,0.468,0.124,0,""
"2","KNG1",1.91644243562176,0.677,0.145,0,""
"2","WNK1",1.91431073207183,0.934,0.447,0,""
"2","TRIM50",1.78169652599624,0.378,0.023,0,""
"2","FMN1",1.78136572666241,0.459,0.061,0,""
"2","ENSG00000283228",1.74516000040281,0.52,0.111,0,""
"2","ABCA10",1.71278965119502,0.543,0.142,0,""
"2","ICA1",1.6817009458537,0.551,0.141,0,""
"2","CPEB4",1.62119066868155,0.69,0.341,0,""
"2","ENSG00000197099",1.56955335729553,0.478,0.1,0,""
"2","SLC19A3",1.5107833607022,0.296,0.031,0,""
"2","ENSG00000263146",1.48200277142973,0.3,0.015,0,""
"2","AMY2B",1.48195069798939,0.367,0.077,0,""
"2","CACNA1D",1.47292971239298,0.431,0.105,0,""
"2","IVNS1ABP",1.46229379965632,0.784,0.414,0,""
"2","LOC105377862",1.44318161487109,0.324,0.012,0,""
"2","CNNM2",1.43474944789876,0.387,0.06,0,""
"2","TSC22D2",1.43229385063122,0.534,0.19,0,""
"2","SALL3",1.4203507438575,0.293,0.019,0,""
"2","CLCNKB",1.41820519990716,0.831,0.366,0,""
"2","WNK4",1.38708103268505,0.493,0.122,0,""
"2","GCGR",1.36993843423801,0.451,0.125,0,""
"2","MAML2",1.33337748059134,0.691,0.312,0,""
"2","CLCNKA",1.3121076255402,0.791,0.346,0,""
"2","ZNF385D",1.25688827469327,0.301,0.032,0,""
"2","SAT1",1.24346282996459,0.817,0.504,0,""
"2","MAP2K6",1.23199968594803,0.315,0.069,0,""
"2","GRB14",1.20017363517904,0.759,0.327,0,""
"2","GRAMD1B",1.16803514796047,0.331,0.069,0,""
"2","TMEM101",1.09634959433849,0.507,0.123,0,""
"2","ABCA6",1.0733678880976,0.279,0.052,0,""
"2","MALAT1",0.470333425513813,1,1,0,""
"2","GAD1",1.18188133542929,0.299,0.066,3.19345145124755e-293,""
"2","CADM1",0.982508173905446,0.257,0.048,3.66375296317721e-291,""
"2","HOXD8",1.11663189742322,0.318,0.076,1.00764868969215e-288,""
"2","KCNJ16",1.22763580875407,0.709,0.397,2.90900330597434e-282,""
"2","MRPS6",1.13186657445294,0.74,0.418,1.76346332881454e-274,""
"2","LINC00645",1.10004951597476,0.274,0.06,1.42016385410837e-271,""
"2","LHX1",1.23493769211451,0.376,0.109,5.24095367887805e-268,""
"2","USP24",1.17663644973069,0.623,0.312,6.93589533023089e-253,""
"2","KANK1",1.16299184957038,0.528,0.23,6.14748152503294e-245,""
"2","SEMA6D",1.09706493718603,0.369,0.113,1.52045039053557e-241,""
"2","LINC01762",0.876520424786335,0.287,0.071,1.27713343889708e-235,""
"2","ENSG00000269966",1.11270254026909,0.742,0.508,4.86330344340832e-235,""
"2","PIK3C2G",0.844269930260662,0.575,0.23,3.38763350858889e-232,""
"2","TACC1",0.97067061513602,0.542,0.231,8.50233878103782e-231,""
"2","KL",1.03710448882222,0.304,0.084,5.31997988398774e-228,""
"2","C3orf52",1.00015036867022,0.307,0.088,6.4465506347818e-220,""
"2","INPP5J",0.984286920463075,0.396,0.136,2.88919145103596e-218,""
"2","WDFY2",1.02902132299064,0.465,0.19,1.21244134610339e-211,""
"2","FXYD2",0.947716782369454,0.748,0.465,1.59247636271787e-209,""
"2","TFAP2A",1.03057427526392,0.281,0.077,8.77150712417244e-207,""
"2","SCN2A",1.14566453322443,0.561,0.267,1.17338318936911e-196,""
"2","ME3",1.01760543532851,0.354,0.124,6.79657560577915e-196,""
"2","MST1L",0.987181583191929,0.589,0.294,2.41059437896826e-191,""
"2","CNOT6L",0.956553516935407,0.343,0.12,5.8649712720926e-190,""
"2","VAV3",0.967114450865457,0.463,0.202,1.8942423831108e-189,""
"2","COL4A3",0.792440344687923,0.595,0.306,3.17170323469141e-187,""
"2","GCNT2",0.987992944835647,0.391,0.154,1.55484668476178e-180,""
"2","ENSG00000236283",0.872205516355694,0.722,0.396,2.15042925439751e-179,""
"2","APBB2",0.910120169976934,0.445,0.192,4.97219391386633e-179,""
"2","OSBPL3",0.949301371698106,0.482,0.218,1.9024627390893e-177,""
"2","ESRRG",0.892516390268904,0.591,0.325,2.15634760476025e-170,""
"2","NOS1AP",0.838162132619816,0.264,0.083,5.11280458875141e-166,""
"2","TBC1D9",0.91502365168652,0.342,0.128,1.65548982470715e-162,""
"2","CCNB1IP1",0.943142290048856,0.357,0.141,2.00638756573267e-162,""
"2","ACSL4",0.839947845913156,0.351,0.134,3.17896067299653e-161,""
"2","DNASE1",0.784911911493619,0.474,0.214,3.48741274458008e-161,""
"2","ITPR1",0.978312439306384,0.45,0.207,5.84355496946587e-161,""
"2","FRMD4A",0.86207164259653,0.343,0.133,1.27856693492064e-151,""
"2","COBLL1",0.517830702729423,0.862,0.609,2.44667788958184e-151,""
"2","PLAC4",0.834570123544085,0.281,0.095,1.05180139855673e-150,""
"2","TMEM213",0.750409875187471,0.507,0.249,1.75436854583223e-147,""
"2","TEX41",0.725268176485592,0.444,0.192,1.14587001870659e-145,""
"2","TMPRSS2",0.771674473037419,0.364,0.149,1.74453991069584e-143,""
"2","ATP1A1",0.707336381712801,0.734,0.478,1.63250619956068e-141,""
"2","SGIP1",0.605592815486259,0.333,0.124,1.03321407760861e-140,""
"2","SPPL2A",0.842911145925172,0.379,0.167,8.62191168209749e-139,""
"2","SLC35B4",0.784329129629445,0.363,0.153,1.40482236691395e-138,""
"2","BACE2",0.820201587408858,0.298,0.111,1.44329692053918e-138,""
"2","SCN3A",0.822275497277268,0.517,0.263,3.32144121522136e-138,""
"2","GPRIN3",0.822307653548832,0.324,0.127,6.94373392006483e-138,""
"2","LRCH1",0.854726415822943,0.387,0.174,1.71362522521117e-137,""
"2","ATP1B1",0.591419735189084,0.809,0.559,5.46509541909118e-137,""
"2","ENSG00000186301",0.878228767607277,0.424,0.196,2.58815140006489e-136,""
"2","TMEM72",0.788357575240141,0.414,0.184,5.73431142703025e-136,""
"2","OGT",0.738985795288229,0.636,0.411,3.14119767797282e-128,""
"2","SLC20A1",0.715904897661443,0.38,0.17,2.56441944565482e-127,""
"2","CA12",0.587601367189162,0.669,0.396,2.62069963974702e-126,""
"2","ACOT11",0.760983747471581,0.462,0.238,1.01007484880672e-123,""
"2","PKP4",0.728666196159567,0.549,0.313,1.39319640448051e-123,""
"2","ERBB4",0.642863916367721,0.416,0.2,5.39505767470592e-115,""
"2","ATP8A1",0.731279589389214,0.272,0.106,6.65242830517985e-115,""
"2","FZD4",0.689643291908826,0.337,0.148,1.24225579769041e-113,""
"2","MITF",0.687172195256083,0.324,0.142,5.75087211680142e-111,""
"2","EMX1",0.571658251337638,0.264,0.101,3.67425026813758e-107,""
"2","FREM1",0.650512373038946,0.446,0.229,2.62905456221724e-106,""
"2","SIM1",0.66889897341815,0.313,0.136,1.70183740887039e-102,""
"2","CLASP1",0.74118774208158,0.38,0.192,5.49093013161665e-102,""
"2","RHOBTB3",0.568294336358466,0.574,0.34,8.19866126748118e-97,""
"2","HSBP1L1",0.605573225227788,0.251,0.102,3.36932724799293e-96,""
"2","LINC00472",0.807929611074672,0.382,0.203,1.0841470230151e-95,""
"2","MSI2",0.607424907956474,0.671,0.476,2.22005616167107e-95,""
"2","ENSG00000259820",0.684246551503519,0.439,0.244,4.23099499421277e-95,""
"2","CBLB",0.578700871730144,0.363,0.178,1.9954957381795e-94,""
"2","DYNC2H1",0.775516416361801,0.523,0.319,2.66103210807662e-94,""
"2","ABCC5",0.62841166490898,0.466,0.258,6.4427686452747e-94,""
"2","CCSER1",0.613309479139673,0.436,0.229,1.96466937984522e-93,""
"2","HOXD3",0.642088227914452,0.343,0.167,1.24245162155322e-91,""
"2","DEFB1",0.557485531999204,0.498,0.286,7.45980465529674e-90,""
"2","LRBA",0.619586570563784,0.542,0.338,1.34807368128059e-89,""
"2","ENSG00000223749",0.602837764088951,0.252,0.104,7.45716832167231e-89,""
"2","HOXD9",0.683961114081673,0.256,0.108,2.90111468333148e-87,""
"2","COL4A4",0.539702007661866,0.445,0.246,1.3060000583127e-86,""
"2","ACACB",0.640138721611895,0.544,0.341,1.76640599262412e-86,""
"2","IDH2",0.629995762103761,0.294,0.136,5.09802058271628e-86,""
"2","PIK3R1",0.673024713864153,0.326,0.162,1.22779555186834e-83,""
"2","GABARAPL1",0.653576422393697,0.465,0.276,2.75233893983302e-83,""
"2","TSC1",0.622562701267281,0.405,0.221,6.72368761308184e-83,""
"2","MECOM",0.49920462940275,0.629,0.393,9.53054504265617e-82,""
"2","NNT",0.68331306665543,0.411,0.234,1.57723379787343e-81,""
"2","SLC16A7",0.645586723644248,0.344,0.175,1.28652879809738e-80,""
"2","AK3",0.622926510415574,0.424,0.24,4.59499339988326e-80,""
"2","ENSG00000214425",0.668468285228788,0.362,0.188,1.52650978726294e-79,""
"2","KCNJ1",0.591984672620158,0.263,0.116,4.3121372683722e-79,""
"2","ATP9B",0.619578317347945,0.451,0.27,9.44431281640516e-76,""
"2","BLNK",0.619815356188143,0.338,0.175,4.07792241700395e-74,""
"2","FHOD3",0.53789324053909,0.352,0.186,4.07848582109953e-74,""
"2","PKHD1",0.460167250812126,0.744,0.546,5.02927380107966e-72,""
"2","TBC1D24",0.576862389686057,0.33,0.171,1.89489125420348e-71,""
"2","ABLIM1",0.531927120310786,0.5,0.311,1.45169215093549e-70,""
"2","LGR4",0.56467330910197,0.391,0.222,1.74473749201434e-69,""
"2","AHCYL1",0.587669643151711,0.361,0.2,2.96129559804302e-69,""
"2","NAV2",0.377718827128406,0.402,0.22,1.62633513903847e-67,""
"2","PTGER3",0.460598141679823,0.483,0.292,2.63544059398062e-67,""
"2","CPEB2",0.582945980534464,0.303,0.158,1.26546167199562e-66,""
"2","ITGA2",0.513461649833368,0.369,0.202,1.40104465153263e-66,""
"2","COL4A5",0.493757977695972,0.295,0.147,4.48904532139083e-66,""
"2","TOM1L2",0.518227890103387,0.294,0.15,1.15232359574906e-64,""
"2","CLCN5",0.44520161997852,0.49,0.31,6.8939232390658e-61,""
"2","HIF1A",0.635485832014279,0.386,0.234,1.16809339405822e-60,""
"2","MYO1B",0.399481118992006,0.332,0.176,2.36692265078951e-60,""
"2","WSB1",0.253022054401542,0.814,0.654,3.01963291431002e-60,""
"2","LIMCH1",0.446948092619948,0.422,0.251,3.15877272285765e-60,""
"2","PLXNB1",0.587846433950914,0.517,0.342,1.39190264917454e-58,""
"2","ENSG00000260729",0.529253386660576,0.328,0.184,5.20924793895948e-58,""
"2","CYFIP2",0.527118504973807,0.469,0.297,3.47978095391451e-57,""
"2","CTDSPL",0.484611696544548,0.257,0.129,5.17426583023103e-57,""
"2","KIAA1217",0.467734832264793,0.413,0.255,1.33411636484293e-55,""
"2","ENSG00000224078",0.47208204904303,0.648,0.497,5.67909600401343e-54,""
"2","LRP6",0.531266649587943,0.344,0.203,1.43079576321776e-52,""
"2","SLC25A12",0.416565075041691,0.278,0.149,5.03096374914897e-52,""
"2","CDH16",0.554059440106354,0.517,0.348,1.34323585316737e-51,""
"2","CLINT1",0.546133285889761,0.349,0.211,2.28785626027848e-51,""
"2","PTPN4",0.468137560738099,0.342,0.201,3.23647645059038e-51,""
"2","ADAMTS9",0.459509711199232,0.314,0.177,8.13507648574819e-51,""
"2","TMEM161B-DT",0.489009546056182,0.377,0.229,1.77281421390459e-50,""
"2","DNAAF9",0.483089454179516,0.413,0.264,5.21893950057713e-50,""
"2","VAPA",0.465930541432126,0.403,0.255,1.91445972520934e-49,""
"2","PPP2R3A",0.502126160934997,0.489,0.334,2.78166609835388e-49,""
"2","SULT1C2",0.346309678361367,0.729,0.561,7.02987783624871e-48,""
"2","ARRDC3",0.417443118955251,0.28,0.154,3.33864233712908e-47,""
"2","MTURN",0.409873297218552,0.318,0.182,3.83553411680631e-47,""
"2","CLMN",0.477727653028339,0.514,0.355,4.29527473747552e-47,""
"2","RAP2C",0.560468421130163,0.251,0.135,8.34062995140732e-47,""
"2","NR2F2-AS1",0.409524799198515,0.371,0.227,1.79776635333283e-46,""
"2","OIP5-AS1",0.462697498165483,0.48,0.329,3.02292234666131e-46,""
"2","TMEM245",0.47200660349974,0.299,0.175,2.63541730627866e-45,""
"2","FNDC3B",0.461233039332021,0.363,0.226,3.03317000441697e-45,""
"2","COL6A1",0.49291023356773,0.368,0.227,6.14440935986164e-45,""
"2","SLC25A16",0.47156849153252,0.376,0.239,7.11372251191189e-44,""
"2","MPC1",0.480582688351323,0.364,0.23,3.28045282659598e-43,""
"2","PREPL",0.44096445092936,0.438,0.295,9.57362697549944e-43,""
"2","PLA2G12A",0.465621499106437,0.283,0.166,2.28761861177287e-42,""
"2","SLC25A36",0.423586354857207,0.493,0.346,2.86349712288693e-42,""
"2","UBA1",0.464170427196792,0.305,0.181,1.1814317862451e-41,""
"2","LLGL2",0.412081376825024,0.463,0.312,2.16465410494211e-41,""
"2","TPP2",0.495370135452952,0.312,0.189,1.10423989669885e-40,""
"2","TRMT9B",0.356772312356003,0.279,0.159,2.88025526217649e-40,""
"2","MYO10",0.495356990396507,0.325,0.199,4.37170926446482e-40,""
"2","SIN3B",0.417241960260036,0.293,0.172,5.03305040632207e-39,""
