,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04918.8,9.60579112924714e-94,0.000870165947704835,0.718,0.505,2.98740104119586e-91,0,hsa04918
hsa04970.7,5.29837574482332e-87,0.000413567908131164,0.667,0.478,1.64779485664005e-84,0,hsa04970
hsa00601.3,8.9543844065516e-87,0.000230790878318112,0.15,0.077,2.78481355043755e-84,0,hsa00601
hsa04218.6,1.89859316440703e-83,0.00235379650905533,0.378,0.205,5.90462474130586e-81,0,hsa04218
hsa04961.7,1.70807865413233e-82,0.000857074957948137,0.513,0.347,5.31212461435156e-80,0,hsa04961
hsa04973.8,1.3706658558247e-81,0.000670041595946738,0.538,0.36,4.26277081161481e-79,0,hsa04973
hsa02010.7,2.29090863636047e-67,0.000502997152999662,0.668,0.48,7.12472585908106e-65,0,hsa02010
hsa04724.8,1.00933773854197e-64,0.000422927525209571,0.593,0.421,3.13904036686554e-62,0,hsa04724
hsa00030.5,1.69079343532019e-62,0.00132572092458625,0.475,0.313,5.25836758384579e-60,0,hsa00030
hsa04750.8,2.97343317521485e-56,0.000864703538185335,0.509,0.387,9.24737717491819e-54,0,hsa04750
hsa04924.8,6.19006421820649e-55,0.000254878313364594,0.511,0.374,1.92510997186222e-52,0,hsa04924
hsa04010.6,3.15937234375629e-52,0.00118801776458255,0.56,0.414,9.82564798908205e-50,0,hsa04010
hsa04713.6,9.80657209173102e-52,0.000268737857369585,0.581,0.408,3.04984392052835e-49,0,hsa04713
hsa00561.8,3.11429739966807e-49,0.000511079859529754,0.444,0.34,9.6854649129677e-47,0,hsa00561
hsa05323.6,8.8984577232545e-48,0.000237402301551653,0.579,0.438,2.76742035193215e-45,0,hsa05323
hsa05216.5,7.74409129419515e-46,0.000704691347467778,0.61,0.478,2.40841239249469e-43,0,hsa05216
hsa04972.5,1.64700288217955e-45,0.000323638018778314,0.653,0.524,5.12217896357841e-43,0,hsa04972
hsa00410.6,2.48627926713867e-44,0.000615124070283232,0.483,0.392,7.73232852080126e-42,0,hsa00410
hsa04610.7,3.63770371576836e-44,7.2031335608068e-05,0.159,0.189,1.13132585560396e-41,0,hsa04610
hsa00590.7,1.0151483316253e-43,0.000237916406501608,0.317,0.265,3.15711131135467e-41,0,hsa00590
hsa00920,2.58841768612344e-43,0.000106839981704397,0.135,0.06,8.0499790038439e-41,0,hsa00920
hsa04940.5,5.49323067643341e-42,0.000132660474711056,0.217,0.139,1.70839474037079e-39,0,hsa04940
hsa04977.7,8.17917058130211e-41,3.08003857584615e-05,0.299,0.4,2.54372205078496e-38,0,hsa04977
hsa00061.5,7.65531035477655e-37,0.000472138057157063,0.333,0.228,2.38080152033551e-34,0,hsa00061
hsa04935.7,1.55870739042311e-34,0.000629793376886629,0.663,0.546,4.84757998421586e-32,0,hsa04935
hsa04978.7,2.99272672034242e-34,0.000727289165963871,0.26,0.181,9.30738010026492e-32,0,hsa04978
hsa04540.6,5.85455399318627e-34,0.00027597648595978,0.59,0.491,1.82076629188093e-31,0,hsa04540
hsa04912.7,1.17969261533947e-33,0.00051758440153593,0.359,0.255,3.66884403370575e-31,0,hsa04912
hsa05140.4,1.92937368789437e-33,0.000176069825830818,0.449,0.31,6.00035216935148e-31,0,hsa05140
hsa00340.8,3.3125224216216e-33,0.000762922868594969,0.191,0.18,1.03019447312432e-30,0,hsa00340
hsa05202.6,8.44353134012359e-33,0.00120455779462138,0.452,0.335,2.62593824677844e-30,0,hsa05202
hsa05031.6,2.34970206637184e-32,0.000225316606454033,0.412,0.296,7.30757342641643e-30,0,hsa05031
hsa00532.6,1.04457320821418e-31,0.000342414662110195,0.302,0.193,3.24862267754609e-29,0,hsa00532
hsa00350.8,5.50738132617595e-31,6.46038022979416e-05,0.405,0.331,1.71279559244072e-28,0,hsa00350
hsa05218.4,1.01918578079792e-30,0.000482090245805742,0.617,0.507,3.16966777828152e-28,0,hsa05218
hsa00790.8,5.5315036382545e-30,0.000109827547329523,0.385,0.311,1.72029763149715e-27,0,hsa00790
hsa05219.6,7.77002340281749e-30,0.000471970652500818,0.575,0.466,2.41647727827624e-27,0,hsa05219
hsa04925.6,2.08140741286677e-29,0.000383869454777892,0.523,0.416,6.47317705401566e-27,0,hsa04925
hsa00100.6,3.72376318946487e-29,0.000169707516432262,0.441,0.33,1.15809035192357e-26,0,hsa00100
hsa04979.8,7.41606374173584e-28,0.000147946776048012,0.19,0.161,2.30639582367985e-25,0,hsa04979
hsa04260.8,1.03559417111658e-27,0.000506433572657985,0.412,0.305,3.22069787217256e-25,0,hsa04260
hsa05210.6,1.04875578406966e-27,0.000685989956182662,0.668,0.583,3.26163048845665e-25,0,hsa05210
hsa04725.7,1.43997325195208e-24,0.000201982415245608,0.605,0.491,4.47831681357097e-22,0,hsa04725
hsa04723.7,2.15212005066998e-24,0.000367287649649416,0.543,0.471,6.69309335758363e-22,0,hsa04723
hsa00450.7,3.80466776428741e-24,0.000215636371826056,0.58,0.468,1.18325167469339e-21,0,hsa00450
hsa00071.8,1.46211926643197e-22,0.000385760442904537,0.5,0.415,4.54719091860341e-20,0,hsa00071
hsa04512.8,1.74598876609186e-22,0.000357154385286588,0.747,0.659,5.43002506254568e-20,0,hsa04512
hsa00480.7,2.84032840010254e-22,0.000179400789900683,0.495,0.397,8.83342132431891e-20,0,hsa00480
hsa04330.5,8.12690651667084e-22,0.00050764565160345,0.441,0.336,2.52746792668463e-19,0,hsa04330
hsa00770.8,1.95336731215652e-21,0.000613369666650055,0.278,0.251,6.07497234080678e-19,0,hsa00770
hsa03013.6,5.53614513376304e-21,0.00137098648018466,0.581,0.495,1.7217411366003e-18,0,hsa03013
hsa05161.6,2.07056217518167e-20,0.00059415487138694,0.648,0.578,6.43944836481501e-18,0,hsa05161
hsa00250.6,1.57113760070309e-19,0.000539105250619787,0.291,0.244,4.88623793818661e-17,0,hsa00250
hsa05133.5,5.32028167845366e-19,0.000150582876906514,0.268,0.176,1.65460760199909e-16,0,hsa05133
hsa00062.8,1.1997910783693e-18,0.000211028272432779,0.446,0.353,3.73135025372853e-16,0,hsa00062
hsa04721.6,1.35415252399665e-18,0.000195783369573212,0.525,0.445,4.21141434962958e-16,0,hsa04721
hsa00983.6,2.04459593699555e-18,0.00019426217655363,0.431,0.349,6.35869336405617e-16,0,hsa00983
hsa04270.3,2.69494665646033e-18,0.000261468896146228,0.471,0.385,8.38128410159163e-16,0,hsa04270
hsa03010.5,4.58580670980573e-18,0.000906683434213927,0.584,0.486,1.42618588674958e-15,0,hsa03010
hsa05142.7,1.09729033181784e-17,0.00023231467581601,0.531,0.431,3.41257293195349e-15,0,hsa05142
hsa05417.5,2.01210606500974e-17,0.000613446761053115,0.677,0.602,6.2576498621803e-15,0,hsa05417
hsa00240.4,3.35198020884352e-17,0.000116103987747806,0.459,0.351,1.04246584495033e-14,0,hsa00240
hsa04070.7,3.41561616712594e-16,0.000236530333957333,0.499,0.434,1.06225662797617e-13,0,hsa04070
hsa04960.8,8.48861950010294e-16,0.00145862099070825,0.359,0.207,2.63996066453202e-13,0,hsa04960
hsa04659.7,2.91476326700505e-15,0.000497029426486428,0.34,0.242,9.06491376038572e-13,0,hsa04659
hsa05226.5,2.97036243168451e-15,0.000403879522373781,0.533,0.458,9.23782716253882e-13,0,hsa05226
hsa04130.4,4.75840062940782e-15,0.000254957349712482,0.602,0.526,1.47986259574583e-12,0,hsa04130
hsa04621.4,9.63169393847793e-15,0.000405416657989343,0.422,0.341,2.99545681486664e-12,0,hsa04621
hsa05213.6,1.25899209342288e-14,0.000458351665645051,0.626,0.54,3.91546541054515e-12,0,hsa05213
hsa00564.5,4.43006467105095e-14,0.000344662299924061,0.431,0.368,1.37775011269685e-11,0,hsa00564
hsa00620.6,5.52325916436859e-14,0.000381737279083063,0.345,0.3,1.71773360011863e-11,0,hsa00620
hsa04929.8,9.09986406596249e-14,0.000294583426665832,0.361,0.329,2.83005772451434e-11,0,hsa04929
hsa04142.4,1.29431534097796e-13,0.000428667331467911,0.554,0.491,4.02532071044146e-11,0,hsa04142
hsa05169.7,1.53401871886812e-13,0.000423415403646394,0.552,0.479,4.77079821567986e-11,0,hsa05169
hsa05217.8,1.98989098435886e-13,5.79091802544455e-05,0.519,0.425,6.18856096135607e-11,0,hsa05217
hsa05208.5,4.85433621400183e-13,0.000822751991802758,0.473,0.408,1.50969856255457e-10,0,hsa05208
hsa04744.5,7.18112682395544e-13,5.86863457605479e-05,0.155,0.125,2.23333044225014e-10,0,hsa04744
hsa00531.6,7.95508652152668e-13,0.000215560146513192,0.371,0.304,2.4740319081948e-10,0,hsa00531
hsa04728.6,8.39261143797834e-13,0.000202512330462712,0.609,0.529,2.61010215721126e-10,0,hsa04728
hsa04640.5,9.49269770408268e-13,4.99426708214143e-05,0.251,0.216,2.95222898596971e-10,0,hsa04640
hsa04144.6,2.06863761634285e-11,0.00107132623487459,0.519,0.466,6.43346298682627e-09,0,hsa04144
hsa01040.5,3.74094204128036e-11,0.000127091616495457,0.226,0.168,1.16343297483819e-08,0,hsa01040
hsa00330.6,4.27502878648954e-11,0.000244929176360492,0.288,0.246,1.32953395259825e-08,0,hsa00330
hsa00910.7,5.19478248698923e-11,0.0002861121166331,0.09,0.116,1.61557735345365e-08,0,hsa00910
hsa04216.5,8.3561888438499e-11,8.99630975509217e-05,0.496,0.42,2.59877473043732e-08,0,hsa04216
hsa00380.6,1.23464446382273e-10,0.000264254517841194,0.267,0.257,3.8397442824887e-08,0,hsa00380
hsa04620.5,3.23061177326413e-10,0.000145221031868551,0.66,0.578,1.00472026148515e-07,0,hsa04620
hsa04110.7,4.96560852633616e-10,0.000347078193016952,0.481,0.408,1.54430425169054e-07,0,hsa04110
hsa00860.7,8.26203008224358e-10,7.28991087999922e-05,0.169,0.179,2.56949135557775e-07,0,hsa00860
hsa05134.2,5.13106191443186e-09,0.000229504238062802,0.419,0.368,1.59576025538831e-06,0,hsa05134
hsa03460.3,1.29254799367515e-08,0.000342931460309561,0.48,0.436,4.01982426032973e-06,0,hsa03460
hsa04061.6,2.27732873667509e-08,1.43803944695746e-05,0.29,0.318,7.08249237105953e-06,0,hsa04061
hsa04672.7,3.17648617985475e-08,5.34311624704311e-05,0.128,0.102,9.87887201934827e-06,0,hsa04672
hsa00310.5,3.23481819082428e-08,0.000275325548163626,0.444,0.388,1.00602845734635e-05,0,hsa00310
hsa05224.3,9.4442282295221e-08,0.000211709223699714,0.497,0.431,2.93715497938137e-05,0,hsa05224
hsa00220.8,5.3335090909729e-07,0.000265881744205553,0.277,0.237,0.000165872132729257,0,hsa00220
hsa04115.6,5.45255130034788e-07,8.6030407626251e-05,0.7,0.629,0.000169574345440819,0,hsa04115
hsa05162.4,6.56823958796451e-07,0.000281658039529793,0.535,0.486,0.000204272251185696,0,hsa05162
hsa04927.8,8.36088482742286e-07,0.000111916555711475,0.515,0.489,0.000260023518132851,0,hsa04927
hsa00010.7,1.43282045203159e-06,0.000346515470047114,0.433,0.395,0.000445607160581824,0,hsa00010
hsa04668.6,2.41009759352285e-06,0.000262993918631906,0.406,0.349,0.000749540351585605,0,hsa04668
hsa00040.5,4.76047022451481e-06,0.000145701150631137,0.353,0.371,0.00148050623982411,0,hsa00040
hsa05144.3,1.32955207374449e-05,2.89527361378815e-05,0.193,0.217,0.00413490694934535,0,hsa05144
hsa04650.5,2.24054165427321e-05,7.16396743138763e-05,0.454,0.409,0.00696808454478969,0,hsa04650
hsa04146.5,2.96786398898171e-05,0.000212815268359148,0.338,0.31,0.00923005700573312,0,hsa04146
hsa03040.5,3.20710483819339e-05,0.000842966255407215,0.462,0.425,0.00997409604678143,0,hsa03040
hsa04022.8,4.8853939885586e-05,0.000179740518430682,0.401,0.355,0.0151935753044173,0,hsa04022
hsa05220.4,8.21754854300621e-05,0.000214769936879452,0.544,0.491,0.0255565759687493,0,hsa05220
hsa04340.4,8.5673024709088e-05,8.42066501900591e-05,0.262,0.229,0.0266443106845264,0,hsa04340
hsa04974.8,0.000131233328996914,5.94377844036493e-05,0.634,0.595,0.0408135653180404,0,hsa04974
hsa05020.6,0.000205087411436744,0.000361657724677475,0.456,0.416,0.0637821849568275,0,hsa05020
hsa04923.6,0.000245447646581152,0.000121279036445952,0.548,0.512,0.0763342180867382,0,hsa04923
hsa00520.5,0.000283753119805046,8.70698198204221e-05,0.494,0.441,0.0882472202593692,0,hsa00520
hsa04933.6,0.000381951847073702,0.000396017036623507,0.497,0.468,0.118787024439921,0,hsa04933
hsa05012.4,0.000484880288689014,0.000315679946412231,0.427,0.383,0.150797769782283,0,hsa05012
hsa05170.6,0.000668393565335022,0.00026763882750297,0.365,0.326,0.207870398819192,0,hsa05170
hsa00500.6,0.000677385990017999,0.000104520853099348,0.34,0.316,0.210667042895598,0,hsa00500
hsa04062.5,0.000710464897861424,0.000153437611358872,0.493,0.458,0.220954583234903,0,hsa04062
hsa00270.6,0.00151402631374162,7.7693696021526e-05,0.522,0.459,0.470862183573645,0,hsa00270
hsa05163.5,0.00197279402330467,0.000273778952111056,0.287,0.259,0.613538941247751,0,hsa05163
hsa00515.4,0.00279511015816317,3.86182694372166e-05,0.39,0.354,0.869279259188744,0,hsa00515
hsa05212.4,0.00436373031538607,0.000173318502807989,0.447,0.39,1,0,hsa05212
hsa05207.6,0.00603603915228285,0.000188893398320458,0.498,0.459,1,0,hsa05207
hsa04261.7,0.00751457802419772,0.000118877962035398,0.469,0.435,1,0,hsa04261
hsa04072.5,0.00879441360992617,8.98484757930842e-05,0.432,0.405,1,0,hsa04072
hsa00650.8,8.34374840742825e-218,0.00283396506829178,0.888,0.446,2.59490575471018e-215,9,hsa00650
hsa00600.8,1.39433290422455e-76,0.000900683563872577,0.693,0.477,4.33637533213835e-74,9,hsa00600
hsa00260.8,8.64203214997277e-65,0.00103859807708267,0.535,0.201,2.68767199864153e-62,9,hsa00260
hsa00830.6,4.84369994036833e-54,0.000520245652656992,0.599,0.278,1.50639068145455e-51,9,hsa00830
hsa00140.8,1.15830610678813e-50,0.000535643042449013,0.582,0.278,3.6023319921111e-48,9,hsa00140
hsa04927.9,2.99969923263523e-47,0.000528133070755498,0.656,0.484,9.32906461349558e-45,9,hsa04927
hsa04974.9,8.88171597203146e-46,0.00191369749101136,0.725,0.594,2.76221366730179e-43,9,hsa04974
hsa04935.8,1.53268532346778e-42,0.00128992141042205,0.73,0.553,4.7666513559848e-40,9,hsa04935
hsa04512.9,2.21328251026559e-38,0.00269378773215015,0.743,0.667,6.88330860692597e-36,9,hsa04512
hsa00910.8,4.53017797778858e-35,0.000587760919625546,0.145,0.111,1.40888535109225e-32,9,hsa00910
hsa00360.8,6.55024566932323e-35,0.000334530003868754,0.643,0.426,2.03712640315952e-32,9,hsa00360
hsa04510.7,2.85977028253688e-33,0.00528112342295205,0.691,0.594,8.8938855786897e-31,9,hsa04510
hsa04978.8,1.10252281842245e-31,0.00112478349391262,0.328,0.185,3.42884596529381e-29,9,hsa04978
hsa04668.7,6.04786084098111e-30,0.000992044429532583,0.288,0.36,1.88088472154513e-27,9,hsa04668
hsa05222.7,1.7834125501396e-29,0.00471921127663359,0.538,0.372,5.54641303093415e-27,9,hsa05222
hsa05030.5,2.00732489794407e-26,0.000282257975175651,0.549,0.387,6.24278043260607e-24,9,hsa05030
hsa04664.8,2.37828782762365e-26,0.000970341052695606,0.528,0.377,7.39647514390955e-24,9,hsa04664
hsa04960.9,1.31705820034431e-25,0.00200679089200267,0.279,0.224,4.0960510030708e-23,9,hsa04960
hsa04140.7,1.86677804706796e-24,0.00187387375697174,0.564,0.406,5.80567972638134e-22,9,hsa04140
hsa04725.8,3.41980943899174e-23,0.000516750654389733,0.637,0.5,1.06356073552643e-20,9,hsa04725
hsa04215.6,2.0342381171806e-22,0.000318444296033973,0.472,0.31,6.32648054443167e-20,9,hsa04215
hsa05146.5,4.41759807283635e-21,0.00150757417444229,0.7,0.626,1.37387300065211e-18,9,hsa05146
hsa04926.8,1.38252749340596e-19,0.00168979591084418,0.632,0.543,4.29966050449255e-17,9,hsa04926
hsa04152.7,3.25527755856786e-19,0.00117996201884429,0.534,0.409,1.0123913207146e-16,9,hsa04152
hsa04934.6,2.30150126490318e-18,0.000730026952425515,0.655,0.54,7.15766893384888e-16,9,hsa04934
hsa04014.7,8.98095873048017e-18,0.00107596436411625,0.57,0.453,2.79307816517933e-15,9,hsa04014
hsa00562.7,2.03056152410534e-17,0.000679996021110544,0.733,0.65,6.31504633996761e-15,9,hsa00562
hsa04370.8,3.22109596151964e-17,0.000510725304117733,0.425,0.301,1.00176084403261e-14,9,hsa04370
hsa04211.7,4.37696095770878e-17,0.000861866941240851,0.586,0.478,1.36123485784743e-14,9,hsa04211
hsa05340.8,8.67243559255471e-17,7.5776934565922e-06,0.164,0.107,2.69712746928452e-14,9,hsa05340
hsa04064.7,4.9400694013307e-15,0.000679175942395273,0.207,0.166,1.53636158381385e-12,9,hsa04064
hsa04723.8,6.21918180967404e-15,0.000434079218972645,0.572,0.475,1.93416554280863e-12,9,hsa04723
hsa00040.6,6.84907111918878e-15,0.000322049002860896,0.594,0.357,2.13006111806771e-12,9,hsa00040
hsa05412.6,8.12392277117618e-14,0.000454357249367168,0.528,0.383,2.52653998183579e-11,9,hsa05412
hsa04115.7,9.60236714680281e-14,0.000856052748899965,0.704,0.635,2.98633618265567e-11,9,hsa04115
hsa05226.6,1.51033495419772e-13,0.000796732095833642,0.559,0.463,4.6971417075549e-11,9,hsa05226
hsa05211.4,2.784247228494e-13,0.000949098234137744,0.559,0.471,8.65900888061634e-11,9,hsa05211
hsa04213.5,2.90562315054601e-13,0.000777179397210968,0.579,0.436,9.03648799819809e-11,9,hsa04213
hsa00592.8,4.99833914180186e-13,6.66785126022275e-05,0.467,0.349,1.55448347310038e-10,9,hsa00592
hsa04917.4,1.96533851348331e-12,0.000578223239072315,0.541,0.443,6.1122027769331e-10,9,hsa04917
hsa00982.4,2.07844152980243e-12,0.000331740716285532,0.557,0.401,6.46395315768556e-10,9,hsa00982
hsa04666.7,5.06432315085586e-12,0.000555883572961846,0.554,0.451,1.57500449991617e-09,9,hsa04666
hsa00533.7,1.75237768296239e-11,0.000134033853949592,0.33,0.223,5.44989459401302e-09,9,hsa00533
hsa04750.9,3.0417340077348e-11,0.000279048332060194,0.521,0.397,9.45979276405524e-09,9,hsa04750
hsa04728.7,3.86048515274712e-11,0.000639320170692943,0.611,0.536,1.20061088250435e-08,9,hsa04728
hsa04024.5,7.74020799860484e-11,0.000671161285371178,0.579,0.514,2.4072046875661e-08,9,hsa04024
hsa05204.5,7.76995627277301e-11,0.000167703516014657,0.561,0.4,2.41645640083241e-08,9,hsa05204
hsa00514.3,4.73608857923987e-10,0.000420184837263642,0.537,0.42,1.4729235481436e-07,9,hsa00514
hsa00230.9,2.82935943048963e-09,0.000339954848150175,0.376,0.28,8.79930782882274e-07,9,hsa00230
hsa05110.7,3.68048011953314e-09,0.00072415004145285,0.557,0.48,1.14462931717481e-06,9,hsa05110
hsa00591.5,4.34210844522573e-09,3.41809348061894e-05,0.397,0.286,1.3503957264652e-06,9,hsa00591
hsa05215.5,1.06383623813472e-08,0.0016174188436805,0.66,0.607,3.30853070059897e-06,9,hsa05215
hsa04066.7,2.1623826518804e-08,0.000840151983321489,0.465,0.373,6.72501004734805e-06,9,hsa04066
hsa05017.5,4.6640317618076e-08,0.000804378411135373,0.598,0.533,1.45051387792216e-05,9,hsa05017
hsa00730.6,4.73060847454489e-08,0.000227281252128625,0.163,0.094,1.47121923558346e-05,9,hsa00730
hsa00061.6,7.72091047041055e-08,0.00023848514614284,0.288,0.24,2.40120315629768e-05,9,hsa00061
hsa04216.6,1.10446622556483e-07,0.000668084916405349,0.511,0.426,3.43488996150661e-05,9,hsa04216
hsa05020.7,1.65917776450667e-07,0.000684652590475298,0.501,0.417,5.16004284761573e-05,9,hsa05020
hsa05032.8,2.09973518315544e-07,0.000182380995193493,0.479,0.412,6.53017641961341e-05,9,hsa05032
hsa04390.8,2.19040359980131e-07,0.000764161280118555,0.604,0.548,6.81215519538208e-05,9,hsa04390
hsa04726.8,2.27297957407739e-07,0.000210253365312772,0.63,0.566,7.06896647538068e-05,9,hsa04726
hsa05217.9,2.84272805613692e-07,0.000284023525208526,0.522,0.433,8.84088425458582e-05,9,hsa05217
hsa00510.6,5.18395992403074e-07,0.000137503800639081,0.317,0.236,0.000161221153637356,9,hsa00510
hsa04933.7,8.27383259690658e-07,0.00162849587407102,0.54,0.468,0.000257316193763795,9,hsa04933
hsa04520.4,1.14655332672991e-06,0.00112833524155216,0.627,0.574,0.000356578084613001,9,hsa04520
hsa05210.7,1.4683893194453e-06,0.000660060617713573,0.641,0.592,0.000456669078347488,9,hsa05210
hsa04662.5,1.65436036290761e-06,0.00032805774712365,0.482,0.394,0.000514506072864267,9,hsa04662
hsa05416.6,3.07996905293815e-06,0.000372024353516044,0.554,0.471,0.000957870375463763,9,hsa05416
hsa04660.6,3.20839324797694e-06,0.000565571314808835,0.558,0.481,0.000997810300120827,9,hsa04660
hsa04071.7,5.10217892554617e-06,0.000449790666086851,0.474,0.394,0.00158677764584486,9,hsa04071
hsa04932.7,5.37025088707837e-06,0.000731557719125317,0.436,0.383,0.00167014802588137,9,hsa04932
hsa04130.5,1.40757721391943e-05,0.000258245570325277,0.6,0.532,0.00437756513528942,9,hsa04130
hsa04929.9,1.54784746369831e-05,0.000204168355893523,0.4,0.33,0.00481380561210174,9,hsa04929
hsa04620.6,3.51407781137573e-05,0.000310069968988897,0.633,0.586,0.0109287819933785,9,hsa04620
hsa04371.7,4.76403161898286e-05,0.000330666166457654,0.331,0.261,0.0148161383350367,9,hsa04371
hsa04150.5,4.78041385978896e-05,0.000510847624233921,0.468,0.403,0.0148670871039437,9,hsa04150
hsa03430.3,5.13452215279814e-05,0.000146594834774439,0.487,0.402,0.0159683638952022,9,hsa03430
hsa00120.1,8.41916050461225e-05,0.000209719657359456,0.172,0.079,0.0261835891693441,9,hsa00120
hsa04916.7,9.93199939167539e-05,0.000264378160130386,0.415,0.353,0.0308885181081105,9,hsa04916
hsa00980.4,0.000155460208073289,0.000269779911148879,0.517,0.407,0.0483481247107927,9,hsa00980
hsa04713.7,0.000203983213865043,0.000164991081018358,0.49,0.428,0.0634387795120283,9,hsa04713
hsa05323.7,0.000245790133230567,4.6164125863359e-05,0.508,0.454,0.0764407314347063,9,hsa05323
hsa05161.7,0.000254559745093875,0.000576084966034708,0.612,0.586,0.0791680807241952,9,hsa05161
hsa04610.8,0.000731542616386167,0.000110896416298,0.271,0.181,0.227509753696098,9,hsa04610
hsa04550.6,0.000948687788616594,0.000672678856640829,0.628,0.604,0.295041902259761,9,hsa04550
hsa04910.6,0.00266947300135425,0.000425136616837855,0.364,0.314,0.830206103421172,9,hsa04910
hsa04015.7,0.00288552344072943,0.000469258147611861,0.614,0.583,0.897397790066853,9,hsa04015
hsa04714.4,0.00347050498743901,0.000511950841248584,0.457,0.421,1,9,hsa04714
hsa05031.7,0.00433589031447673,0.000155011383511833,0.382,0.308,1,9,hsa05031
hsa05207.7,0.00663196367295929,0.000326684922057649,0.51,0.462,1,9,hsa05207
hsa03420.6,0.00886300103667748,0.000209823474727261,0.429,0.379,1,9,hsa03420
hsa04966.9,8.79392564736054e-232,0.0060480913055509,0.811,0.556,2.73491087632913e-229,4,hsa04966
hsa05143.9,2.32493737644599e-207,0.000231210962857198,0.648,0.206,7.23055524074704e-205,4,hsa05143
hsa05144.5,1.56279871307599e-160,0.000126687185984311,0.605,0.18,4.86030399766634e-158,4,hsa05144
hsa04961.9,4.61930112702505e-82,0.00108219480534332,0.562,0.352,1.43660265050479e-79,4,hsa04961
hsa04022.9,2.0607438676397e-66,0.00104274092961804,0.521,0.347,6.40891342835947e-64,4,hsa04022
hsa04640.7,5.00494558095366e-65,0.000182967061977244,0.451,0.2,1.55653807567659e-62,4,hsa04640
hsa00340.10,1.10961406995756e-61,0.000748183990418106,0.262,0.174,3.45089975756803e-59,4,hsa00340
hsa00603.8,1.70706959510271e-55,0.000327423530894121,0.258,0.101,5.30898644076942e-53,4,hsa00603
hsa02010.9,9.70764852785215e-54,0.00100322182331488,0.661,0.491,3.01907869216202e-51,4,hsa02010
hsa00790.10,3.45314688785682e-53,0.000157138526778306,0.465,0.308,1.07392868212347e-50,4,hsa00790
hsa00770.10,2.19199853598002e-52,0.000740922759863651,0.38,0.243,6.81711544689785e-50,4,hsa00770
hsa00565.9,5.90454827228438e-51,0.000743758223906067,0.63,0.464,1.83631451268044e-48,4,hsa00565
hsa00480.9,1.70736959995883e-50,0.000601228129406611,0.536,0.399,5.30991945587197e-48,4,hsa00480
hsa00350.10,1.10878131387069e-48,0.000119104510732139,0.499,0.327,3.44830988613786e-46,4,hsa00350
hsa00670.9,6.75822114552615e-48,0.000734402360155947,0.535,0.372,2.10180677625863e-45,4,hsa00670
hsa05415.9,4.14001334672732e-46,0.00267876608858478,0.691,0.568,1.2875441508322e-43,4,hsa05415
hsa03018.2,1.20463264846171e-44,0.0020223813812648,0.525,0.353,3.74640753671591e-42,4,hsa03018
hsa05142.8,2.01906168658569e-44,0.000809492396918958,0.591,0.431,6.27928184528151e-42,4,hsa05142
hsa05218.6,2.21134670375828e-44,0.00100924806015149,0.653,0.51,6.87728824868824e-42,4,hsa05218
hsa04015.8,7.89235891388434e-43,0.00141663103831119,0.698,0.575,2.45452362221803e-40,4,hsa04015
hsa00270.8,5.11889562995785e-40,0.000658586692244658,0.612,0.454,1.59197654091689e-37,4,hsa00270
hsa04540.8,6.33613460776146e-37,0.000566832324399145,0.613,0.494,1.97053786301381e-34,4,hsa04540
hsa00590.8,1.76971944797753e-36,0.000261680902871611,0.382,0.262,5.50382748321013e-34,4,hsa00590
hsa00040.7,8.88484204617575e-35,0.000344609329763407,0.47,0.359,2.76318587636066e-32,4,hsa00040
hsa04610.9,3.16593925006129e-32,6.59469358069071e-05,0.242,0.181,9.8460710676906e-30,4,hsa04610
hsa04550.7,7.75078228452101e-32,0.000980162923070812,0.702,0.596,2.41049329048603e-29,4,hsa04550
hsa04728.8,3.65304254394834e-31,0.000952054005121989,0.654,0.529,1.13609623116793e-28,4,hsa04728
hsa00760.9,8.01327387226171e-31,0.0003338371421165,0.594,0.488,2.49212817427339e-28,4,hsa00760
hsa00410.8,1.21406510753399e-29,0.000657419369358402,0.521,0.394,3.7757424844307e-27,4,hsa00410
hsa04931.6,2.3066905161283e-28,0.00122342058708259,0.558,0.422,7.17380750515902e-26,4,hsa04931
hsa00071.10,1.88846126612156e-27,0.00077892989486833,0.526,0.418,5.87311453763805e-25,4,hsa00071
hsa04724.9,4.86195467124345e-27,0.000476350685310697,0.56,0.433,1.51206790275671e-24,4,hsa04724
hsa00062.10,2.65717462844725e-25,0.000500748880692116,0.497,0.354,8.26381309447094e-23,4,hsa00062
hsa04727.9,3.53004908253894e-25,0.000256698862935925,0.428,0.301,1.09784526466961e-22,4,hsa04727
hsa04726.9,4.48793724231348e-25,0.000340628120297233,0.678,0.559,1.39574848235949e-22,4,hsa04726
hsa03460.5,4.51591978962603e-25,0.000519890789110626,0.567,0.431,1.4044510545737e-22,4,hsa03460
hsa04270.5,1.39294394068794e-24,0.000502950767657148,0.511,0.387,4.33205565553951e-22,4,hsa04270
hsa00983.8,1.74256907873114e-24,0.000224039258290982,0.438,0.353,5.41938983485384e-22,4,hsa00983
hsa00520.6,1.82324651578682e-24,0.000757535858361828,0.56,0.438,5.670296664097e-22,4,hsa00520
hsa04657.6,7.35391009596642e-24,0.000793828816639746,0.616,0.527,2.28706603984556e-21,4,hsa04657
hsa03015.6,1.67889565506759e-23,0.00194607534219126,0.619,0.51,5.22136548726022e-21,4,hsa03015
